l2_pos_deg,ch1_V,ch3_V
3.0000,None,None
6.0000,None,None
9.0000,None,None
12.0000,None,None
15.0000,None,None
18.0000,None,None
21.0000,None,None
24.0000,None,None
27.0000,None,None
30.0000,None,None
33.0000,None,None
36.0000,None,None
39.0000,None,None
42.0000,None,None
45.0000,None,None
48.0000,None,None
51.0000,None,None
54.0000,None,None
57.0000,None,None
60.0000,None,None
63.0000,None,None
66.0000,None,None
69.0000,None,None
72.0000,None,None
75.0000,None,None
78.0000,None,None
81.0000,None,None
84.0000,None,None
87.0000,None,None
90.0000,None,None
