current_mA,ch1_V,ch3_V
72.01,0.19766,-0.00118
72.02,0.19788,-0.00119
72.03,0.19771,-0.00118
72.04,0.19828,-0.00118
72.05,0.19833,-0.00117
72.06,0.19843,-0.00118
72.07,0.19791,-0.00116
72.08,0.19870,-0.00117
72.09,0.19911,-0.00115
72.10,0.19865,-0.00115
72.11,0.19857,-0.00115
72.12,0.19883,-0.00114
72.13,0.19924,-0.00115
72.14,0.19930,-0.00116
72.15,0.19954,-0.00115
72.16,0.19841,-0.00115
72.17,0.19728,-0.00114
72.18,0.19693,-0.00115
72.19,0.19611,-0.00113
72.20,0.19603,-0.00113
72.21,0.19611,-0.00113
72.22,0.19695,-0.00113
72.23,0.19724,-0.00112
72.24,0.19708,-0.00114
72.25,0.19689,-0.00113
72.26,0.19709,-0.00111
72.27,0.19679,-0.00113
72.28,0.19622,-0.00110
72.29,0.19575,-0.00109
72.30,0.19650,-0.00108
72.31,0.19538,-0.00107
72.32,0.19505,-0.00106
72.33,0.19563,-0.00103
72.34,0.19583,-0.00102
72.35,0.19668,-0.00102
72.36,0.19692,-0.00105
72.37,0.19758,-0.00105
72.38,0.19735,-0.00099
72.39,0.19702,-0.00105
72.40,0.19628,-0.00126
72.41,0.19696,-0.00075
72.42,0.19689,-0.00063
72.43,0.19667,-0.00050
72.44,0.19642,-0.00060
72.45,0.19464,-0.00130
72.46,0.19238,-0.00090
72.47,0.19206,-0.00062
72.48,0.19253,-0.00022
72.49,0.19325,-0.00091
72.50,0.19349,-0.00070
72.51,0.19199,0.00118
72.52,0.19106,-0.00252
72.53,0.19269,0.00039
72.54,0.19106,-0.00107
72.55,0.19267,-0.00093
72.56,0.19237,0.00258
72.57,0.19007,-0.00484
72.58,0.18617,0.00111
72.59,0.18884,0.00310
72.60,0.18759,0.00982
72.61,0.18407,0.01508
72.62,0.17960,0.03175
72.63,0.17362,-0.01740
72.64,0.17631,-0.04739
72.65,0.16123,-0.04525
72.66,0.15798,-0.02382
72.67,0.16621,-0.01321
72.68,0.17616,-0.00925
72.69,0.18232,-0.00573
72.70,0.18598,-0.00471
72.71,0.19024,-0.00328
72.72,0.19284,-0.00282
72.73,0.19409,-0.00250
72.74,0.19446,-0.00234
72.75,0.19673,-0.00217
72.76,0.19641,-0.00211
72.77,0.19722,-0.00202
72.78,0.19755,-0.00196
72.79,0.19861,-0.00190
72.80,0.19899,-0.00186
72.81,0.19849,-0.00182
72.82,0.19855,-0.00180
72.83,0.19891,-0.00177
72.84,0.19919,-0.00172
72.85,0.19883,-0.00172
72.86,0.19957,-0.00169
72.87,0.19911,-0.00170
72.88,0.20006,-0.00166
72.89,0.19942,-0.00163
72.90,0.19984,-0.00163
72.91,0.19972,-0.00162
72.92,0.19982,-0.00162
72.93,0.20071,-0.00161
72.94,0.20067,-0.00161
72.95,0.20064,-0.00159
72.96,0.20121,-0.00160
72.97,0.20043,-0.00156
72.98,0.20043,-0.00156
72.99,0.20019,-0.00158
73.00,0.20046,-0.00158
73.01,0.20059,-0.00155
73.02,0.20075,-0.00155
73.03,0.20050,-0.00153
73.04,0.20075,-0.00153
73.05,0.20064,-0.00153
73.06,0.20101,-0.00151
73.07,0.20011,-0.00150
73.08,0.19961,-0.00151
73.09,0.20036,-0.00150
73.10,0.20081,-0.00150
73.11,0.20077,-0.00150
73.12,0.20111,-0.00149
73.13,0.20200,-0.00148
73.14,0.20143,-0.00149
73.15,0.20138,-0.00149
73.16,0.20139,-0.00150
73.17,0.20136,-0.00148
73.18,0.20174,-0.00148
73.19,0.20151,-0.00149
73.20,0.20157,-0.00147
73.21,0.20042,-0.00147
73.22,0.20106,-0.00146
73.23,0.20114,-0.00145
73.24,0.20129,-0.00146
73.25,0.20141,-0.00143
73.26,0.20033,-0.00143
73.27,0.20171,-0.00143
73.28,0.20169,-0.00144
73.29,0.20161,-0.00144
73.30,0.20108,-0.00144
73.31,0.20089,-0.00142
73.32,0.20129,-0.00144
73.33,0.20167,-0.00143
73.34,0.20199,-0.00143
73.35,0.20175,-0.00142
73.36,0.20126,-0.00143
73.37,0.20215,-0.00144
73.38,0.20223,-0.00143
73.39,0.20230,-0.00143
73.40,0.20185,-0.00144
73.41,0.20211,-0.00143
73.42,0.20218,-0.00144
73.43,0.20237,-0.00143
73.44,0.20194,-0.00143
73.45,0.20291,-0.00144
73.46,0.20131,-0.00144
73.47,0.20251,-0.00142
73.48,0.20170,-0.00141
73.49,0.20286,-0.00142
73.50,0.20271,-0.00140
73.51,0.20210,-0.00140
73.52,0.20231,-0.00141
73.53,0.20218,-0.00140
73.54,0.20191,-0.00141
73.55,0.20271,-0.00140
73.56,0.20212,-0.00140
73.57,0.20262,-0.00140
73.58,0.20264,-0.00140
73.59,0.20274,-0.00140
73.60,0.20380,-0.00138
73.61,0.20276,-0.00139
73.62,0.20345,-0.00138
73.63,0.20280,-0.00137
73.64,0.20305,-0.00137
73.65,0.20332,-0.00137
73.66,0.20325,-0.00138
73.67,0.20296,-0.00137
73.68,0.20332,-0.00138
73.69,0.20273,-0.00138
73.70,0.20293,-0.00138
73.71,0.20247,-0.00137
73.72,0.20298,-0.00138
73.73,0.20332,-0.00137
73.74,0.20321,-0.00138
73.75,0.20312,-0.00137
73.76,0.20208,-0.00138
73.77,0.20282,-0.00138
73.78,0.20330,-0.00136
73.79,0.20234,-0.00138
73.80,0.20327,-0.00138
73.81,0.20375,-0.00138
73.82,0.20296,-0.00137
73.83,0.20393,-0.00139
73.84,0.20335,-0.00138
73.85,0.20408,-0.00139
73.86,0.20394,-0.00138
73.87,0.20396,-0.00139
73.88,0.20382,-0.00136
73.89,0.20340,-0.00139
73.90,0.20302,-0.00139
73.91,0.20352,-0.00138
73.92,0.20406,-0.00138
73.93,0.20360,-0.00138
73.94,0.20382,-0.00141
73.95,0.20387,-0.00141
73.96,0.20412,-0.00140
73.97,0.20372,-0.00142
73.98,0.20412,-0.00139
73.99,0.20362,-0.00138
74.00,0.20391,-0.00137
