current_mA,ch1_V,ch3_V
72.01,0.21087,-0.00120
72.02,0.21129,-0.00118
72.03,0.21105,-0.00116
72.04,0.21108,-0.00117
72.05,0.21173,-0.00116
72.06,0.21127,-0.00116
72.07,0.21153,-0.00113
72.08,0.21201,-0.00113
72.09,0.21156,-0.00114
72.10,0.21244,-0.00113
72.11,0.21223,-0.00114
72.12,0.21248,-0.00114
72.13,0.21272,-0.00114
72.14,0.21240,-0.00114
72.15,0.21147,-0.00113
72.16,0.21055,-0.00111
72.17,0.21007,-0.00113
72.18,0.20922,-0.00111
72.19,0.20941,-0.00112
72.20,0.20981,-0.00111
72.21,0.20986,-0.00110
72.22,0.21027,-0.00112
72.23,0.21092,-0.00112
72.24,0.21091,-0.00112
72.25,0.21112,-0.00112
72.26,0.21038,-0.00108
72.27,0.20994,-0.00108
72.28,0.21011,-0.00110
72.29,0.20963,-0.00107
72.30,0.20954,-0.00106
72.31,0.20860,-0.00105
72.32,0.20875,-0.00099
72.33,0.20929,-0.00099
72.34,0.20999,-0.00099
72.35,0.20966,-0.00101
72.36,0.21089,-0.00102
72.37,0.21034,-0.00105
72.38,0.21098,-0.00093
72.39,0.21084,-0.00101
72.40,0.20927,-0.00121
72.41,0.20999,-0.00079
72.42,0.20973,-0.00072
72.43,0.21037,-0.00048
72.44,0.21025,-0.00055
72.45,0.20885,-0.00116
72.46,0.20642,-0.00118
72.47,0.20501,-0.00021
72.48,0.20657,-0.00012
72.49,0.20669,-0.00073
72.50,0.20716,-0.00058
72.51,0.20442,0.00128
72.52,0.20486,0.00160
72.53,0.20542,-0.00511
72.54,0.20540,-0.00165
72.55,0.20570,-0.00164
72.56,0.20677,0.00168
72.57,0.20370,0.00104
72.58,0.20194,0.00264
72.59,0.20122,0.00191
72.60,0.20173,0.00713
72.61,0.19895,0.01519
72.62,0.19326,0.03721
72.63,0.18527,0.00035
72.64,0.19101,-0.03204
72.65,0.17098,-0.04309
72.66,0.16752,-0.02404
72.67,0.17979,-0.01144
72.68,0.19068,-0.00750
72.69,0.19729,-0.00528
72.70,0.19912,-0.00477
72.71,0.20288,-0.00339
72.72,0.20672,-0.00299
72.73,0.20673,-0.00276
72.74,0.20865,-0.00253
72.75,0.20855,-0.00231
72.76,0.20972,-0.00216
72.77,0.21017,-0.00206
72.78,0.21101,-0.00200
72.79,0.21167,-0.00193
72.80,0.21196,-0.00190
72.81,0.21224,-0.00186
72.82,0.21172,-0.00183
72.83,0.21203,-0.00177
72.84,0.21215,-0.00174
72.85,0.21337,-0.00173
72.86,0.21294,-0.00170
72.87,0.21272,-0.00169
72.88,0.21350,-0.00169
72.89,0.21308,-0.00168
72.90,0.21333,-0.00166
72.91,0.21338,-0.00164
72.92,0.21419,-0.00163
72.93,0.21358,-0.00162
72.94,0.21305,-0.00161
72.95,0.21399,-0.00158
72.96,0.21411,-0.00156
72.97,0.21341,-0.00155
72.98,0.21345,-0.00155
72.99,0.21390,-0.00155
73.00,0.21375,-0.00153
73.01,0.21379,-0.00152
73.02,0.21424,-0.00154
73.03,0.21435,-0.00152
73.04,0.21334,-0.00154
73.05,0.21447,-0.00152
73.06,0.21427,-0.00152
73.07,0.21461,-0.00150
73.08,0.21442,-0.00149
73.09,0.21467,-0.00148
73.10,0.21450,-0.00149
73.11,0.21401,-0.00149
73.12,0.21363,-0.00148
73.13,0.21455,-0.00150
73.14,0.21512,-0.00147
73.15,0.21417,-0.00148
73.16,0.21442,-0.00148
73.17,0.21479,-0.00147
73.18,0.21454,-0.00149
73.19,0.21492,-0.00148
73.20,0.21478,-0.00145
73.21,0.21408,-0.00144
73.22,0.21487,-0.00146
73.23,0.21521,-0.00145
73.24,0.21412,-0.00143
73.25,0.21504,-0.00143
73.26,0.21531,-0.00144
73.27,0.21357,-0.00144
73.28,0.21522,-0.00142
73.29,0.21519,-0.00144
73.30,0.21494,-0.00144
73.31,0.21534,-0.00145
73.32,0.21510,-0.00144
73.33,0.21548,-0.00144
73.34,0.21478,-0.00144
73.35,0.21534,-0.00143
73.36,0.21578,-0.00143
73.37,0.21494,-0.00143
73.38,0.21496,-0.00143
73.39,0.21502,-0.00142
73.40,0.21516,-0.00142
73.41,0.21544,-0.00143
73.42,0.21555,-0.00143
73.43,0.21561,-0.00142
73.44,0.21484,-0.00144
73.45,0.21609,-0.00142
73.46,0.21610,-0.00142
73.47,0.21515,-0.00141
73.48,0.21621,-0.00140
73.49,0.21559,-0.00141
73.50,0.21568,-0.00140
73.51,0.21580,-0.00140
73.52,0.21583,-0.00142
73.53,0.21660,-0.00140
73.54,0.21622,-0.00140
73.55,0.21565,-0.00141
73.56,0.21679,-0.00141
73.57,0.21554,-0.00142
73.58,0.21590,-0.00140
73.59,0.21677,-0.00141
73.60,0.21587,-0.00140
73.61,0.21646,-0.00139
73.62,0.21653,-0.00140
73.63,0.21674,-0.00141
73.64,0.21648,-0.00140
73.65,0.21604,-0.00140
73.66,0.21588,-0.00140
73.67,0.21627,-0.00141
73.68,0.21656,-0.00141
73.69,0.21583,-0.00141
73.70,0.21688,-0.00140
73.71,0.21687,-0.00140
73.72,0.21677,-0.00140
73.73,0.21614,-0.00139
73.74,0.21600,-0.00138
73.75,0.21702,-0.00139
73.76,0.21622,-0.00138
73.77,0.21713,-0.00137
73.78,0.21698,-0.00139
73.79,0.21722,-0.00136
73.80,0.21687,-0.00138
73.81,0.21696,-0.00138
73.82,0.21680,-0.00138
73.83,0.21640,-0.00140
73.84,0.21661,-0.00140
73.85,0.21693,-0.00142
73.86,0.21766,-0.00141
73.87,0.21648,-0.00142
73.88,0.21653,-0.00139
73.89,0.21758,-0.00140
73.90,0.21664,-0.00140
