current_mA,ch1_V,ch3_V
72.01,0.08281,-0.00964
72.02,0.08290,-0.00962
72.03,0.08290,-0.00947
72.04,0.08317,-0.00950
72.05,0.08309,-0.00958
72.06,0.08319,-0.00946
72.07,0.08308,-0.00939
72.08,0.08313,-0.00952
72.09,0.08319,-0.00935
72.10,0.08335,-0.00934
72.11,0.08339,-0.00941
72.12,0.08336,-0.00926
72.13,0.08388,-0.00935
72.14,0.08367,-0.00939
72.15,0.08356,-0.00929
72.16,0.08304,-0.00910
72.17,0.08186,-0.00919
72.18,0.08081,-0.00898
72.19,0.08071,-0.00907
72.20,0.08092,-0.00891
72.21,0.08131,-0.00891
72.22,0.08147,-0.00889
72.23,0.08141,-0.00895
72.24,0.08208,-0.00862
72.25,0.08182,-0.00858
72.26,0.08180,-0.00836
72.27,0.08123,-0.00798
72.28,0.08107,-0.00896
72.29,0.08083,-0.00737
72.30,0.08058,-0.00737
72.31,0.08061,-0.00675
72.32,0.08022,-0.00782
72.33,0.08061,-0.00690
72.34,0.08099,-0.00710
72.35,0.08100,-0.00754
72.36,0.08085,-0.00734
72.37,0.08078,-0.00670
72.38,0.08064,-0.00918
72.39,0.08039,-0.00058
72.40,0.08010,-0.00217
72.41,0.07980,0.00422
72.42,0.07981,0.00371
72.43,0.07971,-0.00641
72.44,0.07896,-0.01264
72.45,0.07860,-0.00337
72.46,0.07720,0.00719
72.47,0.07721,-0.00649
72.48,0.07632,-0.00658
72.49,0.07529,-0.00458
72.50,0.07782,-0.02327
72.51,0.07811,0.00426
72.52,0.07728,-0.00045
72.53,0.07790,-0.00903
72.54,0.07721,0.00618
72.55,0.07661,-0.02147
72.56,0.07591,0.01764
72.57,0.07010,0.01854
72.58,0.07005,0.03642
72.59,0.07007,0.05819
72.60,0.06683,0.14991
72.61,0.07433,-0.06085
72.62,0.07428,-0.21179
72.63,0.06352,-0.15013
72.64,0.05532,-0.09726
72.65,0.05846,-0.05127
72.66,0.06828,-0.02975
72.67,0.07120,-0.02580
72.68,0.07557,-0.01962
72.69,0.07743,-0.01678
72.70,0.07858,-0.01543
72.71,0.08050,-0.01396
