l2_pos_deg,voltage_V
-4.5000,0.7928
-4.0000,0.7936
-3.5000,0.7931
-3.0000,0.7956
-2.5000,0.7943
-2.0000,0.7931
-1.5000,0.7941
-1.0000,0.7929
-0.5000,0.792
-0.0000,0.7903
0.5000,0.7882
1.0000,0.7838
1.5000,0.7855
1.9999,0.7837
2.4999,0.7823
2.9999,0.7785
3.4999,0.7718
3.9999,0.7674
4.4999,0.7652
4.9999,0.7612
