current_mA,ch1_V,ch3_V
72.01,0.17684,-0.00121
72.02,0.17729,-0.00119
72.03,0.17726,-0.00119
72.04,0.17667,-0.00118
72.05,0.17733,-0.00117
72.06,0.17726,-0.00118
72.07,0.17731,-0.00116
72.08,0.17755,-0.00115
72.09,0.17751,-0.00114
72.10,0.17737,-0.00114
72.11,0.17722,-0.00113
72.12,0.17788,-0.00113
72.13,0.17764,-0.00113
72.14,0.17800,-0.00114
72.15,0.17753,-0.00114
72.16,0.17689,-0.00114
72.17,0.17564,-0.00114
72.18,0.17530,-0.00113
72.19,0.17484,-0.00112
72.20,0.17483,-0.00114
72.21,0.17552,-0.00114
72.22,0.17624,-0.00114
72.23,0.17638,-0.00113
72.24,0.17676,-0.00113
72.25,0.17652,-0.00115
72.26,0.17637,-0.00112
72.27,0.17553,-0.00113
72.28,0.17545,-0.00113
72.29,0.17503,-0.00110
72.30,0.17520,-0.00109
72.31,0.17512,-0.00109
72.32,0.17442,-0.00106
72.33,0.17520,-0.00104
72.34,0.17536,-0.00105
72.35,0.17615,-0.00104
72.36,0.17626,-0.00105
72.37,0.17655,-0.00106
72.38,0.17598,-0.00101
72.39,0.17652,-0.00102
72.40,0.17577,-0.00109
72.41,0.17508,-0.00087
72.42,0.17563,-0.00076
72.43,0.17594,-0.00059
72.44,0.17558,-0.00069
72.45,0.17413,-0.00120
72.46,0.17199,-0.00080
72.47,0.17187,-0.00024
72.48,0.17209,-0.00019
72.49,0.17288,-0.00073
72.50,0.17240,-0.00070
72.51,0.17274,0.00166
72.52,0.17031,-0.00084
72.53,0.17170,0.00192
72.54,0.17029,-0.00134
72.55,0.17283,-0.00044
72.56,0.17191,0.00165
72.57,0.16995,-0.00059
72.58,0.16889,0.00309
72.59,0.16658,0.00101
72.60,0.16881,0.00445
72.61,0.16376,0.01347
72.62,0.15891,0.03417
72.63,0.15581,-0.00952
72.64,0.16002,-0.04732
72.65,0.14170,-0.03715
72.66,0.14837,-0.01598
72.67,0.15021,-0.00834
72.68,0.15827,-0.00738
72.69,0.16454,-0.00542
72.70,0.16678,-0.00439
72.71,0.17034,-0.00302
72.72,0.17202,-0.00280
72.73,0.17307,-0.00245
72.74,0.17459,-0.00224
72.75,0.17513,-0.00217
72.76,0.17526,-0.00203
72.77,0.17659,-0.00196
72.78,0.17575,-0.00189
72.79,0.17690,-0.00186
72.80,0.17758,-0.00180
72.81,0.17809,-0.00177
72.82,0.17715,-0.00173
72.83,0.17787,-0.00170
72.84,0.17833,-0.00168
72.85,0.17863,-0.00166
72.86,0.17848,-0.00166
72.87,0.17825,-0.00164
72.88,0.17866,-0.00162
72.89,0.17852,-0.00162
72.90,0.17889,-0.00160
72.91,0.17928,-0.00157
72.92,0.17797,-0.00156
72.93,0.17918,-0.00155
72.94,0.17886,-0.00154
72.95,0.17960,-0.00154
72.96,0.17893,-0.00151
72.97,0.17878,-0.00152
72.98,0.17897,-0.00150
72.99,0.17933,-0.00150
73.00,0.17960,-0.00149
73.01,0.17928,-0.00150
73.02,0.17918,-0.00149
73.03,0.17915,-0.00149
73.04,0.17941,-0.00148
73.05,0.17958,-0.00148
73.06,0.17905,-0.00149
73.07,0.17947,-0.00148
73.08,0.17912,-0.00149
73.09,0.17935,-0.00149
73.10,0.17947,-0.00149
73.11,0.17967,-0.00150
73.12,0.17950,-0.00148
73.13,0.17950,-0.00147
73.14,0.17986,-0.00149
73.15,0.17972,-0.00148
73.16,0.17995,-0.00146
73.17,0.17975,-0.00146
73.18,0.17937,-0.00145
73.19,0.17956,-0.00145
73.20,0.18034,-0.00144
73.21,0.18012,-0.00145
73.22,0.17962,-0.00144
73.23,0.18010,-0.00144
73.24,0.18040,-0.00143
73.25,0.17969,-0.00142
73.26,0.17995,-0.00143
73.27,0.18050,-0.00143
73.28,0.17998,-0.00143
73.29,0.18042,-0.00143
73.30,0.18086,-0.00143
73.31,0.18011,-0.00143
73.32,0.18069,-0.00143
73.33,0.18073,-0.00143
73.34,0.17960,-0.00143
73.35,0.18066,-0.00142
73.36,0.18081,-0.00141
73.37,0.17994,-0.00142
73.38,0.18018,-0.00143
73.39,0.18068,-0.00143
73.40,0.18068,-0.00141
73.41,0.18027,-0.00141
73.42,0.18029,-0.00142
73.43,0.18069,-0.00142
73.44,0.18037,-0.00142
73.45,0.18034,-0.00143
73.46,0.18079,-0.00142
73.47,0.18097,-0.00141
73.48,0.18051,-0.00142
73.49,0.18114,-0.00142
73.50,0.18121,-0.00141
73.51,0.18112,-0.00142
73.52,0.18163,-0.00141
73.53,0.18133,-0.00143
73.54,0.18122,-0.00142
73.55,0.18044,-0.00143
73.56,0.18144,-0.00141
73.57,0.18093,-0.00142
73.58,0.18135,-0.00141
73.59,0.18098,-0.00143
73.60,0.18076,-0.00141
73.61,0.18177,-0.00143
73.62,0.18098,-0.00142
73.63,0.18121,-0.00142
73.64,0.18136,-0.00141
73.65,0.18143,-0.00140
73.66,0.18154,-0.00139
73.67,0.18164,-0.00139
73.68,0.18079,-0.00139
73.69,0.18119,-0.00141
73.70,0.18106,-0.00140
73.71,0.18108,-0.00139
73.72,0.18149,-0.00140
73.73,0.18148,-0.00140
73.74,0.18110,-0.00139
73.75,0.18117,-0.00139
73.76,0.18158,-0.00140
73.77,0.18165,-0.00138
73.78,0.18157,-0.00137
73.79,0.18175,-0.00139
73.80,0.18199,-0.00140
73.81,0.18178,-0.00138
73.82,0.18238,-0.00138
73.83,0.18181,-0.00138
73.84,0.18216,-0.00136
73.85,0.18130,-0.00136
73.86,0.18222,-0.00137
73.87,0.18182,-0.00136
73.88,0.18247,-0.00138
73.89,0.18223,-0.00138
73.90,0.18175,-0.00138
73.91,0.18247,-0.00137
73.92,0.18213,-0.00137
73.93,0.18213,-0.00137
73.94,0.18205,-0.00137
73.95,0.18203,-0.00138
73.96,0.18171,-0.00137
73.97,0.18276,-0.00137
73.98,0.18237,-0.00137
73.99,0.18249,-0.00136
74.00,0.18273,-0.00136
