current_mA,voltage_V
72.01,0.74
72.02,0.3324
72.03,1.098
72.04,1.1
72.05,1.0791
72.06,0.4616
72.07,1.0046
72.08,1.1
72.09,1.1
72.10,0.7034
72.11,0.7078
72.12,1.1
72.13,1.1
72.14,1.0168
72.15,0.4468
72.16,1.0904
72.17,1.1
72.18,1.0964
72.19,0.4859
72.20,0.9662
72.21,1.1
72.22,1.1
72.23,1.0177
72.24,1.1
72.25,1.1
72.26,1.1
72.27,0.8358
72.28,0.7001
72.29,1.1
72.30,1.1
72.31,0.9145
72.32,0.5184
72.33,1.1
72.34,1.1
72.35,1.0608
72.36,0.741
72.37,1.1
72.38,1.1
72.39,1.0824
72.40,0.6471
72.41,1.0309
72.42,1.1
72.43,1.1
72.44,0.5931
72.45,0.9204
72.46,1.1
72.47,1.1
72.48,0.7388
72.49,0.6785
72.50,1.1
72.51,1.1
72.52,0.976
72.53,0.4883
72.54,1.0984
72.55,1.1
72.56,1.0955
72.57,0.4887
72.58,0.97
72.59,1.1
72.60,1.1
72.61,0.7648
72.62,0.6318
72.63,1.1
72.64,1.1
72.65,1.0644
72.66,0.4613
72.67,1.0175
72.68,1.1
72.69,1.1
72.70,0.7487
72.71,0.631
72.72,1.1
72.73,1.1
72.74,1.0823
72.75,0.4733
72.76,0.9631
72.77,1.1
72.78,1.1
72.79,0.888
72.80,0.5089
72.81,1.1
72.82,1.1
72.83,1.1
72.84,0.6215
72.85,0.7618
72.86,1.1
72.87,1.1
72.88,1.0554
72.89,0.4676
72.90,1.0051
72.91,1.1
72.92,1.1
72.93,0.9174
72.94,0.4974
72.95,1.0977
72.96,1.1
72.97,1.1
72.98,0.6906
72.99,0.6531
73.00,1.1
73.01,1.1
73.02,1.0997
73.03,0.5361
73.04,0.8597
73.05,1.1
73.06,1.1
73.07,1.0244
73.08,0.459
73.09,1.0412
73.10,1.1
73.11,1.1
73.12,0.8342
73.13,0.5352
73.14,1.1
73.15,1.1
73.16,1.1
73.17,0.6161
73.18,0.7533
73.19,1.1
73.20,1.1
73.21,1.0734
73.22,0.4791
73.23,0.959
73.24,1.1
73.25,1.1
73.26,0.9814
73.27,0.478
73.28,1.0808
73.29,1.1
73.30,1.1
73.31,0.8109
73.32,0.5395
73.33,1.1
73.34,1.1
73.35,1.1
73.36,0.6683
73.37,0.6792
73.38,1.1
73.39,1.1
73.40,1.1
73.41,0.5523
73.42,0.8082
73.43,1.1
73.44,1.1
73.45,1.0989
73.46,0.5496
73.47,0.8048
73.48,1.1
73.49,1.1
73.50,1.0988
73.51,0.542
73.52,0.8248
73.53,1.1
73.54,1.1
73.55,1.0798
73.56,0.4948
73.57,0.929
73.58,1.1
73.59,1.1
73.60,1.0323
73.61,0.462
73.62,1.0327
73.63,1.1
73.64,1.1
73.65,0.8474
73.66,0.5283
73.67,1.1
73.68,1.1
73.69,1.1
73.70,0.5683
73.71,0.8225
73.72,1.1
73.73,1.1
73.74,1.0085
73.75,0.6941
73.76,1.1
73.77,1.1
73.78,1.1
73.79,0.7245
73.80,0.5927
73.81,1.1
73.82,1.1
73.83,1.0929
73.84,0.4697
73.85,0.9111
73.86,1.1
73.87,1.1
73.88,0.9613
73.89,0.4394
73.90,1.0802
73.91,1.1
73.92,1.1
73.93,0.6325
73.94,0.7457
73.95,1.1
73.96,1.1
73.97,1.0218
73.98,0.4375
73.99,1.0565
74.00,1.1
