current_mA,ch1_V,ch3_V
72.01,0.06615,-0.00141
72.02,0.06589,-0.00139
72.03,0.06600,-0.00139
72.04,0.06606,-0.00139
72.05,0.06556,-0.00140
72.06,0.06547,-0.00139
72.07,0.06571,-0.00139
72.08,0.06559,-0.00140
72.09,0.06593,-0.00140
72.10,0.06584,-0.00140
72.11,0.06592,-0.00141
72.12,0.06584,-0.00142
72.13,0.06556,-0.00141
72.14,0.06567,-0.00140
72.15,0.06562,-0.00139
72.16,0.06571,-0.00140
72.17,0.06584,-0.00138
72.18,0.06585,-0.00140
72.19,0.06581,-0.00139
72.20,0.06583,-0.00139
72.21,0.06597,-0.00138
72.22,0.06591,-0.00137
72.23,0.06581,-0.00136
72.24,0.06588,-0.00135
72.25,0.06575,-0.00135
72.26,0.06611,-0.00136
72.27,0.06579,-0.00138
72.28,0.06592,-0.00141
72.29,0.06558,-0.00132
72.30,0.06579,-0.00130
72.31,0.06594,-0.00126
72.32,0.06579,-0.00141
72.33,0.06521,-0.00144
72.34,0.06534,-0.00133
72.35,0.06595,-0.00135
72.36,0.06592,-0.00117
72.37,0.06580,-0.00129
72.38,0.06580,-0.00120
72.39,0.06530,-0.00053
72.40,0.06510,-0.00295
72.41,0.06487,-0.00000
72.42,0.06585,-0.00163
72.43,0.06583,-0.00124
72.44,0.06551,-0.00077
72.45,0.06488,-0.00365
72.46,0.06536,-0.00150
72.47,0.06614,-0.00095
72.48,0.06607,-0.00053
72.49,0.06507,0.00159
72.50,0.06299,0.01632
72.51,0.05749,-0.00873
72.52,0.05860,-0.00821
72.53,0.06008,-0.00338
72.54,0.06129,-0.00278
72.55,0.06352,-0.00202
72.56,0.06407,-0.00189
72.57,0.06457,-0.00176
72.58,0.06537,-0.00162
72.59,0.06559,-0.00158
72.60,0.06598,-0.00157
72.61,0.06595,-0.00153
72.62,0.06638,-0.00151
72.63,0.06649,-0.00149
72.64,0.06656,-0.00149
72.65,0.06670,-0.00150
72.66,0.06625,-0.00150
72.67,0.06632,-0.00150
72.68,0.06676,-0.00148
72.69,0.06649,-0.00149
72.70,0.06644,-0.00148
72.71,0.06653,-0.00147
72.72,0.06654,-0.00147
72.73,0.06670,-0.00147
72.74,0.06679,-0.00147
72.75,0.06677,-0.00148
72.76,0.06677,-0.00147
72.77,0.06689,-0.00145
72.78,0.06688,-0.00144
72.79,0.06691,-0.00144
72.80,0.06675,-0.00142
72.81,0.06675,-0.00143
72.82,0.06681,-0.00141
72.83,0.06668,-0.00142
72.84,0.06689,-0.00141
72.85,0.06675,-0.00142
72.86,0.06705,-0.00141
72.87,0.06661,-0.00139
72.88,0.06682,-0.00141
72.89,0.06692,-0.00140
72.90,0.06689,-0.00141
72.91,0.06662,-0.00142
72.92,0.06674,-0.00141
72.93,0.06685,-0.00141
72.94,0.06708,-0.00143
72.95,0.06707,-0.00143
72.96,0.06722,-0.00142
72.97,0.06700,-0.00143
72.98,0.06683,-0.00141
72.99,0.06694,-0.00141
73.00,0.06714,-0.00140
73.01,0.06740,-0.00141
73.02,0.06717,-0.00140
73.03,0.06713,-0.00143
73.04,0.06716,-0.00141
73.05,0.06713,-0.00143
73.06,0.06720,-0.00142
73.07,0.06710,-0.00143
73.08,0.06717,-0.00142
73.09,0.06699,-0.00143
73.10,0.06713,-0.00143
73.11,0.06726,-0.00143
73.12,0.06717,-0.00142
73.13,0.06726,-0.00145
73.14,0.06751,-0.00144
73.15,0.06719,-0.00142
73.16,0.06719,-0.00142
73.17,0.06749,-0.00142
73.18,0.06726,-0.00142
73.19,0.06717,-0.00141
73.20,0.06729,-0.00140
73.21,0.06733,-0.00141
73.22,0.06727,-0.00141
73.23,0.06716,-0.00141
73.24,0.06714,-0.00141
73.25,0.06757,-0.00141
73.26,0.06726,-0.00141
73.27,0.06748,-0.00142
73.28,0.06717,-0.00143
73.29,0.06739,-0.00141
73.30,0.06744,-0.00140
73.31,0.06741,-0.00140
73.32,0.06741,-0.00140
73.33,0.06758,-0.00139
