current_mA,ch1_V,ch3_V
72.01,0.10477,-0.00138
72.02,0.10461,-0.00137
72.03,0.10492,-0.00136
72.04,0.10432,-0.00136
72.05,0.10396,-0.00137
72.06,0.10409,-0.00137
72.07,0.10380,-0.00136
72.08,0.10375,-0.00135
72.09,0.10376,-0.00135
72.10,0.10403,-0.00135
72.11,0.10432,-0.00135
72.12,0.10408,-0.00135
72.13,0.10371,-0.00135
72.14,0.10385,-0.00133
72.15,0.10385,-0.00135
72.16,0.10401,-0.00135
72.17,0.10396,-0.00134
72.18,0.10369,-0.00132
72.19,0.10379,-0.00132
72.20,0.10402,-0.00132
72.21,0.10412,-0.00130
72.22,0.10367,-0.00132
72.23,0.10405,-0.00132
72.24,0.10409,-0.00130
72.25,0.10420,-0.00131
72.26,0.10410,-0.00132
72.27,0.10421,-0.00136
72.28,0.10413,-0.00127
72.29,0.10429,-0.00128
72.30,0.10435,-0.00123
72.31,0.10417,-0.00118
72.32,0.10403,-0.00132
72.33,0.10323,-0.00143
72.34,0.10338,-0.00127
72.35,0.10334,-0.00119
72.36,0.10386,-0.00112
72.37,0.10392,-0.00124
72.38,0.10367,-0.00122
72.39,0.10349,-0.00020
72.40,0.10325,-0.00061
72.41,0.10388,-0.00176
72.42,0.10418,-0.00137
72.43,0.10389,-0.00105
72.44,0.10383,-0.00085
72.45,0.10319,-0.00514
72.46,0.10295,-0.00169
72.47,0.10467,-0.00077
72.48,0.10502,-0.00017
72.49,0.10409,0.00207
72.50,0.10019,0.02410
72.51,0.09600,-0.02512
72.52,0.09170,-0.01610
72.53,0.09456,-0.00585
72.54,0.09832,-0.00310
72.55,0.10156,-0.00221
72.56,0.10260,-0.00203
72.57,0.10316,-0.00184
72.58,0.10367,-0.00173
72.59,0.10381,-0.00167
72.60,0.10382,-0.00165
72.61,0.10417,-0.00161
72.62,0.10424,-0.00158
72.63,0.10406,-0.00157
72.64,0.10459,-0.00155
72.65,0.10498,-0.00154
72.66,0.10436,-0.00152
72.67,0.10478,-0.00152
72.68,0.10473,-0.00150
72.69,0.10491,-0.00151
72.70,0.10530,-0.00149
72.71,0.10517,-0.00147
72.72,0.10555,-0.00149
72.73,0.10488,-0.00149
72.74,0.10507,-0.00149
72.75,0.10549,-0.00148
72.76,0.10522,-0.00147
72.77,0.10537,-0.00148
72.78,0.10557,-0.00147
72.79,0.10555,-0.00146
72.80,0.10533,-0.00144
72.81,0.10556,-0.00146
72.82,0.10526,-0.00146
72.83,0.10531,-0.00147
72.84,0.10560,-0.00148
72.85,0.10543,-0.00146
72.86,0.10539,-0.00146
72.87,0.10582,-0.00145
72.88,0.10573,-0.00146
72.89,0.10573,-0.00146
72.90,0.10540,-0.00145
72.91,0.10544,-0.00144
72.92,0.10546,-0.00144
72.93,0.10534,-0.00143
72.94,0.10497,-0.00143
72.95,0.10522,-0.00143
72.96,0.10520,-0.00144
72.97,0.10553,-0.00142
72.98,0.10582,-0.00143
72.99,0.10584,-0.00141
73.00,0.10601,-0.00141
73.01,0.10573,-0.00142
73.02,0.10619,-0.00143
73.03,0.10579,-0.00143
73.04,0.10588,-0.00144
73.05,0.10575,-0.00143
73.06,0.10584,-0.00142
73.07,0.10581,-0.00143
73.08,0.10601,-0.00145
73.09,0.10611,-0.00143
73.10,0.10583,-0.00144
73.11,0.10577,-0.00143
73.12,0.10600,-0.00144
73.13,0.10575,-0.00143
73.14,0.10612,-0.00142
73.15,0.10561,-0.00143
73.16,0.10610,-0.00143
73.17,0.10596,-0.00142
73.18,0.10630,-0.00143
73.19,0.10584,-0.00142
73.20,0.10608,-0.00140
73.21,0.10594,-0.00141
73.22,0.10612,-0.00142
73.23,0.10591,-0.00141
73.24,0.10618,-0.00142
73.25,0.10616,-0.00143
73.26,0.10603,-0.00142
73.27,0.10607,-0.00141
73.28,0.10601,-0.00141
73.29,0.10638,-0.00142
73.30,0.10649,-0.00142
73.31,0.10601,-0.00140
73.32,0.10655,-0.00141
73.33,0.10635,-0.00142
73.34,0.10663,-0.00141
73.35,0.10652,-0.00142
73.36,0.10666,-0.00142
73.37,0.10642,-0.00140
73.38,0.10667,-0.00141
73.39,0.10671,-0.00143
73.40,0.10648,-0.00142
73.41,0.10654,-0.00142
73.42,0.10650,-0.00142
73.43,0.10615,-0.00142
73.44,0.10700,-0.00142
73.45,0.10636,-0.00141
73.46,0.10634,-0.00142
73.47,0.10645,-0.00142
73.48,0.10677,-0.00142
73.49,0.10702,-0.00141
73.50,0.10626,-0.00142
73.51,0.10653,-0.00142
73.52,0.10673,-0.00142
73.53,0.10691,-0.00144
73.54,0.10624,-0.00143
73.55,0.10654,-0.00142
73.56,0.10633,-0.00143
73.57,0.10646,-0.00143
73.58,0.10664,-0.00143
73.59,0.10707,-0.00144
73.60,0.10696,-0.00145
73.61,0.10675,-0.00142
73.62,0.10672,-0.00141
73.63,0.10666,-0.00142
73.64,0.10674,-0.00141
73.65,0.10714,-0.00140
73.66,0.10670,-0.00140
73.67,0.10673,-0.00141
73.68,0.10719,-0.00142
73.69,0.10741,-0.00142
73.70,0.10675,-0.00142
73.71,0.10686,-0.00142
73.72,0.10697,-0.00142
73.73,0.10678,-0.00142
73.74,0.10688,-0.00142
73.75,0.10719,-0.00142
73.76,0.10714,-0.00141
73.77,0.10692,-0.00140
73.78,0.10700,-0.00139
73.79,0.10716,-0.00140
73.80,0.10730,-0.00141
73.81,0.10749,-0.00143
73.82,0.10709,-0.00141
73.83,0.10731,-0.00142
73.84,0.10673,-0.00140
73.85,0.10692,-0.00141
73.86,0.10719,-0.00141
73.87,0.10736,-0.00142
73.88,0.10699,-0.00141
73.89,0.10720,-0.00141
73.90,0.10731,-0.00143
73.91,0.10718,-0.00142
73.92,0.10727,-0.00143
73.93,0.10708,-0.00141
73.94,0.10696,-0.00141
73.95,0.10741,-0.00141
73.96,0.10745,-0.00141
73.97,0.10700,-0.00139
73.98,0.10740,-0.00140
73.99,0.10751,-0.00142
74.00,0.10742,-0.00143
