current_mA,ch1_V,ch3_V
72.01,0.14221,-0.00135
72.02,0.14234,-0.00134
72.03,0.14176,-0.00133
72.04,0.14231,-0.00135
72.05,0.14130,-0.00134
72.06,0.14156,-0.00135
72.07,0.14150,-0.00135
72.08,0.14160,-0.00135
72.09,0.14188,-0.00134
72.10,0.14165,-0.00135
72.11,0.14210,-0.00133
72.12,0.14201,-0.00134
72.13,0.14173,-0.00135
72.14,0.14148,-0.00133
72.15,0.14130,-0.00135
72.16,0.14149,-0.00133
72.17,0.14163,-0.00134
72.18,0.14141,-0.00133
72.19,0.14137,-0.00132
72.20,0.14109,-0.00131
72.21,0.14109,-0.00132
72.22,0.14203,-0.00131
72.23,0.14188,-0.00131
72.24,0.14242,-0.00131
72.25,0.14183,-0.00131
72.26,0.14232,-0.00132
72.27,0.14161,-0.00133
72.28,0.14188,-0.00123
72.29,0.14208,-0.00118
72.30,0.14209,-0.00112
72.31,0.14223,-0.00112
72.32,0.14136,-0.00146
72.33,0.14079,-0.00130
72.34,0.14104,-0.00121
72.35,0.14155,-0.00099
72.36,0.14156,-0.00113
72.37,0.14166,-0.00119
72.38,0.14153,-0.00116
72.39,0.14150,-0.00002
72.40,0.14042,-0.00457
72.41,0.14093,-0.00019
72.42,0.14173,-0.00164
72.43,0.14230,-0.00113
72.44,0.14250,-0.00065
72.45,0.14075,0.00062
72.46,0.14271,-0.00056
72.47,0.14322,-0.00054
72.48,0.14309,0.00055
72.49,0.14303,0.00260
72.50,0.13937,0.01981
72.51,0.13532,-0.00114
72.52,0.12845,-0.02404
72.53,0.12759,-0.00877
72.54,0.13299,-0.00437
72.55,0.13622,-0.00301
72.56,0.13803,-0.00243
72.57,0.13922,-0.00207
72.58,0.14089,-0.00186
72.59,0.14131,-0.00179
72.60,0.14131,-0.00172
72.61,0.14198,-0.00165
72.62,0.14209,-0.00161
72.63,0.14211,-0.00160
72.64,0.14258,-0.00157
72.65,0.14279,-0.00157
72.66,0.14256,-0.00155
72.67,0.14299,-0.00155
72.68,0.14302,-0.00155
72.69,0.14244,-0.00153
72.70,0.14325,-0.00154
72.71,0.14324,-0.00152
72.72,0.14294,-0.00151
72.73,0.14322,-0.00151
72.74,0.14287,-0.00151
72.75,0.14301,-0.00150
72.76,0.14332,-0.00149
72.77,0.14351,-0.00148
72.78,0.14303,-0.00150
72.79,0.14337,-0.00149
72.80,0.14338,-0.00151
72.81,0.14294,-0.00149
72.82,0.14296,-0.00150
72.83,0.14331,-0.00149
72.84,0.14327,-0.00148
72.85,0.14336,-0.00149
72.86,0.14353,-0.00148
72.87,0.14351,-0.00149
72.88,0.14336,-0.00147
72.89,0.14373,-0.00146
72.90,0.14317,-0.00147
72.91,0.14350,-0.00148
72.92,0.14337,-0.00146
72.93,0.14375,-0.00145
72.94,0.14374,-0.00147
72.95,0.14379,-0.00148
72.96,0.14392,-0.00147
72.97,0.14378,-0.00147
72.98,0.14375,-0.00146
72.99,0.14443,-0.00145
73.00,0.14346,-0.00145
73.01,0.14393,-0.00144
73.02,0.14410,-0.00143
73.03,0.14425,-0.00143
73.04,0.14379,-0.00145
73.05,0.14430,-0.00144
73.06,0.14374,-0.00142
73.07,0.14372,-0.00143
73.08,0.14421,-0.00142
73.09,0.14422,-0.00145
73.10,0.14424,-0.00144
73.11,0.14465,-0.00143
73.12,0.14408,-0.00143
73.13,0.14420,-0.00144
73.14,0.14467,-0.00145
73.15,0.14425,-0.00145
73.16,0.14420,-0.00143
73.17,0.14432,-0.00143
73.18,0.14417,-0.00143
73.19,0.14463,-0.00142
73.20,0.14460,-0.00142
73.21,0.14436,-0.00142
73.22,0.14422,-0.00143
73.23,0.14449,-0.00141
73.24,0.14418,-0.00143
73.25,0.14460,-0.00143
73.26,0.14503,-0.00143
