current_mA,ch1_V,ch3_V
72.01,0.19518,-0.00134
72.02,0.19534,-0.00132
72.03,0.19565,-0.00132
72.04,0.19522,-0.00133
72.05,0.19459,-0.00133
72.06,0.19471,-0.00133
72.07,0.19418,-0.00133
72.08,0.19502,-0.00133
72.09,0.19476,-0.00133
72.10,0.19471,-0.00132
72.11,0.19512,-0.00132
72.12,0.19549,-0.00132
72.13,0.19518,-0.00129
72.14,0.19495,-0.00131
72.15,0.19469,-0.00130
72.16,0.19454,-0.00132
72.17,0.19473,-0.00133
72.18,0.19473,-0.00133
72.19,0.19405,-0.00134
72.20,0.19450,-0.00131
72.21,0.19475,-0.00130
72.22,0.19497,-0.00130
72.23,0.19500,-0.00130
72.24,0.19447,-0.00130
72.25,0.19516,-0.00127
72.26,0.19502,-0.00128
72.27,0.19468,-0.00129
72.28,0.19492,-0.00122
72.29,0.19505,-0.00114
72.30,0.19510,-0.00098
72.31,0.19509,-0.00119
72.32,0.19452,-0.00135
72.33,0.19416,-0.00123
72.34,0.19347,-0.00110
72.35,0.19398,-0.00084
72.36,0.19396,-0.00120
72.37,0.19476,-0.00117
72.38,0.19455,-0.00096
72.39,0.19342,-0.00107
72.40,0.19389,-0.00132
72.41,0.19559,-0.00131
72.42,0.19568,-0.00094
72.43,0.19556,-0.00053
72.44,0.19416,0.00134
72.45,0.19493,-0.00521
72.46,0.19631,-0.00078
72.47,0.19724,-0.00029
72.48,0.19801,0.00105
72.49,0.19660,0.00629
72.50,0.19027,0.02652
72.51,0.18183,-0.02854
72.52,0.17584,-0.01444
72.53,0.18222,-0.00606
72.54,0.18589,-0.00394
72.55,0.18936,-0.00294
72.56,0.19313,-0.00211
72.57,0.19398,-0.00211
72.58,0.19435,-0.00192
72.59,0.19492,-0.00185
72.60,0.19548,-0.00179
72.61,0.19460,-0.00179
72.62,0.19593,-0.00174
72.63,0.19604,-0.00170
72.64,0.19606,-0.00168
72.65,0.19649,-0.00166
72.66,0.19588,-0.00163
72.67,0.19616,-0.00162
72.68,0.19708,-0.00161
72.69,0.19719,-0.00158
72.70,0.19691,-0.00156
72.71,0.19680,-0.00157
72.72,0.19689,-0.00154
72.73,0.19702,-0.00154
72.74,0.19704,-0.00154
72.75,0.19760,-0.00152
72.76,0.19709,-0.00154
72.77,0.19623,-0.00152
72.78,0.19714,-0.00150
72.79,0.19697,-0.00149
72.80,0.19660,-0.00153
72.81,0.19738,-0.00150
72.82,0.19708,-0.00151
72.83,0.19696,-0.00150
72.84,0.19725,-0.00150
72.85,0.19723,-0.00148
72.86,0.19717,-0.00149
72.87,0.19714,-0.00151
72.88,0.19760,-0.00149
72.89,0.19748,-0.00148
72.90,0.19788,-0.00150
72.91,0.19820,-0.00150
72.92,0.19746,-0.00149
72.93,0.19720,-0.00148
72.94,0.19795,-0.00148
72.95,0.19715,-0.00148
72.96,0.19731,-0.00148
72.97,0.19806,-0.00149
72.98,0.19752,-0.00148
72.99,0.19763,-0.00149
73.00,0.19773,-0.00149
73.01,0.19826,-0.00148
