current_mA,voltage_V
72.01,-0.01145
72.02,-0.01146
72.03,-0.01147
72.04,-0.01146
72.05,-0.01144
72.06,-0.01143
72.07,-0.01145
72.08,-0.01143
72.09,-0.01144
72.10,-0.01144
72.11,-0.01145
72.12,-0.01145
72.13,-0.01144
72.14,-0.01144
72.15,-0.01143
72.16,-0.01144
72.17,-0.01143
72.18,-0.01146
72.19,-0.01144
72.20,-0.01144
72.21,-0.01144
72.22,-0.01143
72.23,-0.01145
72.24,-0.01144
72.25,-0.01146
72.26,-0.01144
72.27,-0.01143
72.28,-0.01144
72.29,-0.01146
72.30,-0.01145
72.31,-0.01149
72.32,-0.01144
72.33,-0.01146
72.34,-0.01144
72.35,-0.01145
72.36,-0.01146
72.37,-0.01148
72.38,-0.01150
72.39,-0.01151
72.40,-0.01152
72.41,-0.01151
72.42,-0.01149
72.43,-0.01149
72.44,-0.01148
72.45,-0.01148
72.46,-0.01148
72.47,-0.01149
72.48,-0.01152
72.49,-0.01151
72.50,-0.01152
72.51,-0.01151
72.52,-0.01152
72.53,-0.01154
72.54,-0.01152
72.55,-0.01152
72.56,-0.01149
72.57,-0.01148
72.58,-0.01148
72.59,-0.01149
72.60,-0.01149
72.61,-0.01153
72.62,-0.01152
72.63,-0.01154
72.64,-0.01153
72.65,-0.01157
72.66,-0.01155
72.67,-0.01158
72.68,-0.01160
72.69,-0.01160
72.70,-0.01159
72.71,-0.01155
72.72,-0.01150
72.73,-0.01148
72.74,-0.01150
72.75,-0.01152
72.76,-0.01152
72.77,-0.01152
72.78,-0.01152
72.79,-0.01159
72.80,-0.01163
72.81,-0.01164
72.82,-0.01161
72.83,-0.01185
72.84,-0.01197
72.85,-0.01222
72.86,-0.01224
72.87,-0.01184
72.88,-0.01167
72.89,-0.01151
72.90,-0.01147
72.91,-0.01144
72.92,-0.01143
72.93,-0.01142
72.94,-0.01141
72.95,-0.01142
72.96,-0.01140
72.97,-0.01139
72.98,-0.01140
72.99,-0.01140
73.00,-0.01142
73.01,-0.01142
73.02,-0.01143
73.03,-0.01141
73.04,-0.01144
73.05,-0.01140
73.06,-0.01143
73.07,-0.01139
73.08,-0.01140
73.09,-0.01142
73.10,-0.01142
73.11,-0.01141
73.12,-0.01142
73.13,-0.01141
73.14,-0.01140
73.15,-0.01144
73.16,-0.01141
73.17,-0.01142
73.18,-0.01142
73.19,-0.01143
73.20,-0.01140
73.21,-0.01140
73.22,-0.01141
73.23,-0.01139
73.24,-0.01140
73.25,-0.01141
73.26,-0.01139
73.27,-0.01138
73.28,-0.01139
73.29,-0.01141
73.30,-0.01139
73.31,-0.01142
73.32,-0.01142
73.33,-0.01142
73.34,-0.01141
73.35,-0.01140
73.36,-0.01142
73.37,-0.01142
73.38,-0.01140
73.39,-0.01141
73.40,-0.01141
73.41,-0.01138
73.42,-0.01142
73.43,-0.01141
73.44,-0.01140
73.45,-0.01139
73.46,-0.01139
73.47,-0.01141
73.48,-0.01139
73.49,-0.01138
73.50,-0.01140
73.51,-0.01139
73.52,-0.01141
73.53,-0.01141
73.54,-0.01140
73.55,-0.01140
73.56,-0.01139
73.57,-0.01140
73.58,-0.01139
73.59,-0.01143
73.60,-0.01139
73.61,-0.01138
73.62,-0.01140
73.63,-0.01138
73.64,-0.01141
73.65,-0.01137
73.66,-0.01139
73.67,-0.01139
73.68,-0.01140
73.69,-0.01139
73.70,-0.01140
73.71,-0.01138
73.72,-0.01143
73.73,-0.01139
73.74,-0.01141
73.75,-0.01140
73.76,-0.01141
73.77,-0.01140
73.78,-0.01139
73.79,-0.01139
73.80,-0.01138
73.81,-0.01140
73.82,-0.01140
73.83,-0.01141
73.84,-0.01140
73.85,-0.01141
73.86,-0.01143
73.87,-0.01141
73.88,-0.01139
73.89,-0.01141
73.90,-0.01138
73.91,-0.01137
73.92,-0.01138
73.93,-0.01138
73.94,-0.01140
73.95,-0.01138
73.96,-0.01142
73.97,-0.01140
73.98,-0.01139
73.99,-0.01143
74.00,-0.01140
