current_mA,voltage_V
72.01,0.36529
72.02,0.36459
72.03,0.36428
72.04,0.36384
72.05,0.36463
72.06,0.36496
72.07,0.36480
72.08,0.36324
72.09,0.36341
72.10,0.36426
72.11,0.36418
72.12,0.36425
72.13,0.36514
72.14,0.36460
72.15,0.36376
72.16,0.36491
72.17,0.36386
72.18,0.36229
72.19,0.36410
72.20,0.36507
72.21,0.36464
72.22,0.36455
72.23,0.36437
72.24,0.36621
72.25,0.36532
72.26,0.36539
72.27,0.36473
72.28,0.36387
72.29,0.36488
72.30,0.36421
72.31,0.36439
72.32,0.36551
72.33,0.36497
72.34,0.36607
72.35,0.36477
72.36,0.36667
72.37,0.36713
72.38,0.36557
72.39,0.36514
72.40,0.36615
72.41,0.36507
72.42,0.36521
72.43,0.36475
72.44,0.36425
72.45,0.36409
72.46,0.36405
72.47,0.36677
72.48,0.36453
72.49,0.36553
72.50,0.36564
72.51,0.36522
72.52,0.36580
72.53,0.36629
72.54,0.36490
72.55,0.36453
72.56,0.36417
72.57,0.36478
72.58,0.36606
72.59,0.36635
72.60,0.36634
72.61,0.36417
72.62,0.36435
72.63,0.36755
72.64,0.36655
72.65,0.36699
72.66,0.36579
72.67,0.36612
72.68,0.36363
72.69,0.36444
72.70,0.36346
72.71,0.36388
72.72,0.36467
72.73,0.36207
72.74,0.36237
72.75,0.36462
72.76,0.36548
72.77,0.36521
72.78,0.36719
72.79,0.36578
72.80,0.36570
72.81,0.36784
72.82,0.36859
72.83,0.36860
72.84,0.37279
72.85,0.36948
72.86,0.36268
72.87,0.35468
72.88,0.35488
72.89,0.35614
72.90,0.36009
72.91,0.36317
72.92,0.36553
72.93,0.36774
72.94,0.36732
72.95,0.36860
72.96,0.36844
72.97,0.37035
72.98,0.37041
72.99,0.37060
73.00,0.36988
73.01,0.37062
73.02,0.37051
73.03,0.37058
73.04,0.37025
73.05,0.36975
73.06,0.37102
73.07,0.37042
73.08,0.37072
73.09,0.36982
73.10,0.37050
73.11,0.37132
73.12,0.36992
73.13,0.36997
73.14,0.37241
73.15,0.37188
73.16,0.37221
73.17,0.37051
73.18,0.36987
73.19,0.37008
73.20,0.37040
73.21,0.37042
73.22,0.37083
73.23,0.37099
73.24,0.37253
73.25,0.37327
73.26,0.37302
73.27,0.37311
73.28,0.37174
73.29,0.37028
73.30,0.37132
73.31,0.37103
73.32,0.37241
73.33,0.37301
73.34,0.37237
73.35,0.37252
73.36,0.37313
73.37,0.37261
73.38,0.37333
73.39,0.37294
73.40,0.37283
73.41,0.37444
73.42,0.37420
73.43,0.37304
73.44,0.37428
73.45,0.37454
73.46,0.37243
73.47,0.37243
73.48,0.37251
73.49,0.37213
73.50,0.37328
73.51,0.37380
73.52,0.37440
73.53,0.37360
73.54,0.37301
73.55,0.37482
73.56,0.37402
73.57,0.37413
73.58,0.37365
73.59,0.37379
73.60,0.37364
73.61,0.37413
73.62,0.37521
73.63,0.37509
73.64,0.37520
73.65,0.37294
73.66,0.37374
73.67,0.37357
73.68,0.37306
73.69,0.37409
73.70,0.37280
73.71,0.37489
73.72,0.37300
73.73,0.37450
73.74,0.37532
73.75,0.37577
73.76,0.37424
73.77,0.37535
73.78,0.37545
73.79,0.37440
73.80,0.37549
73.81,0.37617
73.82,0.37403
73.83,0.37363
73.84,0.37504
73.85,0.37460
73.86,0.37462
73.87,0.37495
73.88,0.37485
73.89,0.37402
73.90,0.37601
73.91,0.37651
73.92,0.37649
73.93,0.37422
73.94,0.37455
73.95,0.37465
73.96,0.37469
73.97,0.37456
73.98,0.37497
73.99,0.37623
74.00,0.37598
