current_mA,voltage_V
72.01,0.25268
72.02,0.25356
72.03,0.25243
72.04,0.25277
72.05,0.25222
72.06,0.25259
72.07,0.25250
72.08,0.25226
72.09,0.25225
72.10,0.25315
72.11,0.25233
72.12,0.25355
72.13,0.25253
72.14,0.25316
72.15,0.25201
72.16,0.25247
72.17,0.25206
72.18,0.25314
72.19,0.25253
72.20,0.25188
72.21,0.25257
72.22,0.25268
72.23,0.25292
72.24,0.25279
72.25,0.25329
72.26,0.25371
72.27,0.25380
72.28,0.25460
72.29,0.25413
72.30,0.25429
72.31,0.25290
72.32,0.25309
72.33,0.25422
72.34,0.25409
72.35,0.25464
72.36,0.25439
72.37,0.25474
72.38,0.25422
72.39,0.25376
72.40,0.25382
72.41,0.25289
72.42,0.25389
72.43,0.25377
72.44,0.25360
72.45,0.25299
72.46,0.25384
72.47,0.25384
72.48,0.25333
72.49,0.25284
72.50,0.25249
72.51,0.25262
72.52,0.25298
72.53,0.25250
72.54,0.25260
72.55,0.25167
72.56,0.25140
72.57,0.25224
72.58,0.25325
72.59,0.25375
72.60,0.25357
72.61,0.25422
72.62,0.25461
72.63,0.25398
72.64,0.25374
72.65,0.25364
72.66,0.25381
72.67,0.25322
72.68,0.25323
72.69,0.25159
72.70,0.25123
72.71,0.25059
72.72,0.25143
72.73,0.25198
72.74,0.25098
72.75,0.25045
72.76,0.25279
72.77,0.25345
72.78,0.25535
72.79,0.25350
72.80,0.25184
72.81,0.25415
72.82,0.25445
72.83,0.25451
72.84,0.24814
72.85,0.24311
72.86,0.24738
72.87,0.24854
72.88,0.24436
72.89,0.24729
72.90,0.25056
72.91,0.25331
72.92,0.25358
72.93,0.25507
72.94,0.25561
72.95,0.25534
72.96,0.25610
72.97,0.25738
72.98,0.25624
72.99,0.25649
73.00,0.25595
73.01,0.25785
73.02,0.25790
73.03,0.25686
73.04,0.25683
73.05,0.25636
73.06,0.25714
73.07,0.25880
73.08,0.25833
73.09,0.25875
73.10,0.25858
73.11,0.25785
73.12,0.25776
73.13,0.25595
73.14,0.25639
73.15,0.25708
73.16,0.25788
73.17,0.25811
73.18,0.25883
73.19,0.25882
73.20,0.25711
73.21,0.25704
73.22,0.25730
73.23,0.25785
73.24,0.25899
73.25,0.25761
73.26,0.25800
73.27,0.25876
73.28,0.25940
73.29,0.25885
73.30,0.25723
73.31,0.25772
73.32,0.25720
73.33,0.25762
73.34,0.25815
73.35,0.25741
73.36,0.25683
73.37,0.25737
73.38,0.25814
73.39,0.25810
73.40,0.25841
73.41,0.25969
73.42,0.25927
73.43,0.25977
73.44,0.25937
73.45,0.25918
73.46,0.25891
73.47,0.25929
73.48,0.25825
73.49,0.25943
73.50,0.26005
73.51,0.25879
73.52,0.25801
73.53,0.25893
73.54,0.25891
73.55,0.25775
73.56,0.25878
73.57,0.25869
73.58,0.25862
73.59,0.25922
73.60,0.26022
73.61,0.26027
73.62,0.25989
73.63,0.26007
73.64,0.26089
73.65,0.25943
73.66,0.26055
73.67,0.26098
73.68,0.25993
73.69,0.26009
73.70,0.25878
73.71,0.25962
73.72,0.25896
73.73,0.25854
73.74,0.25866
73.75,0.25924
73.76,0.25974
73.77,0.26185
73.78,0.26265
73.79,0.26141
73.80,0.26101
73.81,0.26082
73.82,0.26106
73.83,0.26109
73.84,0.26124
73.85,0.26136
73.86,0.26127
73.87,0.26215
73.88,0.26188
73.89,0.26201
73.90,0.26219
73.91,0.26300
73.92,0.26227
73.93,0.26178
73.94,0.26055
73.95,0.26070
73.96,0.26133
73.97,0.26133
73.98,0.26105
73.99,0.26164
74.00,0.26144
