current_mA,voltage_V
72.01,0.44321
72.02,0.44225
72.03,0.44250
72.04,0.44179
72.05,0.44148
72.06,0.43923
72.07,0.44127
72.08,0.44070
72.09,0.44223
72.10,0.44135
72.11,0.44205
72.12,0.44226
72.13,0.44211
72.14,0.44326
72.15,0.44347
72.16,0.44075
72.17,0.44106
72.18,0.44152
72.19,0.44451
72.20,0.44076
72.21,0.44380
72.22,0.44324
72.23,0.44311
72.24,0.44242
72.25,0.44385
72.26,0.44387
72.27,0.44412
72.28,0.44272
72.29,0.44314
72.30,0.44390
72.31,0.44383
72.32,0.44442
72.33,0.44454
72.34,0.44347
72.35,0.44252
72.36,0.44335
72.37,0.44466
72.38,0.44601
72.39,0.44594
72.40,0.44475
72.41,0.44289
72.42,0.44415
72.43,0.44462
72.44,0.44472
72.45,0.44494
72.46,0.44454
72.47,0.44526
72.48,0.44534
72.49,0.44292
72.50,0.44425
72.51,0.44405
72.52,0.44452
72.53,0.44295
72.54,0.44365
72.55,0.44516
72.56,0.44408
72.57,0.44245
72.58,0.44476
72.59,0.44312
72.60,0.44578
72.61,0.44455
72.62,0.44472
72.63,0.44547
72.64,0.44435
72.65,0.44545
72.66,0.44601
72.67,0.44518
72.68,0.44410
72.69,0.44313
72.70,0.44082
72.71,0.44186
72.72,0.44103
72.73,0.44307
72.74,0.44216
72.75,0.44222
72.76,0.44428
72.77,0.44457
72.78,0.44557
72.79,0.44591
72.80,0.44311
72.81,0.44733
72.82,0.44581
72.83,0.44831
72.84,0.44958
72.85,0.44867
72.86,0.43766
72.87,0.42982
72.88,0.42439
72.89,0.42951
72.90,0.43941
72.91,0.44103
72.92,0.44360
72.93,0.44655
72.94,0.44706
72.95,0.44812
72.96,0.44920
72.97,0.44910
72.98,0.44980
72.99,0.44979
73.00,0.45003
73.01,0.45068
73.02,0.45090
73.03,0.45076
73.04,0.44892
73.05,0.44756
73.06,0.44973
73.07,0.45068
73.08,0.45065
73.09,0.45183
73.10,0.45197
73.11,0.45066
73.12,0.45004
73.13,0.44902
73.14,0.44913
73.15,0.45040
73.16,0.45048
73.17,0.45118
73.18,0.45277
73.19,0.45075
73.20,0.45141
73.21,0.44973
73.22,0.44991
73.23,0.45125
73.24,0.45020
73.25,0.45224
73.26,0.45107
73.27,0.44957
73.28,0.45291
73.29,0.45173
73.30,0.45256
73.31,0.45151
73.32,0.45359
73.33,0.45423
73.34,0.45266
73.35,0.45280
73.36,0.45297
73.37,0.45350
73.38,0.45363
73.39,0.45484
73.40,0.45263
73.41,0.45392
73.42,0.45534
73.43,0.45308
73.44,0.45346
73.45,0.45327
73.46,0.45383
73.47,0.45285
73.48,0.45390
73.49,0.45217
73.50,0.45496
73.51,0.45316
73.52,0.45193
73.53,0.45195
73.54,0.45423
73.55,0.45409
73.56,0.45226
73.57,0.45290
73.58,0.45338
73.59,0.45555
73.60,0.45513
73.61,0.45442
73.62,0.45438
73.63,0.45366
73.64,0.45395
73.65,0.45465
73.66,0.45610
73.67,0.45440
73.68,0.45392
73.69,0.45468
73.70,0.45280
73.71,0.45387
73.72,0.45519
73.73,0.45240
73.74,0.45404
73.75,0.45500
73.76,0.45300
73.77,0.45298
73.78,0.45265
73.79,0.45572
73.80,0.45661
73.81,0.45419
73.82,0.45500
73.83,0.45401
73.84,0.45464
73.85,0.45574
73.86,0.45406
73.87,0.45461
73.88,0.45716
73.89,0.45714
73.90,0.45611
73.91,0.45476
73.92,0.45618
73.93,0.45618
73.94,0.45650
73.95,0.45665
73.96,0.45565
73.97,0.45593
73.98,0.45615
73.99,0.45600
74.00,0.45649
