current_mA,voltage_V
72.01,0.00714
72.02,0.00716
72.03,0.00715
72.04,0.00719
72.05,0.00715
72.06,0.00719
72.07,0.00718
72.08,0.00719
72.09,0.00718
72.10,0.00724
72.11,0.00720
72.12,0.00719
72.13,0.00717
72.14,0.00727
72.15,0.00722
72.16,0.00715
72.17,0.00726
72.18,0.00722
72.19,0.00728
72.20,0.00724
72.21,0.00723
72.22,0.00726
72.23,0.00724
72.24,0.00731
72.25,0.00724
72.26,0.00725
72.27,0.00722
72.28,0.00724
72.29,0.00728
72.30,0.00720
72.31,0.00730
72.32,0.00722
72.33,0.00723
72.34,0.00728
72.35,0.00728
72.36,0.00724
72.37,0.00716
72.38,0.00709
72.39,0.00713
72.40,0.00703
72.41,0.00700
72.42,0.00706
72.43,0.00697
72.44,0.00707
72.45,0.00706
72.46,0.00707
72.47,0.00719
72.48,0.00710
72.49,0.00712
72.50,0.00696
72.51,0.00702
72.52,0.00699
72.53,0.00702
72.54,0.00695
72.55,0.00698
72.56,0.00714
72.57,0.00722
72.58,0.00716
72.59,0.00716
72.60,0.00704
72.61,0.00706
72.62,0.00705
72.63,0.00693
72.64,0.00687
72.65,0.00687
72.66,0.00677
72.67,0.00677
72.68,0.00666
72.69,0.00666
72.70,0.00666
72.71,0.00698
72.72,0.00701
72.73,0.00676
72.74,0.00678
72.75,0.00688
72.76,0.00700
72.77,0.00692
72.78,0.00681
72.79,0.00633
72.80,0.00628
72.81,0.00604
72.82,0.00647
72.83,0.00640
72.84,0.00629
72.85,0.00404
72.86,0.00364
72.87,0.00478
72.88,0.00571
72.89,0.00693
72.90,0.00716
72.91,0.00742
72.92,0.00755
72.93,0.00759
72.94,0.00757
72.95,0.00766
72.96,0.00770
72.97,0.00769
72.98,0.00772
72.99,0.00766
73.00,0.00763
73.01,0.00770
73.02,0.00767
73.03,0.00767
73.04,0.00773
73.05,0.00770
73.06,0.00767
73.07,0.00771
73.08,0.00772
73.09,0.00776
73.10,0.00773
73.11,0.00769
73.12,0.00770
73.13,0.00773
73.14,0.00776
73.15,0.00773
73.16,0.00769
73.17,0.00770
73.18,0.00773
73.19,0.00783
73.20,0.00781
73.21,0.00780
73.22,0.00778
73.23,0.00773
73.24,0.00775
73.25,0.00772
73.26,0.00780
73.27,0.00771
73.28,0.00774
73.29,0.00781
73.30,0.00770
73.31,0.00775
73.32,0.00781
73.33,0.00779
73.34,0.00775
73.35,0.00774
73.36,0.00780
73.37,0.00785
73.38,0.00782
73.39,0.00783
73.40,0.00785
73.41,0.00781
73.42,0.00774
73.43,0.00789
73.44,0.00788
73.45,0.00793
73.46,0.00784
73.47,0.00784
73.48,0.00785
73.49,0.00778
73.50,0.00787
73.51,0.00783
73.52,0.00788
73.53,0.00790
73.54,0.00780
73.55,0.00791
73.56,0.00793
73.57,0.00795
73.58,0.00793
73.59,0.00791
73.60,0.00791
73.61,0.00793
73.62,0.00790
73.63,0.00790
73.64,0.00786
73.65,0.00788
73.66,0.00787
73.67,0.00781
73.68,0.00794
73.69,0.00786
73.70,0.00784
73.71,0.00784
73.72,0.00788
73.73,0.00786
73.74,0.00785
73.75,0.00789
73.76,0.00794
73.77,0.00787
73.78,0.00790
73.79,0.00790
73.80,0.00800
73.81,0.00794
73.82,0.00792
73.83,0.00800
73.84,0.00795
73.85,0.00804
73.86,0.00801
73.87,0.00797
73.88,0.00791
73.89,0.00791
73.90,0.00797
73.91,0.00795
73.92,0.00790
73.93,0.00794
73.94,0.00793
73.95,0.00803
73.96,0.00795
73.97,0.00806
73.98,0.00796
73.99,0.00795
74.00,0.00798
