current_mA,voltage_V
72.01,0.01627
72.02,0.01630
72.03,0.01632
72.04,0.01633
72.05,0.01626
72.06,0.01621
72.07,0.01618
72.08,0.01628
72.09,0.01621
72.10,0.01618
72.11,0.01626
72.12,0.01619
72.13,0.01619
72.14,0.01620
72.15,0.01620
72.16,0.01623
72.17,0.01622
72.18,0.01637
72.19,0.01633
72.20,0.01624
72.21,0.01633
72.22,0.01639
72.23,0.01640
72.24,0.01645
72.25,0.01648
72.26,0.01655
72.27,0.01654
72.28,0.01645
72.29,0.01635
72.30,0.01631
72.31,0.01630
72.32,0.01636
72.33,0.01641
72.34,0.01626
72.35,0.01619
72.36,0.01617
72.37,0.01614
72.38,0.01611
72.39,0.01601
72.40,0.01591
72.41,0.01608
72.42,0.01594
72.43,0.01607
72.44,0.01613
72.45,0.01615
72.46,0.01610
72.47,0.01602
72.48,0.01603
72.49,0.01609
72.50,0.01592
72.51,0.01587
72.52,0.01588
72.53,0.01590
72.54,0.01586
72.55,0.01593
72.56,0.01591
72.57,0.01604
72.58,0.01609
72.59,0.01607
72.60,0.01596
72.61,0.01592
72.62,0.01590
72.63,0.01586
72.64,0.01581
72.65,0.01592
72.66,0.01580
72.67,0.01579
72.68,0.01568
72.69,0.01566
72.70,0.01566
72.71,0.01592
72.72,0.01588
72.73,0.01594
72.74,0.01569
72.75,0.01576
72.76,0.01604
72.77,0.01583
72.78,0.01534
72.79,0.01480
72.80,0.01524
72.81,0.01516
72.82,0.01456
72.83,0.01351
72.84,0.01285
72.85,0.01287
72.86,0.01356
72.87,0.01459
72.88,0.01495
72.89,0.01602
72.90,0.01630
72.91,0.01659
72.92,0.01662
72.93,0.01665
72.94,0.01682
72.95,0.01681
72.96,0.01693
72.97,0.01689
72.98,0.01689
72.99,0.01703
73.00,0.01693
73.01,0.01689
73.02,0.01687
73.03,0.01696
73.04,0.01698
73.05,0.01685
73.06,0.01694
73.07,0.01683
73.08,0.01681
73.09,0.01692
73.10,0.01693
73.11,0.01692
73.12,0.01679
73.13,0.01687
73.14,0.01675
73.15,0.01685
73.16,0.01697
73.17,0.01692
73.18,0.01677
73.19,0.01677
73.20,0.01687
73.21,0.01687
73.22,0.01691
73.23,0.01690
73.24,0.01691
73.25,0.01694
73.26,0.01693
73.27,0.01704
73.28,0.01691
73.29,0.01693
73.30,0.01695
73.31,0.01681
73.32,0.01691
73.33,0.01695
73.34,0.01707
73.35,0.01695
73.36,0.01703
73.37,0.01698
73.38,0.01686
73.39,0.01687
73.40,0.01687
73.41,0.01687
73.42,0.01691
73.43,0.01708
73.44,0.01715
73.45,0.01723
73.46,0.01723
73.47,0.01725
73.48,0.01713
73.49,0.01711
73.50,0.01719
73.51,0.01722
73.52,0.01717
73.53,0.01718
73.54,0.01711
73.55,0.01706
73.56,0.01716
73.57,0.01711
73.58,0.01712
73.59,0.01719
73.60,0.01702
73.61,0.01701
73.62,0.01721
73.63,0.01707
73.64,0.01707
73.65,0.01712
73.66,0.01707
73.67,0.01712
73.68,0.01725
73.69,0.01730
73.70,0.01724
73.71,0.01727
73.72,0.01725
73.73,0.01724
73.74,0.01712
73.75,0.01727
73.76,0.01717
73.77,0.01717
73.78,0.01726
73.79,0.01722
73.80,0.01725
73.81,0.01716
73.82,0.01720
73.83,0.01728
73.84,0.01728
73.85,0.01725
73.86,0.01734
73.87,0.01736
73.88,0.01716
73.89,0.01722
73.90,0.01740
73.91,0.01723
73.92,0.01718
73.93,0.01714
73.94,0.01718
73.95,0.01726
73.96,0.01728
73.97,0.01725
73.98,0.01718
73.99,0.01722
74.00,0.01713
