current_mA,voltage_V
72.01,0.62409
72.02,0.62357
72.03,0.62484
72.04,0.62241
72.05,0.62359
72.06,0.62509
72.07,0.62063
72.08,0.62013
72.09,0.62225
72.10,0.62289
72.11,0.62442
72.12,0.62296
72.13,0.62486
72.14,0.62380
72.15,0.62570
72.16,0.62548
72.17,0.62635
72.18,0.62367
72.19,0.62410
72.20,0.62589
72.21,0.62501
72.22,0.62634
72.23,0.62718
72.24,0.62781
72.25,0.62615
72.26,0.62726
72.27,0.62610
72.28,0.62368
72.29,0.62400
72.30,0.62416
72.31,0.62279
72.32,0.62615
72.33,0.62611
72.34,0.62440
72.35,0.62730
72.36,0.62646
72.37,0.62695
72.38,0.62603
72.39,0.62663
72.40,0.62506
72.41,0.62455
72.42,0.62376
72.43,0.62339
72.44,0.62604
72.45,0.62605
72.46,0.62555
72.47,0.62667
72.48,0.62724
72.49,0.62818
72.50,0.62705
72.51,0.62542
72.52,0.62594
72.53,0.62155
72.54,0.62355
72.55,0.62233
72.56,0.62200
72.57,0.62338
72.58,0.62787
72.59,0.62955
72.60,0.62737
72.61,0.62760
72.62,0.62801
72.63,0.62855
72.64,0.62641
72.65,0.62772
72.66,0.62906
72.67,0.62843
72.68,0.62406
72.69,0.62357
72.70,0.62211
72.71,0.62190
72.72,0.62244
72.73,0.62743
72.74,0.62564
72.75,0.63042
72.76,0.62940
72.77,0.63100
72.78,0.63275
72.79,0.62679
72.80,0.63776
72.81,0.64040
72.82,0.63905
72.83,0.63174
72.84,0.60904
72.85,0.60946
72.86,0.61570
72.87,0.60439
72.88,0.60491
72.89,0.60677
72.90,0.61460
72.91,0.62137
72.92,0.62173
72.93,0.62635
72.94,0.62948
72.95,0.63179
72.96,0.63376
72.97,0.63326
72.98,0.63173
72.99,0.63439
73.00,0.63141
73.01,0.63232
73.02,0.63132
73.03,0.63324
73.04,0.63391
73.05,0.63593
73.06,0.63383
73.07,0.63453
73.08,0.63414
73.09,0.63516
73.10,0.63585
73.11,0.63355
73.12,0.63237
73.13,0.63410
73.14,0.63242
73.15,0.63091
73.16,0.63579
73.17,0.63595
73.18,0.63680
73.19,0.63712
73.20,0.63738
73.21,0.63521
73.22,0.63653
73.23,0.63433
73.24,0.63551
73.25,0.63661
73.26,0.63624
73.27,0.63607
73.28,0.63590
73.29,0.63784
73.30,0.63734
73.31,0.63661
73.32,0.63809
73.33,0.63761
73.34,0.63758
73.35,0.63704
73.36,0.63718
73.37,0.63682
73.38,0.63625
73.39,0.63885
73.40,0.63723
73.41,0.63984
73.42,0.63847
73.43,0.63731
73.44,0.63793
73.45,0.63775
73.46,0.63841
73.47,0.63957
73.48,0.63869
73.49,0.63869
73.50,0.63816
73.51,0.63930
73.52,0.64004
73.53,0.63975
73.54,0.63829
73.55,0.63956
73.56,0.63958
73.57,0.63546
73.58,0.63542
73.59,0.63784
73.60,0.64060
73.61,0.63777
73.62,0.63895
73.63,0.64014
73.64,0.64019
73.65,0.63747
73.66,0.63791
73.67,0.63668
73.68,0.64020
73.69,0.64174
73.70,0.64208
73.71,0.64241
73.72,0.64169
73.73,0.63962
73.74,0.63900
73.75,0.64004
73.76,0.64045
73.77,0.63883
73.78,0.63771
73.79,0.64030
73.80,0.64050
73.81,0.64128
73.82,0.64113
73.83,0.64106
73.84,0.64072
73.85,0.64085
73.86,0.63992
73.87,0.64059
73.88,0.64119
73.89,0.64217
73.90,0.63954
73.91,0.63960
73.92,0.64241
73.93,0.64124
73.94,0.64121
73.95,0.64241
73.96,0.64244
73.97,0.64314
73.98,0.64288
73.99,0.64311
74.00,0.64366
