current_mA,voltage_V
72.01,0.68376
72.02,0.68341
72.03,0.68174
72.04,0.68239
72.05,0.68161
72.06,0.68083
72.07,0.68312
72.08,0.68135
72.09,0.68061
72.10,0.68158
72.11,0.68310
72.12,0.68187
72.13,0.68150
72.14,0.68095
72.15,0.68098
72.16,0.68353
72.17,0.68323
72.18,0.68540
72.19,0.68244
72.20,0.67987
72.21,0.68067
72.22,0.68251
72.23,0.68602
72.24,0.68589
72.25,0.68452
72.26,0.68410
72.27,0.68502
72.28,0.68425
72.29,0.68504
72.30,0.68525
72.31,0.68584
72.32,0.68583
72.33,0.68532
72.34,0.68667
72.35,0.68762
72.36,0.68827
72.37,0.68388
72.38,0.68457
72.39,0.68487
72.40,0.68461
72.41,0.68235
72.42,0.68452
72.43,0.68521
72.44,0.68679
72.45,0.68419
72.46,0.68412
72.47,0.68479
72.48,0.68677
72.49,0.68510
72.50,0.68135
72.51,0.68320
72.52,0.68651
72.53,0.68452
72.54,0.68284
72.55,0.68240
72.56,0.68128
72.57,0.68069
72.58,0.68325
72.59,0.68542
72.60,0.68575
72.61,0.68781
72.62,0.68602
72.63,0.68681
72.64,0.68558
72.65,0.68423
72.66,0.68536
72.67,0.68363
72.68,0.68215
72.69,0.68267
72.70,0.68187
72.71,0.68116
72.72,0.68432
72.73,0.68369
72.74,0.68575
72.75,0.68296
72.76,0.68664
72.77,0.68651
72.78,0.68822
72.79,0.69050
72.80,0.68888
72.81,0.68959
72.82,0.69131
72.83,0.69369
72.84,0.69974
72.85,0.68017
72.86,0.66901
72.87,0.65748
72.88,0.65709
72.89,0.66605
72.90,0.67299
72.91,0.67647
72.92,0.68192
72.93,0.68457
72.94,0.68845
72.95,0.68984
72.96,0.68859
72.97,0.69012
72.98,0.69195
72.99,0.69208
73.00,0.69305
73.01,0.69308
73.02,0.68991
73.03,0.69009
73.04,0.69130
73.05,0.69115
73.06,0.69135
73.07,0.69242
73.08,0.69093
73.09,0.69121
73.10,0.69321
73.11,0.69423
73.12,0.69253
73.13,0.69398
73.14,0.69206
73.15,0.69217
73.16,0.69368
73.17,0.69485
73.18,0.69531
73.19,0.69460
73.20,0.69430
73.21,0.69291
73.22,0.69271
73.23,0.69505
73.24,0.69424
73.25,0.69356
73.26,0.69172
73.27,0.69395
73.28,0.69356
73.29,0.69684
73.30,0.69148
73.31,0.69593
73.32,0.69550
73.33,0.69626
73.34,0.69580
73.35,0.69392
73.36,0.69743
73.37,0.69711
73.38,0.69701
73.39,0.69788
73.40,0.69786
73.41,0.69976
73.42,0.69742
73.43,0.69499
73.44,0.69769
73.45,0.69830
73.46,0.69869
73.47,0.69746
73.48,0.69599
73.49,0.69789
73.50,0.69952
73.51,0.69809
73.52,0.69802
73.53,0.70000
73.54,0.69938
73.55,0.69913
73.56,0.69944
73.57,0.69967
73.58,0.70058
73.59,0.69691
73.60,0.69968
73.61,0.69814
73.62,0.69939
73.63,0.69935
73.64,0.70127
73.65,0.69874
73.66,0.69986
73.67,0.69929
73.68,0.69898
73.69,0.70025
73.70,0.69991
73.71,0.69826
73.72,0.69938
73.73,0.69634
73.74,0.69838
73.75,0.69542
73.76,0.69952
73.77,0.69911
73.78,0.70040
73.79,0.70051
73.80,0.70065
73.81,0.70079
73.82,0.70268
73.83,0.70338
73.84,0.70133
73.85,0.70411
73.86,0.70189
73.87,0.70298
73.88,0.70433
73.89,0.70331
73.90,0.70334
73.91,0.70235
73.92,0.70029
73.93,0.69862
73.94,0.70186
73.95,0.70029
73.96,0.70292
73.97,0.70211
73.98,0.69972
73.99,0.70134
74.00,0.70433
