current_mA,voltage_V
72.01,0.37638
72.02,0.37808
72.03,0.37752
72.04,0.37517
72.05,0.37484
72.06,0.37754
72.07,0.37755
72.08,0.37777
72.09,0.37764
72.10,0.37868
72.11,0.37879
72.12,0.37834
72.13,0.37788
72.14,0.37799
72.15,0.37804
72.16,0.37705
72.17,0.37645
72.18,0.37779
72.19,0.37834
72.20,0.37905
72.21,0.37832
72.22,0.37793
72.23,0.37859
72.24,0.37679
72.25,0.37762
72.26,0.37707
72.27,0.37961
72.28,0.37974
72.29,0.37863
72.30,0.37823
72.31,0.37818
72.32,0.37715
72.33,0.37839
72.34,0.37786
72.35,0.37740
72.36,0.37941
72.37,0.37901
72.38,0.37830
72.39,0.37931
72.40,0.37915
72.41,0.37873
72.42,0.37911
72.43,0.37788
72.44,0.37756
72.45,0.37660
72.46,0.37874
72.47,0.37924
72.48,0.37907
72.49,0.37864
72.50,0.37812
72.51,0.37843
72.52,0.37875
72.53,0.37895
72.54,0.37850
72.55,0.37812
72.56,0.37699
72.57,0.37858
72.58,0.37837
72.59,0.37842
72.60,0.38043
72.61,0.37781
72.62,0.37828
72.63,0.37947
72.64,0.37967
72.65,0.38041
72.66,0.37976
72.67,0.37980
72.68,0.37756
72.69,0.37671
72.70,0.37702
72.71,0.37583
72.72,0.37641
72.73,0.37684
72.74,0.37688
72.75,0.37724
72.76,0.37924
72.77,0.37958
72.78,0.37920
72.79,0.38141
72.80,0.37916
72.81,0.38101
72.82,0.38086
72.83,0.38436
72.84,0.38519
72.85,0.38336
72.86,0.37189
72.87,0.36491
72.88,0.36150
72.89,0.36888
72.90,0.37616
72.91,0.37675
72.92,0.37986
72.93,0.37994
72.94,0.38176
72.95,0.38198
72.96,0.38206
72.97,0.38117
72.98,0.38228
72.99,0.38440
73.00,0.38305
73.01,0.38302
73.02,0.38322
73.03,0.38436
73.04,0.38396
73.05,0.38333
73.06,0.38466
73.07,0.38399
73.08,0.38424
73.09,0.38360
73.10,0.38518
73.11,0.38465
73.12,0.38380
73.13,0.38478
73.14,0.38516
73.15,0.38310
73.16,0.38453
73.17,0.38424
73.18,0.38533
73.19,0.38503
73.20,0.38326
73.21,0.38332
73.22,0.38585
73.23,0.38600
73.24,0.38634
73.25,0.38605
73.26,0.38463
73.27,0.38430
73.28,0.38504
73.29,0.38587
73.30,0.38600
73.31,0.38696
73.32,0.38574
73.33,0.38506
73.34,0.38699
73.35,0.38639
73.36,0.38537
73.37,0.38607
73.38,0.38677
73.39,0.38714
73.40,0.38658
73.41,0.38601
73.42,0.38692
73.43,0.38550
73.44,0.38581
73.45,0.38511
73.46,0.38653
73.47,0.38592
73.48,0.38660
73.49,0.38570
73.50,0.38582
73.51,0.38659
73.52,0.38633
73.53,0.38596
73.54,0.38630
73.55,0.38743
73.56,0.38814
73.57,0.38727
73.58,0.38649
73.59,0.38732
73.60,0.38686
73.61,0.38711
73.62,0.38679
73.63,0.38608
73.64,0.38758
73.65,0.38596
73.66,0.38759
73.67,0.38655
73.68,0.38655
73.69,0.38686
73.70,0.38684
73.71,0.38790
73.72,0.38785
73.73,0.38849
73.74,0.38828
73.75,0.38743
73.76,0.38875
73.77,0.38794
73.78,0.38691
73.79,0.38650
73.80,0.38608
73.81,0.38777
73.82,0.38744
73.83,0.38850
73.84,0.38908
73.85,0.38957
73.86,0.38882
73.87,0.38937
73.88,0.38855
73.89,0.38898
73.90,0.38849
73.91,0.39077
73.92,0.39027
73.93,0.38987
73.94,0.38984
73.95,0.38929
73.96,0.39067
73.97,0.39099
73.98,0.38966
73.99,0.39019
74.00,0.38801
