current_mA,voltage_V
72.01,0.60210
72.02,0.60046
72.03,0.59957
72.04,0.59856
72.05,0.59936
72.06,0.60035
72.07,0.60234
72.08,0.60372
72.09,0.60282
72.10,0.60186
72.11,0.60290
72.12,0.60313
72.13,0.60335
72.14,0.60351
72.15,0.60208
72.16,0.60290
72.17,0.60412
72.18,0.60457
72.19,0.60140
72.20,0.59961
72.21,0.60023
72.22,0.60105
72.23,0.60396
72.24,0.60179
72.25,0.59974
72.26,0.60149
72.27,0.60443
72.28,0.60369
72.29,0.60305
72.30,0.60524
72.31,0.60799
72.32,0.60413
72.33,0.60192
72.34,0.60611
72.35,0.60523
72.36,0.60415
72.37,0.60473
72.38,0.60539
72.39,0.60205
72.40,0.60331
72.41,0.60041
72.42,0.60038
72.43,0.60418
72.44,0.60447
72.45,0.60273
72.46,0.60336
72.47,0.60468
72.48,0.60436
72.49,0.60209
72.50,0.60245
72.51,0.60058
72.52,0.60151
72.53,0.60120
72.54,0.60129
72.55,0.60215
72.56,0.60295
72.57,0.60395
72.58,0.60148
72.59,0.60365
72.60,0.60259
72.61,0.60520
72.62,0.60459
72.63,0.60419
72.64,0.60618
72.65,0.60361
72.66,0.60308
72.67,0.60110
72.68,0.60054
72.69,0.60009
72.70,0.60207
72.71,0.60317
72.72,0.60156
72.73,0.60418
72.74,0.60721
72.75,0.60722
72.76,0.60528
72.77,0.60201
72.78,0.60577
72.79,0.60621
72.80,0.61465
72.81,0.61822
72.82,0.61398
72.83,0.58554
72.84,0.58319
72.85,0.58209
72.86,0.58872
72.87,0.59064
72.88,0.59560
72.89,0.60313
72.90,0.60349
72.91,0.60769
72.92,0.60798
72.93,0.60982
72.94,0.61112
72.95,0.61074
72.96,0.61152
72.97,0.61093
72.98,0.60968
72.99,0.61177
73.00,0.60880
73.01,0.60881
73.02,0.60864
73.03,0.60958
73.04,0.61314
73.05,0.61390
73.06,0.61434
73.07,0.61057
73.08,0.61166
73.09,0.61333
73.10,0.61330
73.11,0.61321
73.12,0.61348
73.13,0.61238
73.14,0.61138
73.15,0.61350
73.16,0.61208
73.17,0.61449
73.18,0.61446
73.19,0.61483
73.20,0.61319
73.21,0.61420
73.22,0.61338
73.23,0.61402
73.24,0.61373
73.25,0.61309
73.26,0.61397
73.27,0.61365
73.28,0.61300
73.29,0.61276
73.30,0.61269
73.31,0.61463
73.32,0.61536
73.33,0.61547
73.34,0.61681
73.35,0.61463
73.36,0.61521
73.37,0.61662
73.38,0.61575
73.39,0.61394
73.40,0.61225
73.41,0.61268
73.42,0.61193
73.43,0.61088
73.44,0.61455
73.45,0.61392
73.46,0.61461
73.47,0.61423
73.48,0.61531
73.49,0.61362
73.50,0.61612
73.51,0.61558
73.52,0.61592
73.53,0.61678
73.54,0.61604
73.55,0.61677
73.56,0.61682
73.57,0.61690
73.58,0.61649
73.59,0.61773
73.60,0.61809
73.61,0.61801
73.62,0.61671
73.63,0.61752
73.64,0.61591
73.65,0.61650
73.66,0.61649
73.67,0.61861
73.68,0.61734
73.69,0.61585
73.70,0.61768
73.71,0.61892
73.72,0.61799
73.73,0.61768
73.74,0.61682
73.75,0.61768
73.76,0.61852
73.77,0.61833
73.78,0.61727
73.79,0.61738
73.80,0.61831
73.81,0.61901
73.82,0.61853
73.83,0.61900
73.84,0.62043
73.85,0.61901
73.86,0.61837
73.87,0.61915
73.88,0.61753
73.89,0.61400
73.90,0.61557
73.91,0.61971
73.92,0.61777
73.93,0.61979
73.94,0.61967
73.95,0.62002
73.96,0.62047
73.97,0.62011
73.98,0.62146
73.99,0.62123
74.00,0.62233
