current_mA,ch1_V,ch3_V
72.01,0.20554,-0.00122
72.02,0.20578,-0.00120
72.03,0.20607,-0.00121
72.04,0.20672,-0.00120
72.05,0.20606,-0.00121
72.06,0.20619,-0.00120
72.07,0.20572,-0.00120
72.08,0.20529,-0.00121
72.09,0.20631,-0.00120
72.10,0.20677,-0.00120
72.11,0.20646,-0.00119
72.12,0.20596,-0.00120
72.13,0.20693,-0.00120
72.14,0.20633,-0.00120
72.15,0.20659,-0.00118
72.16,0.20706,-0.00120
72.17,0.20594,-0.00119
72.18,0.20559,-0.00119
72.19,0.20607,-0.00118
72.20,0.20534,-0.00118
72.21,0.20598,-0.00118
72.22,0.20617,-0.00118
72.23,0.20663,-0.00119
72.24,0.20681,-0.00118
72.25,0.20644,-0.00118
72.26,0.20616,-0.00118
72.27,0.20620,-0.00118
72.28,0.20636,-0.00116
72.29,0.20590,-0.00116
72.30,0.20602,-0.00116
72.31,0.20598,-0.00115
72.32,0.20699,-0.00112
72.33,0.20540,-0.00114
72.34,0.20663,-0.00114
72.35,0.20598,-0.00113
72.36,0.20632,-0.00112
72.37,0.20742,-0.00111
72.38,0.20689,-0.00108
72.39,0.20680,-0.00106
72.40,0.20670,-0.00129
72.41,0.20709,-0.00097
72.42,0.20658,-0.00082
72.43,0.20666,-0.00041
72.44,0.20606,-0.00120
72.45,0.20566,-0.00149
72.46,0.20512,-0.00099
72.47,0.20484,-0.00061
72.48,0.20476,-0.00075
72.49,0.20525,-0.00098
72.50,0.20553,0.00016
72.51,0.20434,0.00048
72.52,0.20489,0.00160
72.53,0.20664,-0.00247
72.54,0.20680,-0.00103
72.55,0.20760,-0.00063
72.56,0.20724,0.00147
72.57,0.20557,-0.00341
72.58,0.20599,-0.00199
72.59,0.20798,-0.00043
72.60,0.20957,0.00073
72.61,0.21021,0.00353
72.62,0.20815,0.02461
72.63,0.20136,-0.02371
72.64,0.18706,-0.01327
72.65,0.19337,-0.00538
72.66,0.19539,-0.00432
72.67,0.19666,-0.00306
72.68,0.20170,-0.00237
72.69,0.20299,-0.00221
72.70,0.20431,-0.00197
72.71,0.20508,-0.00180
72.72,0.20598,-0.00169
72.73,0.20636,-0.00164
72.74,0.20689,-0.00161
72.75,0.20747,-0.00158
72.76,0.20804,-0.00155
72.77,0.20727,-0.00153
72.78,0.20772,-0.00151
72.79,0.20719,-0.00148
72.80,0.20788,-0.00147
72.81,0.20769,-0.00147
72.82,0.20801,-0.00145
72.83,0.20834,-0.00143
72.84,0.20791,-0.00143
72.85,0.20820,-0.00143
72.86,0.20833,-0.00141
72.87,0.20855,-0.00141
72.88,0.20869,-0.00144
72.89,0.20879,-0.00141
72.90,0.20863,-0.00140
72.91,0.20869,-0.00140
72.92,0.20897,-0.00139
72.93,0.20857,-0.00138
72.94,0.20890,-0.00138
72.95,0.20895,-0.00138
72.96,0.20865,-0.00136
72.97,0.20865,-0.00136
72.98,0.20855,-0.00137
72.99,0.20875,-0.00134
73.00,0.20885,-0.00135
73.01,0.20881,-0.00134
73.02,0.20887,-0.00134
73.03,0.20782,-0.00135
73.04,0.20876,-0.00135
73.05,0.20897,-0.00136
73.06,0.20920,-0.00133
73.07,0.20906,-0.00134
73.08,0.20925,-0.00135
73.09,0.20882,-0.00134
73.10,0.20883,-0.00135
73.11,0.20863,-0.00134
73.12,0.20928,-0.00133
73.13,0.20882,-0.00135
73.14,0.20861,-0.00135
73.15,0.20972,-0.00133
73.16,0.20963,-0.00133
73.17,0.20923,-0.00131
73.18,0.20949,-0.00131
73.19,0.20938,-0.00131
73.20,0.20931,-0.00130
73.21,0.20936,-0.00132
73.22,0.20909,-0.00131
73.23,0.20999,-0.00130
73.24,0.20967,-0.00131
73.25,0.20936,-0.00132
73.26,0.20985,-0.00133
73.27,0.20976,-0.00133
