current_mA,voltage_V
72.01,0.07385
72.02,0.07372
72.03,0.07357
72.04,0.07377
72.05,0.07341
72.06,0.07351
72.07,0.07344
72.08,0.07357
72.09,0.07399
72.10,0.07403
72.11,0.07401
72.12,0.07401
72.13,0.07377
72.14,0.07390
72.15,0.07367
72.16,0.07387
72.17,0.07380
72.18,0.07403
72.19,0.07388
72.20,0.07392
72.21,0.07394
72.22,0.07375
72.23,0.07377
72.24,0.07407
72.25,0.07382
72.26,0.07401
72.27,0.07397
72.28,0.07370
72.29,0.07397
72.30,0.07378
72.31,0.07391
72.32,0.07407
72.33,0.07409
72.34,0.07426
72.35,0.07426
72.36,0.07404
72.37,0.07388
72.38,0.07315
72.39,0.07246
72.40,0.07230
72.41,0.07221
72.42,0.07221
72.43,0.07204
72.44,0.07235
72.45,0.07237
72.46,0.07259
72.47,0.07246
72.48,0.07238
72.49,0.07263
72.50,0.07236
72.51,0.07208
72.52,0.07191
72.53,0.07174
72.54,0.07184
72.55,0.07226
72.56,0.07246
72.57,0.07255
72.58,0.07252
72.59,0.07243
72.60,0.07224
72.61,0.07211
72.62,0.07181
72.63,0.07151
72.64,0.07141
72.65,0.07153
72.66,0.07171
72.67,0.07158
72.68,0.07116
72.69,0.07048
72.70,0.06994
72.71,0.07049
72.72,0.07032
72.73,0.06994
72.74,0.07055
72.75,0.07066
72.76,0.07035
72.77,0.07075
72.78,0.07035
72.79,0.06907
72.80,0.06893
72.81,0.06760
72.82,0.06710
72.83,0.06461
72.84,0.06315
72.85,0.06091
72.86,0.06579
72.87,0.06458
72.88,0.06417
72.89,0.06504
72.90,0.07072
72.91,0.07357
72.92,0.07418
72.93,0.07469
72.94,0.07514
72.95,0.07518
72.96,0.07527
72.97,0.07541
72.98,0.07496
72.99,0.07494
73.00,0.07544
73.01,0.07545
73.02,0.07539
73.03,0.07558
73.04,0.07544
73.05,0.07504
73.06,0.07546
73.07,0.07566
73.08,0.07582
73.09,0.07538
73.10,0.07549
73.11,0.07562
73.12,0.07563
73.13,0.07570
73.14,0.07571
73.15,0.07562
73.16,0.07544
73.17,0.07573
73.18,0.07538
73.19,0.07533
73.20,0.07552
73.21,0.07515
73.22,0.07534
73.23,0.07552
73.24,0.07556
73.25,0.07581
73.26,0.07574
73.27,0.07591
73.28,0.07562
73.29,0.07540
73.30,0.07549
73.31,0.07558
73.32,0.07583
73.33,0.07591
73.34,0.07585
73.35,0.07586
73.36,0.07598
73.37,0.07584
73.38,0.07575
73.39,0.07577
73.40,0.07580
73.41,0.07562
73.42,0.07558
73.43,0.07575
73.44,0.07598
73.45,0.07585
73.46,0.07593
73.47,0.07612
73.48,0.07620
73.49,0.07607
73.50,0.07556
73.51,0.07622
73.52,0.07604
73.53,0.07617
73.54,0.07597
73.55,0.07600
73.56,0.07602
73.57,0.07623
73.58,0.07593
73.59,0.07606
73.60,0.07599
73.61,0.07593
73.62,0.07613
73.63,0.07621
73.64,0.07624
73.65,0.07634
73.66,0.07626
73.67,0.07628
73.68,0.07612
73.69,0.07625
73.70,0.07634
73.71,0.07623
73.72,0.07632
73.73,0.07611
73.74,0.07614
73.75,0.07609
73.76,0.07634
73.77,0.07587
73.78,0.07614
73.79,0.07634
73.80,0.07631
73.81,0.07642
73.82,0.07661
73.83,0.07636
73.84,0.07638
73.85,0.07616
73.86,0.07633
73.87,0.07662
73.88,0.07660
73.89,0.07660
73.90,0.07653
73.91,0.07657
73.92,0.07668
73.93,0.07644
73.94,0.07661
73.95,0.07639
73.96,0.07670
73.97,0.07650
73.98,0.07639
73.99,0.07648
74.00,0.07646
