current_mA,voltage_V
72.01,0.42753
72.02,0.42750
72.03,0.42657
72.04,0.42613
72.05,0.42772
72.06,0.42868
72.07,0.42891
72.08,0.42822
72.09,0.42809
72.10,0.42867
72.11,0.42824
72.12,0.42833
72.13,0.42744
72.14,0.42752
72.15,0.42771
72.16,0.42706
72.17,0.42713
72.18,0.42785
72.19,0.42877
72.20,0.42915
72.21,0.42832
72.22,0.42693
72.23,0.42788
72.24,0.42722
72.25,0.42856
72.26,0.42927
72.27,0.43026
72.28,0.43005
72.29,0.42872
72.30,0.42899
72.31,0.43027
72.32,0.42950
72.33,0.43106
72.34,0.43101
72.35,0.42947
72.36,0.42724
72.37,0.42527
72.38,0.42410
72.39,0.42315
72.40,0.42417
72.41,0.42359
72.42,0.42391
72.43,0.42650
72.44,0.42871
72.45,0.42784
72.46,0.42687
72.47,0.42687
72.48,0.42442
72.49,0.42412
72.50,0.42407
72.51,0.42204
72.52,0.42229
72.53,0.42097
72.54,0.42033
72.55,0.42228
72.56,0.42462
72.57,0.42570
72.58,0.42865
72.59,0.42847
72.60,0.42752
72.61,0.42496
72.62,0.42415
72.63,0.42352
72.64,0.42002
72.65,0.41614
72.66,0.41545
72.67,0.41166
72.68,0.41071
72.69,0.41216
72.70,0.41336
72.71,0.41306
72.72,0.41696
72.73,0.42132
72.74,0.42414
72.75,0.42500
72.76,0.42215
72.77,0.42186
72.78,0.43138
72.79,0.43248
72.80,0.42695
72.81,0.39846
72.82,0.39748
72.83,0.41658
72.84,0.42386
72.85,0.39227
72.86,0.38936
72.87,0.39837
72.88,0.41076
72.89,0.41844
72.90,0.42112
72.91,0.42410
72.92,0.42931
72.93,0.43245
72.94,0.43414
72.95,0.43413
72.96,0.43336
72.97,0.43328
72.98,0.43493
72.99,0.43543
73.00,0.43494
73.01,0.43619
73.02,0.43592
73.03,0.43564
73.04,0.43600
73.05,0.43651
73.06,0.43633
73.07,0.43491
73.08,0.43563
73.09,0.43697
73.10,0.43555
73.11,0.43647
73.12,0.43469
73.13,0.43552
73.14,0.43710
73.15,0.43711
73.16,0.43655
73.17,0.43539
73.18,0.43467
73.19,0.43542
73.20,0.43483
73.21,0.43753
73.22,0.43583
73.23,0.43547
73.24,0.43705
73.25,0.43787
73.26,0.43787
73.27,0.43760
73.28,0.43677
73.29,0.43601
73.30,0.43617
73.31,0.43741
73.32,0.43751
73.33,0.43639
73.34,0.43783
73.35,0.43771
73.36,0.43803
73.37,0.43812
73.38,0.43809
73.39,0.43850
73.40,0.43844
73.41,0.43797
73.42,0.43769
73.43,0.43761
73.44,0.43820
73.45,0.43801
73.46,0.43773
73.47,0.43804
73.48,0.43829
73.49,0.43781
73.50,0.43846
73.51,0.43813
73.52,0.43817
73.53,0.43952
73.54,0.43919
73.55,0.43877
73.56,0.43954
73.57,0.43986
73.58,0.43943
73.59,0.43942
73.60,0.43954
73.61,0.43983
73.62,0.44043
73.63,0.43718
73.64,0.43736
73.65,0.43827
73.66,0.43826
73.67,0.43703
73.68,0.43827
73.69,0.43783
73.70,0.43821
73.71,0.43826
73.72,0.43837
73.73,0.43856
73.74,0.43827
73.75,0.43894
73.76,0.43773
73.77,0.43797
73.78,0.43876
73.79,0.43876
73.80,0.44095
73.81,0.44148
73.82,0.44112
73.83,0.43963
73.84,0.44084
73.85,0.44194
73.86,0.44168
73.87,0.44088
73.88,0.44167
73.89,0.44198
73.90,0.44146
73.91,0.44148
73.92,0.44125
73.93,0.44099
73.94,0.44135
73.95,0.43959
73.96,0.44173
73.97,0.44058
73.98,0.44137
73.99,0.44180
74.00,0.44227
