current_mA,ch1_V,ch3_V
72.01,0.20314,-0.00941
72.02,0.20244,-0.00946
72.03,0.20321,-0.00943
72.04,0.20309,-0.00943
72.05,0.20329,-0.00946
72.06,0.20359,-0.00948
72.07,0.20355,-0.00945
72.08,0.20344,-0.00935
72.09,0.20265,-0.00932
72.10,0.20403,-0.00934
72.11,0.20418,-0.00937
72.12,0.20442,-0.00927
72.13,0.20482,-0.00915
72.14,0.20531,-0.00917
72.15,0.20490,-0.00904
72.16,0.20423,-0.00896
72.17,0.20227,-0.00899
72.18,0.20108,-0.00902
72.19,0.20072,-0.00888
72.20,0.20043,-0.00887
72.21,0.20207,-0.00880
72.22,0.20201,-0.00887
72.23,0.20198,-0.00884
72.24,0.20288,-0.00882
72.25,0.20250,-0.00850
72.26,0.20179,-0.00858
72.27,0.20198,-0.00833
72.28,0.20097,-0.00825
72.29,0.20053,-0.00805
72.30,0.19988,-0.00823
72.31,0.19947,-0.00816
72.32,0.19972,-0.00751
72.33,0.19929,-0.00779
72.34,0.20088,-0.00782
72.35,0.20134,-0.00777
72.36,0.20155,-0.00777
72.37,0.20161,-0.00759
72.38,0.20215,-0.00698
72.39,0.20182,-0.00679
72.40,0.20119,-0.00434
72.41,0.20039,-0.00440
72.42,0.20091,-0.00729
72.43,0.20102,0.00028
72.44,0.19984,-0.01211
72.45,0.19792,-0.01226
72.46,0.19477,-0.00223
72.47,0.19416,-0.00040
72.48,0.19419,-0.00996
72.49,0.19428,-0.00969
72.50,0.19282,0.00480
72.51,0.19208,-0.00567
72.52,0.19536,0.00930
72.53,0.19324,-0.00095
72.54,0.19529,-0.00578
72.55,0.19528,0.01501
72.56,0.19226,0.00568
72.57,0.19164,0.00820
72.58,0.18373,0.02276
72.59,0.18746,0.07447
72.60,0.18734,0.13374
72.61,0.18552,0.17847
72.62,0.17295,-0.06320
72.63,0.18653,-0.25315
72.64,0.15589,-0.17486
72.65,0.14654,-0.16118
72.66,0.15555,-0.08458
72.67,0.16336,-0.06703
72.68,0.17457,-0.04789
72.69,0.18348,-0.03220
72.70,0.18593,-0.02700
72.71,0.19020,-0.02075
72.72,0.19430,-0.01915
72.73,0.19682,-0.01746
72.74,0.19823,-0.01658
72.75,0.19931,-0.01578
72.76,0.19950,-0.01524
72.77,0.20079,-0.01481
72.78,0.20089,-0.01446
72.79,0.20143,-0.01421
72.80,0.20116,-0.01383
72.81,0.20243,-0.01364
72.82,0.20253,-0.01365
72.83,0.20244,-0.01346
72.84,0.20355,-0.01328
72.85,0.20397,-0.01321
72.86,0.20367,-0.01301
72.87,0.20329,-0.01294
72.88,0.20303,-0.01279
72.89,0.20437,-0.01278
72.90,0.20368,-0.01267
72.91,0.20381,-0.01260
72.92,0.20476,-0.01257
72.93,0.20494,-0.01250
72.94,0.20341,-0.01225
72.95,0.20459,-0.01208
72.96,0.20448,-0.01217
72.97,0.20488,-0.01215
72.98,0.20469,-0.01207
72.99,0.20406,-0.01209
73.00,0.20581,-0.01205
73.01,0.20446,-0.01202
73.02,0.20448,-0.01186
73.03,0.20524,-0.01184
73.04,0.20528,-0.01191
73.05,0.20548,-0.01188
73.06,0.20518,-0.01181
73.07,0.20548,-0.01180
