current_mA,ch1_V,ch3_V
72.01,0.21167,-0.00204
72.02,0.21152,-0.00202
72.03,0.21159,-0.00201
72.04,0.21137,-0.00200
72.05,0.21150,-0.00200
72.06,0.21206,-0.00199
72.07,0.21232,-0.00198
72.08,0.21185,-0.00199
72.09,0.21180,-0.00201
72.10,0.21189,-0.00200
72.11,0.21237,-0.00199
72.12,0.21146,-0.00201
72.13,0.21192,-0.00199
72.14,0.21284,-0.00199
72.15,0.21231,-0.00198
72.16,0.21227,-0.00196
72.17,0.21272,-0.00196
72.18,0.21151,-0.00195
72.19,0.21123,-0.00196
72.20,0.21091,-0.00197
72.21,0.21103,-0.00198
72.22,0.21151,-0.00197
72.23,0.21162,-0.00196
72.24,0.21142,-0.00193
72.25,0.21155,-0.00192
72.26,0.21187,-0.00185
72.27,0.21184,-0.00185
72.28,0.21120,-0.00186
72.29,0.21122,-0.00183
72.30,0.21080,-0.00181
72.31,0.21080,-0.00183
72.32,0.21033,-0.00184
72.33,0.21060,-0.00182
72.34,0.21049,-0.00175
72.35,0.21123,-0.00183
72.36,0.21206,-0.00181
72.37,0.21141,-0.00168
72.38,0.21229,-0.00126
72.39,0.21084,-0.00145
72.40,0.21062,-0.00003
72.41,0.21138,-0.00125
72.42,0.21154,-0.00249
72.43,0.21121,-0.00259
72.44,0.21109,-0.00185
72.45,0.21076,-0.00126
72.46,0.20964,-0.00112
72.47,0.20874,-0.00234
72.48,0.20904,-0.00221
72.49,0.20879,-0.00150
72.50,0.20935,-0.00148
72.51,0.21053,-0.00092
72.52,0.21157,-0.00249
72.53,0.21263,-0.00149
72.54,0.21251,-0.00018
72.55,0.21196,-0.00101
72.56,0.21238,-0.00088
72.57,0.21448,-0.00082
72.58,0.21489,0.00077
72.59,0.21538,0.01270
72.60,0.21437,0.01202
72.61,0.20524,-0.01779
72.62,0.20400,-0.01183
72.63,0.19518,-0.01372
72.64,0.19694,-0.00638
72.65,0.20392,-0.00397
72.66,0.20266,-0.00317
72.67,0.20510,-0.00301
72.68,0.20757,-0.00281
72.69,0.20636,-0.00304
72.70,0.21105,-0.00249
72.71,0.21229,-0.00238
72.72,0.21292,-0.00238
72.73,0.21158,-0.00236
72.74,0.21218,-0.00238
72.75,0.21290,-0.00233
72.76,0.21251,-0.00233
72.77,0.21280,-0.00229
72.78,0.21279,-0.00228
72.79,0.21361,-0.00227
72.80,0.21422,-0.00226
72.81,0.21367,-0.00223
72.82,0.21380,-0.00224
72.83,0.21411,-0.00223
72.84,0.21318,-0.00223
72.85,0.21361,-0.00219
72.86,0.21375,-0.00220
72.87,0.21465,-0.00220
72.88,0.21391,-0.00220
72.89,0.21423,-0.00220
72.90,0.21417,-0.00219
72.91,0.21372,-0.00218
72.92,0.21382,-0.00216
72.93,0.21355,-0.00217
72.94,0.21356,-0.00217
72.95,0.21374,-0.00217
72.96,0.21408,-0.00216
72.97,0.21411,-0.00217
72.98,0.21459,-0.00218
72.99,0.21431,-0.00215
73.00,0.21437,-0.00217
73.01,0.21418,-0.00217
73.02,0.21414,-0.00217
73.03,0.21399,-0.00215
73.04,0.21490,-0.00216
73.05,0.21486,-0.00215
73.06,0.21428,-0.00215
73.07,0.21497,-0.00216
73.08,0.21450,-0.00215
73.09,0.21465,-0.00216
73.10,0.21490,-0.00214
73.11,0.21444,-0.00211
73.12,0.21453,-0.00211
73.13,0.21448,-0.00212
73.14,0.21450,-0.00213
73.15,0.21451,-0.00213
73.16,0.21527,-0.00215
73.17,0.21485,-0.00214
73.18,0.21512,-0.00214
73.19,0.21455,-0.00212
73.20,0.21509,-0.00215
73.21,0.21432,-0.00214
73.22,0.21510,-0.00213
73.23,0.21574,-0.00214
73.24,0.21462,-0.00213
73.25,0.21521,-0.00214
73.26,0.21531,-0.00214
73.27,0.21488,-0.00214
73.28,0.21543,-0.00214
73.29,0.21490,-0.00213
73.30,0.21509,-0.00213
73.31,0.21615,-0.00214
73.32,0.21583,-0.00214
73.33,0.21578,-0.00212
