current_mA,ch1_V,ch3_V
72.01,0.20350,-0.00200
72.02,0.20464,-0.00201
72.03,0.20393,-0.00200
72.04,0.20405,-0.00202
72.05,0.20424,-0.00201
72.06,0.20439,-0.00201
72.07,0.20418,-0.00202
72.08,0.20341,-0.00200
72.09,0.20414,-0.00200
72.10,0.20439,-0.00201
72.11,0.20428,-0.00200
72.12,0.20455,-0.00200
72.13,0.20447,-0.00200
72.14,0.20346,-0.00199
72.15,0.20454,-0.00198
72.16,0.20476,-0.00199
72.17,0.20413,-0.00195
72.18,0.20342,-0.00194
72.19,0.20319,-0.00195
72.20,0.20243,-0.00196
72.21,0.20338,-0.00196
72.22,0.20306,-0.00196
72.23,0.20370,-0.00194
72.24,0.20379,-0.00192
72.25,0.20329,-0.00192
72.26,0.20334,-0.00190
72.27,0.20390,-0.00186
72.28,0.20396,-0.00183
72.29,0.20293,-0.00184
72.30,0.20287,-0.00182
72.31,0.20334,-0.00188
72.32,0.20306,-0.00188
72.33,0.20371,-0.00180
72.34,0.20365,-0.00195
72.35,0.20371,-0.00186
72.36,0.20394,-0.00184
72.37,0.20367,-0.00179
72.38,0.20356,-0.00159
72.39,0.20439,-0.00159
72.40,0.20465,-0.00145
72.41,0.20401,-0.00053
72.42,0.20410,-0.00176
72.43,0.20333,-0.00274
72.44,0.20327,-0.00248
72.45,0.20319,-0.00165
72.46,0.20234,-0.00005
72.47,0.20210,-0.00248
72.48,0.20172,-0.00248
72.49,0.20290,-0.00167
72.50,0.20198,-0.00103
72.51,0.20295,-0.00041
72.52,0.20499,-0.00161
72.53,0.20506,-0.00134
72.54,0.20531,-0.00011
72.55,0.20418,-0.00294
72.56,0.20376,-0.00053
72.57,0.20470,-0.00184
72.58,0.20792,0.00006
72.59,0.20912,0.00486
72.60,0.20255,0.01961
72.61,0.19906,-0.02593
72.62,0.18866,-0.02134
72.63,0.18886,-0.00674
72.64,0.19411,-0.00397
72.65,0.19611,-0.00326
72.66,0.19839,-0.00293
72.67,0.20109,-0.00270
72.68,0.20234,-0.00259
72.69,0.20341,-0.00242
72.70,0.20335,-0.00244
72.71,0.20457,-0.00237
72.72,0.20354,-0.00234
72.73,0.20466,-0.00234
72.74,0.20482,-0.00232
72.75,0.20487,-0.00231
72.76,0.20466,-0.00228
72.77,0.20527,-0.00225
72.78,0.20511,-0.00226
72.79,0.20582,-0.00223
72.80,0.20532,-0.00222
72.81,0.20528,-0.00222
72.82,0.20617,-0.00224
72.83,0.20625,-0.00222
72.84,0.20617,-0.00221
72.85,0.20566,-0.00221
72.86,0.20550,-0.00222
72.87,0.20576,-0.00221
72.88,0.20561,-0.00220
72.89,0.20561,-0.00218
72.90,0.20633,-0.00220
72.91,0.20675,-0.00218
72.92,0.20475,-0.00217
72.93,0.20613,-0.00216
72.94,0.20616,-0.00216
72.95,0.20695,-0.00216
72.96,0.20671,-0.00214
72.97,0.20681,-0.00215
72.98,0.20734,-0.00214
72.99,0.20617,-0.00214
73.00,0.20701,-0.00217
73.01,0.20675,-0.00216
73.02,0.20663,-0.00217
73.03,0.20663,-0.00216
73.04,0.20682,-0.00216
73.05,0.20646,-0.00216
73.06,0.20710,-0.00215
73.07,0.20725,-0.00215
73.08,0.20687,-0.00216
73.09,0.20729,-0.00214
73.10,0.20663,-0.00214
73.11,0.20646,-0.00214
73.12,0.20742,-0.00215
73.13,0.20738,-0.00215
73.14,0.20703,-0.00215
73.15,0.20651,-0.00216
73.16,0.20744,-0.00215
73.17,0.20720,-0.00214
73.18,0.20725,-0.00215
73.19,0.20760,-0.00214
73.20,0.20766,-0.00214
73.21,0.20731,-0.00213
73.22,0.20751,-0.00213
73.23,0.20781,-0.00215
73.24,0.20733,-0.00213
73.25,0.20752,-0.00215
73.26,0.20767,-0.00213
73.27,0.20709,-0.00213
73.28,0.20734,-0.00213
73.29,0.20744,-0.00212
73.30,0.20691,-0.00211
73.31,0.20749,-0.00211
73.32,0.20794,-0.00211
73.33,0.20783,-0.00212
73.34,0.20744,-0.00213
73.35,0.20709,-0.00214
73.36,0.20715,-0.00212
73.37,0.20721,-0.00213
73.38,0.20792,-0.00210
73.39,0.20828,-0.00213
73.40,0.20820,-0.00212
73.41,0.20808,-0.00212
73.42,0.20845,-0.00211
73.43,0.20838,-0.00211
73.44,0.20807,-0.00212
73.45,0.20809,-0.00211
73.46,0.20809,-0.00211
73.47,0.20795,-0.00212
73.48,0.20860,-0.00210
73.49,0.20781,-0.00211
73.50,0.20789,-0.00211
73.51,0.20823,-0.00212
73.52,0.20795,-0.00211
73.53,0.20829,-0.00211
73.54,0.20839,-0.00212
73.55,0.20816,-0.00211
73.56,0.20881,-0.00212
73.57,0.20875,-0.00213
73.58,0.20773,-0.00212
73.59,0.20854,-0.00213
73.60,0.20840,-0.00213
73.61,0.20873,-0.00214
73.62,0.20886,-0.00212
73.63,0.20892,-0.00212
73.64,0.20861,-0.00211
73.65,0.20836,-0.00212
73.66,0.20837,-0.00211
73.67,0.20861,-0.00212
73.68,0.20833,-0.00211
73.69,0.20875,-0.00210
73.70,0.20910,-0.00211
73.71,0.20924,-0.00213
73.72,0.20872,-0.00211
73.73,0.20917,-0.00212
73.74,0.20886,-0.00211
73.75,0.20925,-0.00213
73.76,0.20890,-0.00212
73.77,0.20853,-0.00212
73.78,0.20894,-0.00214
