current_mA,ch1_V,ch3_V
72.01,0.20614,-0.00206
72.02,0.20531,-0.00205
72.03,0.20655,-0.00203
72.04,0.20640,-0.00204
72.05,0.20640,-0.00202
72.06,0.20648,-0.00204
72.07,0.20677,-0.00202
72.08,0.20645,-0.00201
72.09,0.20600,-0.00200
72.10,0.20616,-0.00201
72.11,0.20646,-0.00202
72.12,0.20668,-0.00200
72.13,0.20717,-0.00202
72.14,0.20684,-0.00202
72.15,0.20673,-0.00201
72.16,0.20675,-0.00200
72.17,0.20549,-0.00198
72.18,0.20534,-0.00197
72.19,0.20530,-0.00197
72.20,0.20550,-0.00196
72.21,0.20573,-0.00197
72.22,0.20585,-0.00197
72.23,0.20599,-0.00196
72.24,0.20660,-0.00195
72.25,0.20632,-0.00191
72.26,0.20679,-0.00191
72.27,0.20666,-0.00188
72.28,0.20665,-0.00187
72.29,0.20581,-0.00185
72.30,0.20552,-0.00183
72.31,0.20506,-0.00192
72.32,0.20538,-0.00182
72.33,0.20575,-0.00187
72.34,0.20615,-0.00181
72.35,0.20594,-0.00184
72.36,0.20590,-0.00185
72.37,0.20618,-0.00130
72.38,0.20639,-0.00150
72.39,0.20639,-0.00121
72.40,0.20634,-0.00084
72.41,0.20585,-0.00026
72.42,0.20607,-0.00224
72.43,0.20584,-0.00263
72.44,0.20600,-0.00191
72.45,0.20562,-0.00151
72.46,0.20395,-0.00007
72.47,0.20369,-0.00224
72.48,0.20374,-0.00241
72.49,0.20462,-0.00085
72.50,0.20389,-0.00353
72.51,0.20481,-0.00035
72.52,0.20556,-0.00301
72.53,0.20681,-0.00145
72.54,0.20630,-0.00245
72.55,0.20666,-0.00012
72.56,0.20577,-0.00249
72.57,0.20634,-0.00212
72.58,0.20983,0.00167
72.59,0.21114,0.00622
72.60,0.20655,0.02056
72.61,0.20273,-0.02137
72.62,0.18875,-0.01979
72.63,0.19121,-0.00678
72.64,0.19405,-0.00420
72.65,0.19676,-0.00333
72.66,0.19921,-0.00302
72.67,0.20328,-0.00275
72.68,0.20378,-0.00260
72.69,0.20562,-0.00249
72.70,0.20617,-0.00245
72.71,0.20693,-0.00241
72.72,0.20652,-0.00238
72.73,0.20752,-0.00234
72.74,0.20671,-0.00232
72.75,0.20666,-0.00231
72.76,0.20725,-0.00231
72.77,0.20750,-0.00228
72.78,0.20725,-0.00227
72.79,0.20705,-0.00227
72.80,0.20823,-0.00226
72.81,0.20759,-0.00225
72.82,0.20781,-0.00224
72.83,0.20762,-0.00224
72.84,0.20827,-0.00223
72.85,0.20828,-0.00223
72.86,0.20825,-0.00223
72.87,0.20875,-0.00224
72.88,0.20807,-0.00221
72.89,0.20841,-0.00220
72.90,0.20840,-0.00219
72.91,0.20814,-0.00221
72.92,0.20826,-0.00219
72.93,0.20805,-0.00220
72.94,0.20906,-0.00220
72.95,0.20920,-0.00219
72.96,0.20885,-0.00219
72.97,0.20871,-0.00218
72.98,0.20838,-0.00217
72.99,0.20852,-0.00216
73.00,0.20892,-0.00216
73.01,0.20844,-0.00216
73.02,0.20871,-0.00217
73.03,0.20875,-0.00217
73.04,0.20915,-0.00217
73.05,0.20931,-0.00218
73.06,0.20925,-0.00217
73.07,0.20824,-0.00216
