current_mA,ch1_V,ch3_V
72.01,0.18316,-0.00205
72.02,0.18320,-0.00205
72.03,0.18312,-0.00204
72.04,0.18355,-0.00202
72.05,0.18307,-0.00201
72.06,0.18351,-0.00199
72.07,0.18330,-0.00202
72.08,0.18329,-0.00202
72.09,0.18331,-0.00200
72.10,0.18353,-0.00201
72.11,0.18352,-0.00201
72.12,0.18383,-0.00203
72.13,0.18374,-0.00201
72.14,0.18434,-0.00199
72.15,0.18372,-0.00198
72.16,0.18330,-0.00197
72.17,0.18223,-0.00195
72.18,0.18245,-0.00194
72.19,0.18290,-0.00196
72.20,0.18270,-0.00195
72.21,0.18259,-0.00195
72.22,0.18289,-0.00195
72.23,0.18363,-0.00195
72.24,0.18334,-0.00192
72.25,0.18334,-0.00192
72.26,0.18398,-0.00191
72.27,0.18291,-0.00184
72.28,0.18262,-0.00181
72.29,0.18315,-0.00188
72.30,0.18294,-0.00182
72.31,0.18258,-0.00189
72.32,0.18287,-0.00190
72.33,0.18294,-0.00177
72.34,0.18359,-0.00183
72.35,0.18309,-0.00187
72.36,0.18301,-0.00184
72.37,0.18331,-0.00193
72.38,0.18343,-0.00119
72.39,0.18308,-0.00154
72.40,0.18343,-0.00085
72.41,0.18326,-0.00037
72.42,0.18323,-0.00217
72.43,0.18288,-0.00258
72.44,0.18237,-0.00196
72.45,0.18201,-0.00139
72.46,0.18100,-0.00243
72.47,0.18133,-0.00238
72.48,0.18122,-0.00216
72.49,0.18157,-0.00105
72.50,0.18129,-0.00169
72.51,0.18185,-0.00166
72.52,0.18377,-0.00206
72.53,0.18401,-0.00142
72.54,0.18373,-0.00042
72.55,0.18327,-0.00325
72.56,0.18295,-0.00022
72.57,0.18391,-0.00138
72.58,0.18646,0.00014
72.59,0.18797,0.00532
72.60,0.18174,0.00892
72.61,0.17281,-0.02291
72.62,0.17002,-0.00438
72.63,0.17390,-0.00375
72.64,0.17574,-0.00323
72.65,0.17559,-0.00310
72.66,0.17916,-0.00287
72.67,0.18045,-0.00262
72.68,0.18163,-0.00253
72.69,0.18259,-0.00248
72.70,0.18338,-0.00240
72.71,0.18370,-0.00235
72.72,0.18274,-0.00233
72.73,0.18375,-0.00230
72.74,0.18423,-0.00226
72.75,0.18421,-0.00227
72.76,0.18409,-0.00225
72.77,0.18429,-0.00224
72.78,0.18479,-0.00223
72.79,0.18438,-0.00222
72.80,0.18475,-0.00222
72.81,0.18465,-0.00220
72.82,0.18493,-0.00221
72.83,0.18480,-0.00217
72.84,0.18492,-0.00218
72.85,0.18490,-0.00218
72.86,0.18494,-0.00217
72.87,0.18551,-0.00216
72.88,0.18508,-0.00217
72.89,0.18513,-0.00217
72.90,0.18537,-0.00214
72.91,0.18541,-0.00217
72.92,0.18457,-0.00216
72.93,0.18539,-0.00216
72.94,0.18563,-0.00216
72.95,0.18553,-0.00214
72.96,0.18543,-0.00216
72.97,0.18568,-0.00215
72.98,0.18625,-0.00215
72.99,0.18554,-0.00215
73.00,0.18575,-0.00215
73.01,0.18536,-0.00216
73.02,0.18558,-0.00216
73.03,0.18569,-0.00214
73.04,0.18563,-0.00214
73.05,0.18564,-0.00215
73.06,0.18581,-0.00217
73.07,0.18663,-0.00214
73.08,0.18626,-0.00215
73.09,0.18579,-0.00216
73.10,0.18601,-0.00215
73.11,0.18613,-0.00215
73.12,0.18593,-0.00214
73.13,0.18575,-0.00213
73.14,0.18650,-0.00211
73.15,0.18623,-0.00212
73.16,0.18634,-0.00212
73.17,0.18622,-0.00213
73.18,0.18632,-0.00212
73.19,0.18632,-0.00214
73.20,0.18627,-0.00212
73.21,0.18612,-0.00212
73.22,0.18595,-0.00211
73.23,0.18569,-0.00209
73.24,0.18671,-0.00208
73.25,0.18636,-0.00208
73.26,0.18616,-0.00206
73.27,0.18635,-0.00206
73.28,0.18645,-0.00209
73.29,0.18656,-0.00210
73.30,0.18667,-0.00208
73.31,0.18698,-0.00210
73.32,0.18655,-0.00211
73.33,0.18661,-0.00209
73.34,0.18730,-0.00209
73.35,0.18653,-0.00210
73.36,0.18726,-0.00211
73.37,0.18670,-0.00210
73.38,0.18710,-0.00210
73.39,0.18711,-0.00210
73.40,0.18698,-0.00210
73.41,0.18732,-0.00212
73.42,0.18648,-0.00213
73.43,0.18723,-0.00211
73.44,0.18715,-0.00211
73.45,0.18729,-0.00212
73.46,0.18729,-0.00212
73.47,0.18719,-0.00212
73.48,0.18681,-0.00213
