current_mA,ch1_V,ch3_V
72.01,0.08301,-0.00206
72.02,0.08356,-0.00206
72.03,0.08339,-0.00205
72.04,0.08350,-0.00206
72.05,0.08343,-0.00205
72.06,0.08348,-0.00204
72.07,0.08362,-0.00205
72.08,0.08352,-0.00205
72.09,0.08355,-0.00205
72.10,0.08381,-0.00206
72.11,0.08382,-0.00204
72.12,0.08388,-0.00205
72.13,0.08356,-0.00205
72.14,0.08361,-0.00205
72.15,0.08361,-0.00206
72.16,0.08367,-0.00203
72.17,0.08355,-0.00204
72.18,0.08297,-0.00202
72.19,0.08310,-0.00204
72.20,0.08305,-0.00200
72.21,0.08317,-0.00204
72.22,0.08330,-0.00201
72.23,0.08376,-0.00201
72.24,0.08351,-0.00201
72.25,0.08340,-0.00200
72.26,0.08361,-0.00199
72.27,0.08334,-0.00197
72.28,0.08326,-0.00210
72.29,0.08299,-0.00197
72.30,0.08333,-0.00194
72.31,0.08308,-0.00202
72.32,0.08321,-0.00195
72.33,0.08306,-0.00195
72.34,0.08332,-0.00209
72.35,0.08346,-0.00189
72.36,0.08326,-0.00197
72.37,0.08329,-0.00224
72.38,0.08306,-0.00179
72.39,0.08311,-0.00155
72.40,0.08317,-0.00120
72.41,0.08319,-0.00144
72.42,0.08283,-0.00178
72.43,0.08274,-0.00215
72.44,0.08284,-0.00196
72.45,0.08279,-0.00164
72.46,0.08212,-0.00233
72.47,0.08218,-0.00175
72.48,0.08240,-0.00201
72.49,0.08254,-0.00146
72.50,0.08192,-0.00461
72.51,0.08251,-0.00097
72.52,0.08333,-0.00219
72.53,0.08382,-0.00180
72.54,0.08332,0.00197
72.55,0.08220,0.00576
72.56,0.08113,0.00330
72.57,0.08215,-0.00195
72.58,0.08372,-0.00074
72.59,0.08343,0.00098
72.60,0.08065,0.01962
72.61,0.07960,-0.02283
72.62,0.07455,-0.00774
72.63,0.07634,-0.00412
72.64,0.07921,-0.00287
72.65,0.08062,-0.00259
72.66,0.08203,-0.00244
72.67,0.08268,-0.00236
72.68,0.08399,-0.00222
72.69,0.08386,-0.00222
72.70,0.08417,-0.00220
72.71,0.08430,-0.00224
72.72,0.08415,-0.00218
72.73,0.08429,-0.00220
72.74,0.08455,-0.00218
72.75,0.08414,-0.00216
72.76,0.08426,-0.00216
72.77,0.08414,-0.00219
72.78,0.08446,-0.00216
72.79,0.08441,-0.00217
72.80,0.08459,-0.00216
72.81,0.08461,-0.00219
72.82,0.08433,-0.00217
72.83,0.08437,-0.00217
72.84,0.08463,-0.00214
72.85,0.08457,-0.00215
72.86,0.08451,-0.00213
72.87,0.08451,-0.00214
72.88,0.08456,-0.00215
72.89,0.08477,-0.00214
72.90,0.08474,-0.00214
72.91,0.08474,-0.00214
72.92,0.08491,-0.00214
72.93,0.08463,-0.00216
72.94,0.08472,-0.00216
72.95,0.08487,-0.00214
72.96,0.08447,-0.00214
72.97,0.08480,-0.00213
72.98,0.08498,-0.00213
72.99,0.08487,-0.00212
73.00,0.08456,-0.00213
73.01,0.08510,-0.00211
73.02,0.08495,-0.00212
73.03,0.08469,-0.00211
73.04,0.08473,-0.00212
73.05,0.08510,-0.00212
73.06,0.08524,-0.00211
73.07,0.08486,-0.00211
73.08,0.08486,-0.00212
73.09,0.08508,-0.00212
73.10,0.08514,-0.00214
73.11,0.08510,-0.00211
73.12,0.08510,-0.00212
73.13,0.08527,-0.00213
73.14,0.08500,-0.00214
73.15,0.08516,-0.00213
73.16,0.08523,-0.00213
73.17,0.08522,-0.00213
73.18,0.08516,-0.00212
73.19,0.08507,-0.00212
73.20,0.08542,-0.00213
73.21,0.08520,-0.00211
73.22,0.08494,-0.00210
73.23,0.08506,-0.00211
73.24,0.08542,-0.00211
73.25,0.08538,-0.00211
73.26,0.08548,-0.00211
73.27,0.08525,-0.00210
73.28,0.08523,-0.00209
73.29,0.08529,-0.00210
73.30,0.08499,-0.00211
73.31,0.08502,-0.00210
73.32,0.08550,-0.00211
73.33,0.08535,-0.00212
73.34,0.08529,-0.00211
73.35,0.08523,-0.00210
73.36,0.08532,-0.00210
73.37,0.08512,-0.00209
73.38,0.08539,-0.00209
73.39,0.08563,-0.00208
73.40,0.08522,-0.00207
73.41,0.08540,-0.00208
73.42,0.08528,-0.00209
73.43,0.08540,-0.00208
73.44,0.08545,-0.00208
73.45,0.08545,-0.00208
73.46,0.08550,-0.00208
73.47,0.08568,-0.00208
73.48,0.08539,-0.00208
73.49,0.08527,-0.00207
73.50,0.08562,-0.00209
73.51,0.08564,-0.00209
73.52,0.08543,-0.00210
73.53,0.08554,-0.00210
73.54,0.08555,-0.00211
73.55,0.08558,-0.00210
73.56,0.08554,-0.00210
73.57,0.08571,-0.00210
73.58,0.08575,-0.00208
73.59,0.08558,-0.00209
73.60,0.08555,-0.00209
73.61,0.08554,-0.00209
73.62,0.08578,-0.00208
73.63,0.08580,-0.00208
73.64,0.08564,-0.00209
73.65,0.08587,-0.00209
73.66,0.08540,-0.00210
73.67,0.08581,-0.00210
73.68,0.08587,-0.00210
73.69,0.08569,-0.00210
73.70,0.08578,-0.00209
73.71,0.08566,-0.00209
73.72,0.08592,-0.00209
73.73,0.08609,-0.00209
73.74,0.08611,-0.00210
73.75,0.08603,-0.00211
73.76,0.08611,-0.00211
73.77,0.08610,-0.00209
73.78,0.08597,-0.00210
73.79,0.08593,-0.00209
73.80,0.08587,-0.00209
73.81,0.08594,-0.00208
73.82,0.08596,-0.00208
73.83,0.08614,-0.00208
73.84,0.08635,-0.00209
73.85,0.08629,-0.00208
73.86,0.08620,-0.00208
73.87,0.08610,-0.00209
73.88,0.08610,-0.00210
73.89,0.08628,-0.00209
73.90,0.08622,-0.00210
73.91,0.08617,-0.00211
73.92,0.08615,-0.00210
73.93,0.08616,-0.00210
73.94,0.08592,-0.00210
73.95,0.08621,-0.00210
73.96,0.08606,-0.00211
73.97,0.08639,-0.00210
73.98,0.08632,-0.00212
73.99,0.08648,-0.00212
74.00,0.08640,-0.00212
