l2_pos_deg,ch1_V,ch3_V
3.0000,0.00072,-0.01166
6.0000,0.00057,-0.01166
9.0000,0.00045,-0.01166
12.0000,0.00034,-0.01167
15.0000,0.00025,-0.01167
18.0000,0.0002,-0.01165
