current_mA,ch1_V,ch3_V
72.01,0.08349,-0.00216
72.02,0.08336,-0.00215
72.03,0.08344,-0.00213
72.04,0.08343,-0.00215
72.05,0.08325,-0.00215
72.06,0.08327,-0.00213
72.07,0.08374,-0.00213
72.08,0.08356,-0.00212
72.09,0.08372,-0.00211
72.10,0.08364,-0.00212
72.11,0.08366,-0.00211
72.12,0.08403,-0.00212
72.13,0.08374,-0.00212
72.14,0.08362,-0.00212
72.15,0.08385,-0.00211
72.16,0.08275,-0.00210
72.17,0.08251,-0.00208
72.18,0.08209,-0.00208
72.19,0.08182,-0.00207
72.20,0.08201,-0.00208
72.21,0.08192,-0.00207
72.22,0.08242,-0.00205
72.23,0.08267,-0.00204
72.24,0.08266,-0.00203
72.25,0.08287,-0.00202
72.26,0.08255,-0.00199
72.27,0.08243,-0.00193
72.28,0.08232,-0.00207
72.29,0.08191,-0.00184
72.30,0.08201,-0.00185
72.31,0.08192,-0.00186
72.32,0.08158,-0.00192
72.33,0.08178,-0.00188
72.34,0.08215,-0.00183
72.35,0.08233,-0.00178
72.36,0.08225,-0.00187
72.37,0.08229,-0.00190
72.38,0.08228,-0.00207
72.39,0.08208,-0.00128
72.40,0.08154,-0.00109
72.41,0.08157,-0.00022
72.42,0.08170,-0.00156
72.43,0.08123,-0.00225
72.44,0.08060,-0.00144
72.45,0.08036,-0.00053
72.46,0.07953,-0.00187
72.47,0.07901,-0.00218
72.48,0.07915,-0.00187
72.49,0.07920,-0.00106
72.50,0.08000,-0.00556
72.51,0.08045,0.00047
72.52,0.08000,-0.00092
72.53,0.08123,-0.00194
72.54,0.08159,-0.00045
72.55,0.08012,-0.00368
72.56,0.07951,0.00331
72.57,0.07717,-0.00066
72.58,0.07732,0.00778
72.59,0.07631,0.01245
72.60,0.07152,0.02103
72.61,0.07623,0.00023
72.62,0.07289,-0.02332
72.63,0.06086,-0.01140
72.64,0.06356,-0.00895
72.65,0.06829,-0.00505
72.66,0.07351,-0.00403
72.67,0.07740,-0.00315
72.68,0.07998,-0.00295
72.69,0.08184,-0.00260
72.70,0.08191,-0.00261
72.71,0.08228,-0.00254
72.72,0.08295,-0.00250
72.73,0.08342,-0.00246
72.74,0.08309,-0.00244
72.75,0.08360,-0.00244
72.76,0.08375,-0.00242
72.77,0.08380,-0.00241
72.78,0.08364,-0.00241
72.79,0.08381,-0.00239
72.80,0.08390,-0.00239
72.81,0.08391,-0.00237
72.82,0.08437,-0.00236
72.83,0.08414,-0.00236
72.84,0.08398,-0.00235
72.85,0.08420,-0.00233
72.86,0.08431,-0.00233
72.87,0.08418,-0.00233
72.88,0.08419,-0.00231
72.89,0.08440,-0.00231
72.90,0.08416,-0.00232
72.91,0.08438,-0.00231
72.92,0.08426,-0.00231
72.93,0.08465,-0.00233
72.94,0.08435,-0.00231
72.95,0.08480,-0.00230
72.96,0.08457,-0.00231
72.97,0.08467,-0.00228
72.98,0.08441,-0.00229
72.99,0.08464,-0.00228
73.00,0.08454,-0.00226
73.01,0.08427,-0.00229
73.02,0.08435,-0.00226
73.03,0.08482,-0.00228
73.04,0.08506,-0.00227
73.05,0.08448,-0.00228
73.06,0.08465,-0.00228
73.07,0.08470,-0.00227
73.08,0.08465,-0.00227
73.09,0.08489,-0.00228
73.10,0.08496,-0.00228
73.11,0.08500,-0.00228
73.12,0.08482,-0.00227
73.13,0.08491,-0.00226
73.14,0.08502,-0.00227
73.15,0.08455,-0.00226
73.16,0.08461,-0.00226
73.17,0.08490,-0.00226
73.18,0.08494,-0.00226
73.19,0.08479,-0.00226
73.20,0.08499,-0.00225
73.21,0.08477,-0.00225
73.22,0.08507,-0.00226
73.23,0.08508,-0.00227
73.24,0.08503,-0.00226
73.25,0.08508,-0.00225
73.26,0.08504,-0.00225
73.27,0.08511,-0.00225
73.28,0.08508,-0.00225
73.29,0.08496,-0.00226
73.30,0.08508,-0.00225
73.31,0.08514,-0.00225
73.32,0.08499,-0.00223
73.33,0.08532,-0.00226
73.34,0.08522,-0.00224
73.35,0.08513,-0.00224
73.36,0.08517,-0.00224
73.37,0.08523,-0.00223
73.38,0.08524,-0.00224
73.39,0.08528,-0.00223
73.40,0.08523,-0.00222
73.41,0.08532,-0.00222
73.42,0.08525,-0.00223
73.43,0.08511,-0.00222
73.44,0.08538,-0.00223
73.45,0.08534,-0.00224
73.46,0.08542,-0.00224
73.47,0.08548,-0.00224
73.48,0.08556,-0.00224
73.49,0.08540,-0.00226
73.50,0.08535,-0.00224
73.51,0.08549,-0.00224
73.52,0.08545,-0.00226
73.53,0.08538,-0.00225
73.54,0.08536,-0.00224
73.55,0.08552,-0.00224
73.56,0.08562,-0.00225
73.57,0.08533,-0.00224
73.58,0.08590,-0.00223
73.59,0.08565,-0.00223
73.60,0.08586,-0.00223
73.61,0.08563,-0.00225
73.62,0.08551,-0.00226
73.63,0.08548,-0.00226
73.64,0.08567,-0.00225
73.65,0.08557,-0.00225
73.66,0.08562,-0.00223
73.67,0.08562,-0.00223
73.68,0.08585,-0.00221
73.69,0.08571,-0.00221
73.70,0.08564,-0.00221
73.71,0.08596,-0.00220
73.72,0.08605,-0.00220
73.73,0.08610,-0.00220
73.74,0.08598,-0.00221
73.75,0.08589,-0.00220
73.76,0.08525,-0.00221
73.77,0.08571,-0.00219
73.78,0.08584,-0.00221
73.79,0.08567,-0.00220
73.80,0.08580,-0.00221
73.81,0.08603,-0.00223
73.82,0.08572,-0.00221
73.83,0.08579,-0.00221
73.84,0.08555,-0.00221
73.85,0.08587,-0.00220
73.86,0.08577,-0.00220
73.87,0.08588,-0.00219
73.88,0.08602,-0.00219
73.89,0.08596,-0.00221
73.90,0.08609,-0.00220
73.91,0.08609,-0.00221
73.92,0.08624,-0.00221
73.93,0.08614,-0.00220
73.94,0.08593,-0.00221
73.95,0.08624,-0.00221
73.96,0.08601,-0.00220
73.97,0.08613,-0.00221
73.98,0.08636,-0.00221
73.99,0.08613,-0.00223
74.00,0.08588,-0.00224
