current_mA,ch1_V,ch3_V
72.01,0.20448,-0.00206
72.02,0.20431,-0.00206
72.03,0.20524,-0.00204
72.04,0.20473,-0.00205
72.05,0.20394,-0.00204
72.06,0.20448,-0.00204
72.07,0.20416,-0.00203
72.08,0.20410,-0.00203
72.09,0.20468,-0.00204
72.10,0.20422,-0.00203
72.11,0.20497,-0.00202
72.12,0.20584,-0.00202
72.13,0.20615,-0.00200
72.14,0.20634,-0.00199
72.15,0.20481,-0.00199
72.16,0.20550,-0.00196
72.17,0.20323,-0.00195
72.18,0.20157,-0.00192
72.19,0.20153,-0.00191
72.20,0.20227,-0.00193
72.21,0.20187,-0.00192
72.22,0.20258,-0.00192
72.23,0.20443,-0.00190
72.24,0.20435,-0.00187
72.25,0.20355,-0.00183
72.26,0.20371,-0.00182
72.27,0.20324,-0.00170
72.28,0.20318,-0.00160
72.29,0.20259,-0.00165
72.30,0.20258,-0.00161
72.31,0.20173,-0.00150
72.32,0.20125,-0.00166
72.33,0.20101,-0.00162
72.34,0.20213,-0.00141
72.35,0.20247,-0.00176
72.36,0.20208,-0.00146
72.37,0.20209,-0.00144
72.38,0.20396,-0.00186
72.39,0.20299,-0.00075
72.40,0.20292,-0.00035
72.41,0.20333,0.00141
72.42,0.20225,0.00045
72.43,0.20279,-0.00116
72.44,0.20164,-0.00309
72.45,0.20169,-0.00142
72.46,0.19793,0.00255
72.47,0.19795,-0.00257
72.48,0.19658,-0.00224
72.49,0.19688,-0.00170
72.50,0.19635,0.00016
72.51,0.19873,-0.00474
72.52,0.20003,0.00005
72.53,0.20069,-0.00292
72.54,0.20135,-0.00045
72.55,0.20057,0.00183
72.56,0.19925,0.00003
72.57,0.19729,0.00061
72.58,0.20141,0.00991
72.59,0.20265,0.01795
72.60,0.19270,0.02697
72.61,0.19838,-0.03992
72.62,0.18316,-0.03851
72.63,0.16294,-0.02111
72.64,0.16574,-0.01320
72.65,0.17643,-0.00836
72.66,0.18312,-0.00549
72.67,0.18900,-0.00798
72.68,0.19305,-0.00405
72.69,0.19569,-0.00369
72.70,0.19926,-0.00323
72.71,0.20127,-0.00298
72.72,0.20212,-0.00290
72.73,0.20198,-0.00292
72.74,0.20287,-0.00283
72.75,0.20321,-0.00277
72.76,0.20370,-0.00270
72.77,0.20353,-0.00266
72.78,0.20452,-0.00265
72.79,0.20425,-0.00262
72.80,0.20524,-0.00259
72.81,0.20401,-0.00260
72.82,0.20376,-0.00258
72.83,0.20557,-0.00254
72.84,0.20606,-0.00256
72.85,0.20576,-0.00253
72.86,0.20561,-0.00251
72.87,0.20588,-0.00248
72.88,0.20604,-0.00247
72.89,0.20567,-0.00246
72.90,0.20618,-0.00244
72.91,0.20650,-0.00243
72.92,0.20510,-0.00241
72.93,0.20611,-0.00241
72.94,0.20610,-0.00240
72.95,0.20620,-0.00238
72.96,0.20633,-0.00238
72.97,0.20602,-0.00239
72.98,0.20603,-0.00239
72.99,0.20627,-0.00237
73.00,0.20640,-0.00236
73.01,0.20679,-0.00236
73.02,0.20691,-0.00236
73.03,0.20709,-0.00234
73.04,0.20708,-0.00234
73.05,0.20687,-0.00234
73.06,0.20685,-0.00235
73.07,0.20725,-0.00234
73.08,0.20726,-0.00233
73.09,0.20709,-0.00232
73.10,0.20666,-0.00233
73.11,0.20743,-0.00230
73.12,0.20659,-0.00232
73.13,0.20712,-0.00232
73.14,0.20662,-0.00231
73.15,0.20684,-0.00233
73.16,0.20617,-0.00231
73.17,0.20706,-0.00232
73.18,0.20728,-0.00230
73.19,0.20734,-0.00232
73.20,0.20743,-0.00231
73.21,0.20798,-0.00231
73.22,0.20703,-0.00231
73.23,0.20693,-0.00230
73.24,0.20755,-0.00231
73.25,0.20834,-0.00230
73.26,0.20762,-0.00230
73.27,0.20771,-0.00230
73.28,0.20787,-0.00232
73.29,0.20749,-0.00229
73.30,0.20752,-0.00230
73.31,0.20723,-0.00230
73.32,0.20819,-0.00229
73.33,0.20752,-0.00229
73.34,0.20787,-0.00227
73.35,0.20776,-0.00228
73.36,0.20794,-0.00229
73.37,0.20761,-0.00229
73.38,0.20867,-0.00228
73.39,0.20831,-0.00227
73.40,0.20858,-0.00227
73.41,0.20815,-0.00227
73.42,0.20772,-0.00228
73.43,0.20823,-0.00228
73.44,0.20844,-0.00227
73.45,0.20858,-0.00227
73.46,0.20803,-0.00226
73.47,0.20770,-0.00226
73.48,0.20839,-0.00228
73.49,0.20879,-0.00227
73.50,0.20850,-0.00227
73.51,0.20843,-0.00226
73.52,0.20946,-0.00226
73.53,0.20828,-0.00226
73.54,0.20900,-0.00226
73.55,0.20953,-0.00226
73.56,0.20918,-0.00227
73.57,0.20889,-0.00224
73.58,0.20813,-0.00227
73.59,0.20789,-0.00226
73.60,0.20900,-0.00226
73.61,0.20961,-0.00224
73.62,0.20914,-0.00226
73.63,0.20907,-0.00225
73.64,0.20916,-0.00225
73.65,0.20894,-0.00227
73.66,0.20896,-0.00225
73.67,0.20891,-0.00226
73.68,0.20896,-0.00226
73.69,0.20817,-0.00227
73.70,0.20903,-0.00227
73.71,0.20891,-0.00226
73.72,0.20969,-0.00228
73.73,0.20945,-0.00225
73.74,0.20956,-0.00227
73.75,0.20915,-0.00227
73.76,0.20892,-0.00227
73.77,0.20901,-0.00226
73.78,0.20939,-0.00225
73.79,0.20918,-0.00226
73.80,0.20987,-0.00224
73.81,0.20956,-0.00223
73.82,0.20979,-0.00224
73.83,0.21012,-0.00224
73.84,0.20907,-0.00223
73.85,0.20976,-0.00223
73.86,0.20905,-0.00223
73.87,0.20914,-0.00223
73.88,0.20928,-0.00223
73.89,0.20926,-0.00222
73.90,0.20911,-0.00223
73.91,0.20921,-0.00221
73.92,0.20960,-0.00222
73.93,0.20999,-0.00221
73.94,0.20990,-0.00222
73.95,0.20995,-0.00221
73.96,0.20971,-0.00221
73.97,0.20996,-0.00222
73.98,0.20982,-0.00223
73.99,0.20962,-0.00224
74.00,0.20973,-0.00223
