current_mA,ch1_V,ch3_V
72.01,0.20599,-0.00201
72.02,0.20657,-0.00202
72.03,0.20597,-0.00201
72.04,0.20664,-0.00200
72.05,0.20615,-0.00200
72.06,0.20654,-0.00200
72.07,0.20693,-0.00200
72.08,0.20691,-0.00200
72.09,0.20695,-0.00202
72.10,0.20713,-0.00201
72.11,0.20732,-0.00202
72.12,0.20697,-0.00199
72.13,0.20802,-0.00197
72.14,0.20828,-0.00198
72.15,0.20721,-0.00195
72.16,0.20807,-0.00195
72.17,0.20636,-0.00191
72.18,0.20468,-0.00191
72.19,0.20435,-0.00189
72.20,0.20377,-0.00190
72.21,0.20475,-0.00189
72.22,0.20456,-0.00191
72.23,0.20594,-0.00190
72.24,0.20652,-0.00188
72.25,0.20668,-0.00184
72.26,0.20611,-0.00182
72.27,0.20420,-0.00189
72.28,0.20492,-0.00167
72.29,0.20442,-0.00166
72.30,0.20429,-0.00166
72.31,0.20400,-0.00142
72.32,0.20346,-0.00172
72.33,0.20299,-0.00163
72.34,0.20343,-0.00134
72.35,0.20496,-0.00172
72.36,0.20541,-0.00163
72.37,0.20538,-0.00136
72.38,0.20557,-0.00193
72.39,0.20532,-0.00082
72.40,0.20496,0.00018
72.41,0.20443,0.00137
72.42,0.20548,-0.00214
72.43,0.20355,-0.00171
72.44,0.20285,-0.00114
72.45,0.20306,-0.00017
72.46,0.20062,0.00203
72.47,0.19960,-0.00336
72.48,0.19902,-0.00311
72.49,0.19853,-0.00144
72.50,0.19840,-0.00347
72.51,0.20239,0.00040
72.52,0.20246,-0.00357
72.53,0.20371,-0.00201
72.54,0.20358,0.00294
72.55,0.20297,-0.00525
72.56,0.20301,0.00054
72.57,0.19988,-0.00039
72.58,0.20538,0.01922
72.59,0.19654,0.02519
72.60,0.19152,0.00967
72.61,0.19834,-0.03996
72.62,0.18228,-0.04044
72.63,0.16284,-0.01806
72.64,0.16498,-0.01526
72.65,0.17686,-0.00704
72.66,0.18297,-0.00583
72.67,0.18800,-0.00474
72.68,0.19565,-0.00381
72.69,0.19837,-0.00354
72.70,0.20145,-0.00320
72.71,0.20287,-0.00306
72.72,0.20355,-0.00288
72.73,0.20476,-0.00279
72.74,0.20497,-0.00277
72.75,0.20521,-0.00273
72.76,0.20536,-0.00272
72.77,0.20671,-0.00266
72.78,0.20650,-0.00263
72.79,0.20679,-0.00261
72.80,0.20716,-0.00259
72.81,0.20627,-0.00257
72.82,0.20675,-0.00254
72.83,0.20772,-0.00251
72.84,0.20777,-0.00250
72.85,0.20707,-0.00247
72.86,0.20782,-0.00246
72.87,0.20768,-0.00245
72.88,0.20913,-0.00244
72.89,0.20855,-0.00242
72.90,0.20896,-0.00241
72.91,0.20936,-0.00241
72.92,0.20765,-0.00241
72.93,0.20783,-0.00241
72.94,0.20867,-0.00240
72.95,0.20856,-0.00239
72.96,0.20958,-0.00241
72.97,0.20902,-0.00241
72.98,0.20915,-0.00238
72.99,0.20827,-0.00236
73.00,0.20926,-0.00237
73.01,0.20947,-0.00238
73.02,0.20915,-0.00238
73.03,0.20995,-0.00239
73.04,0.20901,-0.00237
73.05,0.20873,-0.00236
73.06,0.20945,-0.00236
73.07,0.20915,-0.00236
73.08,0.20895,-0.00235
73.09,0.20948,-0.00234
73.10,0.20960,-0.00232
73.11,0.20845,-0.00234
73.12,0.20963,-0.00234
73.13,0.20837,-0.00232
73.14,0.20975,-0.00231
73.15,0.21058,-0.00231
73.16,0.20854,-0.00231
73.17,0.21000,-0.00229
73.18,0.20936,-0.00230
73.19,0.21036,-0.00232
73.20,0.20949,-0.00232
73.21,0.20984,-0.00230
73.22,0.21008,-0.00231
73.23,0.21045,-0.00229
73.24,0.21039,-0.00229
73.25,0.20925,-0.00229
73.26,0.21071,-0.00229
73.27,0.21064,-0.00227
73.28,0.21063,-0.00228
73.29,0.21059,-0.00229
73.30,0.21071,-0.00228
73.31,0.21034,-0.00227
73.32,0.21162,-0.00228
73.33,0.21054,-0.00227
73.34,0.21086,-0.00228
73.35,0.21091,-0.00228
73.36,0.21090,-0.00227
73.37,0.20996,-0.00227
73.38,0.20994,-0.00227
73.39,0.21026,-0.00227
73.40,0.21080,-0.00225
73.41,0.21069,-0.00225
73.42,0.20956,-0.00225
73.43,0.21098,-0.00224
73.44,0.21057,-0.00225
73.45,0.21074,-0.00224
