current_mA,ch1_V,ch3_V
72.01,0.15182,-0.00209
72.02,0.15173,-0.00207
72.03,0.15191,-0.00206
72.04,0.15179,-0.00208
72.05,0.15165,-0.00209
72.06,0.15177,-0.00207
72.07,0.15173,-0.00208
72.08,0.15108,-0.00209
72.09,0.15226,-0.00207
72.10,0.15262,-0.00207
72.11,0.15231,-0.00206
72.12,0.15273,-0.00207
72.13,0.15281,-0.00207
72.14,0.15308,-0.00205
72.15,0.15305,-0.00203
72.16,0.15267,-0.00202
72.17,0.15189,-0.00201
72.18,0.15150,-0.00201
72.19,0.14995,-0.00201
72.20,0.14953,-0.00199
72.21,0.15016,-0.00198
72.22,0.15054,-0.00199
72.23,0.15057,-0.00197
72.24,0.15120,-0.00194
72.25,0.15130,-0.00193
72.26,0.15128,-0.00189
72.27,0.15075,-0.00180
72.28,0.15025,-0.00176
72.29,0.14968,-0.00171
72.30,0.14939,-0.00171
72.31,0.14936,-0.00188
72.32,0.14930,-0.00175
72.33,0.14947,-0.00171
72.34,0.14954,-0.00158
72.35,0.15007,-0.00171
72.36,0.15042,-0.00178
72.37,0.15023,-0.00141
72.38,0.14999,-0.00084
72.39,0.15006,-0.00097
72.40,0.14990,-0.00047
72.41,0.15007,0.00101
72.42,0.15010,-0.00211
72.43,0.14926,-0.00317
72.44,0.14942,-0.00215
72.45,0.14831,-0.00122
72.46,0.14626,0.00129
72.47,0.14585,-0.00206
72.48,0.14497,-0.00299
72.49,0.14516,-0.00188
72.50,0.14507,-0.00129
72.51,0.14740,-0.00213
72.52,0.14949,-0.00224
72.53,0.15005,-0.00043
72.54,0.14932,-0.00008
72.55,0.14776,-0.00201
72.56,0.14704,0.00272
72.57,0.14517,0.00058
72.58,0.14729,0.00732
72.59,0.14685,0.01938
72.60,0.13849,0.02876
72.61,0.14744,-0.04452
72.62,0.12891,-0.02976
72.63,0.11760,-0.01575
72.64,0.12324,-0.00926
72.65,0.12862,-0.00587
72.66,0.13764,-0.00447
72.67,0.14005,-0.00428
72.68,0.14334,-0.00331
72.69,0.14703,-0.00321
72.70,0.14831,-0.00297
72.71,0.14846,-0.00284
72.72,0.14972,-0.00276
72.73,0.15018,-0.00271
72.74,0.15112,-0.00265
72.75,0.15100,-0.00262
72.76,0.15163,-0.00259
72.77,0.15133,-0.00254
72.78,0.15175,-0.00253
72.79,0.15186,-0.00250
72.80,0.15240,-0.00249
72.81,0.15233,-0.00244
72.82,0.15276,-0.00244
72.83,0.15273,-0.00243
72.84,0.15200,-0.00241
72.85,0.15250,-0.00242
72.86,0.15306,-0.00242
72.87,0.15303,-0.00243
72.88,0.15298,-0.00241
72.89,0.15337,-0.00240
72.90,0.15273,-0.00238
72.91,0.15309,-0.00239
72.92,0.15307,-0.00239
72.93,0.15336,-0.00238
72.94,0.15348,-0.00239
72.95,0.15392,-0.00234
72.96,0.15329,-0.00236
72.97,0.15365,-0.00235
72.98,0.15371,-0.00234
72.99,0.15367,-0.00235
73.00,0.15371,-0.00234
73.01,0.15358,-0.00232
73.02,0.15398,-0.00233
73.03,0.15355,-0.00232
73.04,0.15425,-0.00232
73.05,0.15370,-0.00232
73.06,0.15374,-0.00231
73.07,0.15379,-0.00232
73.08,0.15325,-0.00231
73.09,0.15396,-0.00229
73.10,0.15395,-0.00229
73.11,0.15382,-0.00230
73.12,0.15466,-0.00229
73.13,0.15432,-0.00231
73.14,0.15392,-0.00230
73.15,0.15416,-0.00230
73.16,0.15416,-0.00229
73.17,0.15424,-0.00229
73.18,0.15409,-0.00229
73.19,0.15462,-0.00228
73.20,0.15434,-0.00229
73.21,0.15466,-0.00229
73.22,0.15382,-0.00228
73.23,0.15367,-0.00228
73.24,0.15451,-0.00229
73.25,0.15411,-0.00229
73.26,0.15473,-0.00229
73.27,0.15432,-0.00230
73.28,0.15493,-0.00230
73.29,0.15441,-0.00231
73.30,0.15466,-0.00231
73.31,0.15459,-0.00231
73.32,0.15502,-0.00230
73.33,0.15476,-0.00229
73.34,0.15505,-0.00229
73.35,0.15502,-0.00230
73.36,0.15472,-0.00230
73.37,0.15496,-0.00228
73.38,0.15480,-0.00227
73.39,0.15494,-0.00226
73.40,0.15541,-0.00227
73.41,0.15501,-0.00228
73.42,0.15529,-0.00228
73.43,0.15484,-0.00229
73.44,0.15495,-0.00229
73.45,0.15452,-0.00230
73.46,0.15504,-0.00228
73.47,0.15517,-0.00228
73.48,0.15545,-0.00230
73.49,0.15465,-0.00228
73.50,0.15488,-0.00227
73.51,0.15535,-0.00226
73.52,0.15526,-0.00227
73.53,0.15541,-0.00227
73.54,0.15531,-0.00228
73.55,0.15566,-0.00227
73.56,0.15543,-0.00227
73.57,0.15576,-0.00227
73.58,0.15563,-0.00228
73.59,0.15543,-0.00226
73.60,0.15545,-0.00225
73.61,0.15503,-0.00226
73.62,0.15546,-0.00225
73.63,0.15539,-0.00225
73.64,0.15497,-0.00226
73.65,0.15540,-0.00228
73.66,0.15572,-0.00227
73.67,0.15512,-0.00226
73.68,0.15591,-0.00225
73.69,0.15557,-0.00225
73.70,0.15543,-0.00225
73.71,0.15582,-0.00226
73.72,0.15549,-0.00226
73.73,0.15629,-0.00226
73.74,0.15582,-0.00226
73.75,0.15570,-0.00226
73.76,0.15628,-0.00227
73.77,0.15633,-0.00226
73.78,0.15649,-0.00225
73.79,0.15597,-0.00228
73.80,0.15623,-0.00226
73.81,0.15614,-0.00225
73.82,0.15578,-0.00225
73.83,0.15580,-0.00225
73.84,0.15641,-0.00225
73.85,0.15584,-0.00225
73.86,0.15647,-0.00226
73.87,0.15562,-0.00223
73.88,0.15601,-0.00224
73.89,0.15613,-0.00223
73.90,0.15653,-0.00225
73.91,0.15676,-0.00223
73.92,0.15644,-0.00223
73.93,0.15681,-0.00225
73.94,0.15643,-0.00222
73.95,0.15635,-0.00223
73.96,0.15641,-0.00222
73.97,0.15577,-0.00221
73.98,0.15688,-0.00222
73.99,0.15592,-0.00221
74.00,0.15618,-0.00222
