current_mA,ch1_V,ch3_V
72.01,0.18894,-0.00202
72.02,0.18871,-0.00202
72.03,0.18846,-0.00202
72.04,0.18828,-0.00202
72.05,0.18854,-0.00201
72.06,0.18897,-0.00202
72.07,0.18850,-0.00202
72.08,0.18859,-0.00202
72.09,0.18911,-0.00202
72.10,0.18873,-0.00201
72.11,0.18955,-0.00201
72.12,0.18961,-0.00197
72.13,0.18960,-0.00197
72.14,0.18946,-0.00196
72.15,0.18885,-0.00194
72.16,0.18880,-0.00192
72.17,0.18844,-0.00188
72.18,0.18784,-0.00191
72.19,0.18672,-0.00190
72.20,0.18636,-0.00190
72.21,0.18675,-0.00189
72.22,0.18689,-0.00187
72.23,0.18794,-0.00186
72.24,0.18851,-0.00181
72.25,0.18828,-0.00178
72.26,0.18763,-0.00173
72.27,0.18696,-0.00167
72.28,0.18719,-0.00158
72.29,0.18656,-0.00167
72.30,0.18580,-0.00134
72.31,0.18576,-0.00175
72.32,0.18542,-0.00171
72.33,0.18550,-0.00153
72.34,0.18601,-0.00141
72.35,0.18648,-0.00177
72.36,0.18721,-0.00165
72.37,0.18733,-0.00141
72.38,0.18794,-0.00196
72.39,0.18753,-0.00077
72.40,0.18788,-0.00013
72.41,0.18610,0.00114
72.42,0.18701,-0.00120
72.43,0.18636,-0.00268
72.44,0.18470,-0.00131
72.45,0.18384,0.00106
72.46,0.18297,0.00131
72.47,0.18191,-0.00328
72.48,0.18115,-0.00337
72.49,0.18055,-0.00084
72.50,0.18113,-0.00146
72.51,0.18491,0.00016
72.52,0.18413,-0.00063
72.53,0.18607,-0.00068
72.54,0.18695,0.00130
72.55,0.18518,-0.00162
72.56,0.18458,0.00126
72.57,0.18260,0.00008
72.58,0.18503,0.00748
72.59,0.18611,0.01338
72.60,0.17566,0.03243
72.61,0.18474,-0.04122
72.62,0.14906,-0.01717
72.63,0.14881,-0.01680
72.64,0.15840,-0.00939
72.65,0.16267,-0.00748
72.66,0.16608,-0.00548
72.67,0.17227,-0.00463
72.68,0.17685,-0.00365
72.69,0.18121,-0.00333
72.70,0.18374,-0.00324
72.71,0.18530,-0.00295
72.72,0.18559,-0.00282
72.73,0.18635,-0.00276
72.74,0.18666,-0.00274
72.75,0.18829,-0.00267
72.76,0.18796,-0.00264
72.77,0.18845,-0.00259
72.78,0.18761,-0.00256
72.79,0.18845,-0.00254
72.80,0.18905,-0.00252
72.81,0.18904,-0.00253
72.82,0.18914,-0.00252
72.83,0.18871,-0.00249
72.84,0.18870,-0.00248
72.85,0.18897,-0.00247
72.86,0.18962,-0.00247
72.87,0.18939,-0.00242
72.88,0.18951,-0.00242
72.89,0.18972,-0.00242
72.90,0.19042,-0.00242
72.91,0.19022,-0.00240
72.92,0.18986,-0.00239
72.93,0.19009,-0.00240
72.94,0.18978,-0.00238
72.95,0.18991,-0.00239
72.96,0.18971,-0.00237
72.97,0.18978,-0.00237
72.98,0.18990,-0.00235
72.99,0.19012,-0.00236
73.00,0.19018,-0.00234
73.01,0.18921,-0.00234
73.02,0.19095,-0.00234
73.03,0.19084,-0.00234
73.04,0.19049,-0.00234
73.05,0.19068,-0.00232
73.06,0.19055,-0.00229
73.07,0.18953,-0.00229
73.08,0.19059,-0.00230
73.09,0.19088,-0.00230
73.10,0.19073,-0.00230
73.11,0.18987,-0.00230
73.12,0.19043,-0.00228
73.13,0.19073,-0.00229
73.14,0.19082,-0.00229
73.15,0.19056,-0.00229
73.16,0.19054,-0.00230
73.17,0.19074,-0.00229
73.18,0.19084,-0.00228
73.19,0.19023,-0.00230
73.20,0.19060,-0.00230
73.21,0.19119,-0.00227
73.22,0.19140,-0.00228
73.23,0.19173,-0.00228
73.24,0.19148,-0.00227
73.25,0.19113,-0.00227
73.26,0.19107,-0.00226
73.27,0.19111,-0.00226
73.28,0.19102,-0.00225
73.29,0.19068,-0.00223
73.30,0.19088,-0.00223
73.31,0.19142,-0.00223
73.32,0.19134,-0.00223
73.33,0.19125,-0.00225
73.34,0.19174,-0.00225
73.35,0.19162,-0.00225
73.36,0.19109,-0.00224
73.37,0.19176,-0.00224
73.38,0.19151,-0.00225
73.39,0.19091,-0.00226
73.40,0.19113,-0.00226
73.41,0.19172,-0.00227
73.42,0.19154,-0.00226
73.43,0.19218,-0.00226
73.44,0.19226,-0.00224
73.45,0.19177,-0.00223
73.46,0.19172,-0.00224
73.47,0.19188,-0.00223
73.48,0.19119,-0.00220
