current_mA,ch1_V,ch3_V
72.01,0.21237,-0.00202
72.02,0.21207,-0.00203
72.03,0.21223,-0.00203
72.04,0.21233,-0.00202
72.05,0.21209,-0.00201
72.06,0.21262,-0.00200
72.07,0.21160,-0.00199
72.08,0.21238,-0.00197
72.09,0.21281,-0.00197
72.10,0.21314,-0.00197
72.11,0.21280,-0.00197
72.12,0.21302,-0.00199
72.13,0.21290,-0.00198
72.14,0.21406,-0.00198
72.15,0.21320,-0.00194
72.16,0.21243,-0.00197
72.17,0.21212,-0.00190
72.18,0.21123,-0.00190
72.19,0.20904,-0.00189
72.20,0.20972,-0.00189
72.21,0.20970,-0.00189
72.22,0.21025,-0.00188
72.23,0.21095,-0.00186
72.24,0.21100,-0.00184
72.25,0.21155,-0.00181
72.26,0.21142,-0.00179
72.27,0.21083,-0.00172
72.28,0.21023,-0.00164
72.29,0.21001,-0.00181
72.30,0.20963,-0.00163
72.31,0.20942,-0.00141
72.32,0.20891,-0.00169
72.33,0.20878,-0.00165
72.34,0.20916,-0.00150
72.35,0.20893,-0.00161
72.36,0.21007,-0.00171
72.37,0.21100,-0.00140
72.38,0.21047,-0.00149
72.39,0.21055,-0.00069
72.40,0.21017,-0.00023
72.41,0.20955,0.00038
72.42,0.20966,0.00120
72.43,0.20977,-0.00274
72.44,0.20874,-0.00255
72.45,0.20908,-0.00174
72.46,0.20466,0.00247
72.47,0.20382,-0.00291
72.48,0.20319,-0.00299
72.49,0.20330,-0.00160
72.50,0.20302,-0.00171
72.51,0.20565,-0.00289
72.52,0.20690,-0.00000
72.53,0.20904,-0.00194
72.54,0.20948,-0.00166
72.55,0.20849,0.00177
72.56,0.20833,-0.00154
72.57,0.20902,0.00573
72.58,0.21005,0.00526
72.59,0.20605,0.02779
72.60,0.19739,0.00811
72.61,0.20786,-0.04227
72.62,0.18407,-0.03371
72.63,0.16995,-0.03401
72.64,0.17282,-0.01316
72.65,0.17561,-0.01619
72.66,0.18628,-0.00728
72.67,0.19545,-0.00495
72.68,0.19889,-0.00379
72.69,0.20481,-0.00345
72.70,0.20410,-0.00332
72.71,0.20633,-0.00305
72.72,0.20909,-0.00292
72.73,0.20944,-0.00285
72.74,0.21129,-0.00279
72.75,0.21081,-0.00274
72.76,0.21138,-0.00272
72.77,0.21095,-0.00273
72.78,0.21120,-0.00267
72.79,0.21137,-0.00262
72.80,0.21133,-0.00260
72.81,0.21119,-0.00259
72.82,0.21253,-0.00256
72.83,0.21233,-0.00253
72.84,0.21258,-0.00251
72.85,0.21274,-0.00250
72.86,0.21329,-0.00247
72.87,0.21342,-0.00247
72.88,0.21307,-0.00245
72.89,0.21326,-0.00242
72.90,0.21358,-0.00243
72.91,0.21350,-0.00242
72.92,0.21408,-0.00240
72.93,0.21353,-0.00242
72.94,0.21304,-0.00239
72.95,0.21352,-0.00240
72.96,0.21352,-0.00238
72.97,0.21332,-0.00237
72.98,0.21376,-0.00237
72.99,0.21431,-0.00237
73.00,0.21349,-0.00235
73.01,0.21451,-0.00235
73.02,0.21343,-0.00234
73.03,0.21320,-0.00235
73.04,0.21474,-0.00236
73.05,0.21406,-0.00234
73.06,0.21446,-0.00235
73.07,0.21455,-0.00236
73.08,0.21392,-0.00235
73.09,0.21449,-0.00235
73.10,0.21394,-0.00235
73.11,0.21421,-0.00232
73.12,0.21450,-0.00232
73.13,0.21509,-0.00232
73.14,0.21474,-0.00230
73.15,0.21506,-0.00231
73.16,0.21423,-0.00229
73.17,0.21489,-0.00229
73.18,0.21470,-0.00230
73.19,0.21519,-0.00231
73.20,0.21522,-0.00228
73.21,0.21527,-0.00229
73.22,0.21502,-0.00229
73.23,0.21518,-0.00228
73.24,0.21545,-0.00230
73.25,0.21472,-0.00228
73.26,0.21545,-0.00230
73.27,0.21575,-0.00228
73.28,0.21547,-0.00226
73.29,0.21567,-0.00226
73.30,0.21549,-0.00228
73.31,0.21513,-0.00228
73.32,0.21636,-0.00229
73.33,0.21524,-0.00227
73.34,0.21481,-0.00225
73.35,0.21524,-0.00225
73.36,0.21557,-0.00226
73.37,0.21447,-0.00226
73.38,0.21549,-0.00225
73.39,0.21526,-0.00227
73.40,0.21601,-0.00226
73.41,0.21565,-0.00227
73.42,0.21599,-0.00224
73.43,0.21571,-0.00225
73.44,0.21537,-0.00227
73.45,0.21630,-0.00226
73.46,0.21630,-0.00226
73.47,0.21513,-0.00227
73.48,0.21591,-0.00225
73.49,0.21633,-0.00226
73.50,0.21690,-0.00226
73.51,0.21606,-0.00224
73.52,0.21668,-0.00225
73.53,0.21662,-0.00225
73.54,0.21606,-0.00225
73.55,0.21635,-0.00226
73.56,0.21721,-0.00226
73.57,0.21610,-0.00227
73.58,0.21683,-0.00226
73.59,0.21694,-0.00225
73.60,0.21659,-0.00225
73.61,0.21640,-0.00223
73.62,0.21619,-0.00224
73.63,0.21616,-0.00223
73.64,0.21676,-0.00223
73.65,0.21626,-0.00223
73.66,0.21634,-0.00224
73.67,0.21731,-0.00224
73.68,0.21726,-0.00225
73.69,0.21661,-0.00224
73.70,0.21728,-0.00222
73.71,0.21738,-0.00223
73.72,0.21674,-0.00224
73.73,0.21695,-0.00225
73.74,0.21674,-0.00224
73.75,0.21780,-0.00226
73.76,0.21631,-0.00225
73.77,0.21700,-0.00225
73.78,0.21727,-0.00225
73.79,0.21740,-0.00226
73.80,0.21696,-0.00224
73.81,0.21671,-0.00224
73.82,0.21623,-0.00225
73.83,0.21680,-0.00224
73.84,0.21762,-0.00224
73.85,0.21661,-0.00224
73.86,0.21752,-0.00224
73.87,0.21774,-0.00223
73.88,0.21727,-0.00221
73.89,0.21721,-0.00223
73.90,0.21738,-0.00223
73.91,0.21726,-0.00226
73.92,0.21756,-0.00224
73.93,0.21690,-0.00223
73.94,0.21724,-0.00224
73.95,0.21778,-0.00225
73.96,0.21694,-0.00225
73.97,0.21775,-0.00225
73.98,0.21759,-0.00224
73.99,0.21728,-0.00223
74.00,0.21772,-0.00222
