current_mA,ch1_V,ch3_V
72.01,0.11506,-0.00211
72.02,0.11528,-0.00211
72.03,0.11492,-0.00210
72.04,0.11505,-0.00210
72.05,0.11532,-0.00211
72.06,0.11502,-0.00208
72.07,0.11469,-0.00206
72.08,0.11496,-0.00207
72.09,0.11489,-0.00208
72.10,0.11511,-0.00209
72.11,0.11511,-0.00209
72.12,0.11522,-0.00208
72.13,0.11535,-0.00208
72.14,0.11555,-0.00209
72.15,0.11538,-0.00207
72.16,0.11518,-0.00205
72.17,0.11437,-0.00204
72.18,0.11391,-0.00202
72.19,0.11283,-0.00202
72.20,0.11297,-0.00201
72.21,0.11283,-0.00201
72.22,0.11355,-0.00200
72.23,0.11392,-0.00198
72.24,0.11400,-0.00200
72.25,0.11415,-0.00195
72.26,0.11386,-0.00194
72.27,0.11350,-0.00189
72.28,0.11358,-0.00201
72.29,0.11340,-0.00190
72.30,0.11308,-0.00182
72.31,0.11269,-0.00184
72.32,0.11236,-0.00185
72.33,0.11249,-0.00177
72.34,0.11321,-0.00177
72.35,0.11355,-0.00186
72.36,0.11324,-0.00185
72.37,0.11326,-0.00167
72.38,0.11306,-0.00180
72.39,0.11299,-0.00107
72.40,0.11292,-0.00078
72.41,0.11273,0.00056
72.42,0.11293,-0.00245
72.43,0.11228,-0.00255
72.44,0.11205,-0.00241
72.45,0.11181,-0.00141
72.46,0.10994,-0.00209
72.47,0.10994,-0.00251
72.48,0.10953,-0.00223
72.49,0.10921,-0.00113
72.50,0.10901,-0.00177
72.51,0.11129,0.00066
72.52,0.11059,-0.00033
72.53,0.11254,-0.00169
72.54,0.11281,-0.00040
72.55,0.11100,0.00031
72.56,0.10965,0.00328
72.57,0.10783,-0.00088
72.58,0.10818,0.00804
72.59,0.10471,0.01760
72.60,0.10360,0.02992
72.61,0.10985,-0.03859
72.62,0.09570,-0.03418
72.63,0.08786,-0.01555
72.64,0.09322,-0.00744
72.65,0.09945,-0.00572
72.66,0.10397,-0.00386
72.67,0.10745,-0.00332
72.68,0.10961,-0.00304
72.69,0.11082,-0.00286
72.70,0.11219,-0.00274
72.71,0.11375,-0.00264
72.72,0.11437,-0.00256
72.73,0.11401,-0.00255
72.74,0.11423,-0.00253
72.75,0.11411,-0.00249
72.76,0.11482,-0.00248
72.77,0.11472,-0.00246
72.78,0.11531,-0.00244
72.79,0.11531,-0.00241
72.80,0.11538,-0.00241
72.81,0.11564,-0.00241
72.82,0.11517,-0.00241
72.83,0.11538,-0.00240
72.84,0.11524,-0.00241
72.85,0.11562,-0.00240
72.86,0.11525,-0.00238
72.87,0.11527,-0.00237
72.88,0.11562,-0.00237
72.89,0.11573,-0.00235
72.90,0.11561,-0.00235
72.91,0.11603,-0.00233
72.92,0.11587,-0.00233
72.93,0.11619,-0.00231
72.94,0.11583,-0.00231
72.95,0.11598,-0.00232
72.96,0.11624,-0.00233
72.97,0.11620,-0.00231
72.98,0.11619,-0.00232
72.99,0.11614,-0.00232
73.00,0.11609,-0.00233
73.01,0.11618,-0.00233
73.02,0.11644,-0.00232
73.03,0.11625,-0.00232
73.04,0.11649,-0.00231
73.05,0.11638,-0.00232
73.06,0.11638,-0.00233
73.07,0.11616,-0.00232
73.08,0.11614,-0.00233
73.09,0.11644,-0.00233
73.10,0.11634,-0.00231
73.11,0.11620,-0.00231
73.12,0.11636,-0.00230
73.13,0.11643,-0.00229
