current_mA,ch1_V,ch3_V
72.01,0.20332,-0.00857
72.02,0.20316,-0.00854
72.03,0.20390,-0.00856
72.04,0.20327,-0.00839
72.05,0.20301,-0.00839
72.06,0.20292,-0.00847
72.07,0.20348,-0.00839
72.08,0.20296,-0.00832
72.09,0.20345,-0.00833
72.10,0.20419,-0.00831
72.11,0.20347,-0.00832
72.12,0.20465,-0.00816
72.13,0.20514,-0.00778
72.14,0.20550,-0.00752
72.15,0.20478,-0.00748
72.16,0.20422,-0.00717
72.17,0.20254,-0.00673
72.18,0.20059,-0.00676
72.19,0.19984,-0.00680
72.20,0.20011,-0.00652
72.21,0.20044,-0.00638
72.22,0.20083,-0.00628
72.23,0.20215,-0.00563
72.24,0.20196,-0.00287
72.25,0.20214,-0.00098
72.26,0.20187,-0.00143
72.27,0.20128,-0.00506
72.28,0.20039,-0.00427
72.29,0.19904,0.00075
72.30,0.19850,-0.00659
72.31,0.19766,-0.00820
72.32,0.19721,-0.00267
72.33,0.19770,0.00485
72.34,0.19908,-0.00667
72.35,0.19897,-0.00926
72.36,0.19959,-0.00221
72.37,0.20026,-0.00574
72.38,0.19986,0.00527
72.39,0.20016,0.01599
72.40,0.19992,0.02655
72.41,0.19932,-0.01950
72.42,0.19780,-0.02103
72.43,0.19846,-0.00651
72.44,0.19875,0.02006
72.45,0.19704,0.03527
72.46,0.19412,-0.04108
72.47,0.19046,-0.02243
72.48,0.19112,-0.00878
72.49,0.19318,-0.02418
72.50,0.19893,-0.00550
72.51,0.19763,-0.01734
72.52,0.19998,0.00307
72.53,0.20102,0.01165
72.54,0.20097,0.00841
72.55,0.20215,-0.00012
72.56,0.19995,0.02172
72.57,0.20237,0.04393
72.58,0.19725,0.08676
72.59,0.19023,0.06221
72.60,0.21098,-0.21968
72.61,0.19902,-0.18361
72.62,0.17968,-0.17864
72.63,0.16897,-0.09368
72.64,0.17593,-0.05991
72.65,0.18278,-0.03596
72.66,0.18854,-0.02748
72.67,0.19232,-0.02361
72.68,0.19689,-0.02061
72.69,0.19789,-0.01929
72.70,0.19892,-0.01839
72.71,0.20249,-0.01628
72.72,0.20347,-0.01592
72.73,0.20249,-0.01552
72.74,0.20338,-0.01539
72.75,0.20348,-0.01491
