current_mA,voltage_V
72.01,0.03920
72.02,0.03919
72.03,0.03915
72.04,0.03917
72.05,0.03918
72.06,0.03931
72.07,0.03930
72.08,0.03923
72.09,0.03945
72.10,0.03940
72.11,0.03959
72.12,0.03938
72.13,0.03937
72.14,0.03918
72.15,0.03937
72.16,0.03926
72.17,0.03937
72.18,0.03936
72.19,0.03925
72.20,0.03945
72.21,0.03940
72.22,0.03931
72.23,0.03916
72.24,0.03934
72.25,0.03931
72.26,0.03943
72.27,0.03946
72.28,0.03952
72.29,0.03966
72.30,0.03962
72.31,0.03932
72.32,0.03938
72.33,0.03928
72.34,0.03953
72.35,0.03949
72.36,0.03945
72.37,0.03923
72.38,0.03931
72.39,0.03922
72.40,0.03919
72.41,0.03895
72.42,0.03896
72.43,0.03913
72.44,0.03885
72.45,0.03898
72.46,0.03917
72.47,0.03903
72.48,0.03889
72.49,0.03905
72.50,0.03907
72.51,0.03888
72.52,0.03902
72.53,0.03895
72.54,0.03873
72.55,0.03874
72.56,0.03891
72.57,0.03890
72.58,0.03882
72.59,0.03891
72.60,0.03907
72.61,0.03891
72.62,0.03881
72.63,0.03875
72.64,0.03886
72.65,0.03899
72.66,0.03891
72.67,0.03892
72.68,0.03871
72.69,0.03869
72.70,0.03837
72.71,0.03820
72.72,0.03848
72.73,0.03890
72.74,0.03899
72.75,0.03853
72.76,0.03866
72.77,0.03902
72.78,0.03877
72.79,0.03825
72.80,0.03763
72.81,0.03750
72.82,0.03815
72.83,0.03836
72.84,0.03834
72.85,0.03615
72.86,0.03253
72.87,0.03648
72.88,0.03637
72.89,0.03764
72.90,0.03910
72.91,0.03967
72.92,0.03967
72.93,0.03972
72.94,0.03984
72.95,0.03989
72.96,0.03989
72.97,0.03992
72.98,0.03978
72.99,0.04011
73.00,0.04024
73.01,0.04022
73.02,0.04023
73.03,0.04038
73.04,0.04033
73.05,0.04038
73.06,0.04045
73.07,0.04026
73.08,0.04021
73.09,0.04035
73.10,0.04026
73.11,0.04019
73.12,0.04045
73.13,0.04034
73.14,0.04006
73.15,0.04020
73.16,0.04042
73.17,0.04023
73.18,0.04010
73.19,0.04008
73.20,0.04014
73.21,0.04032
73.22,0.04053
73.23,0.04024
73.24,0.04026
73.25,0.04025
73.26,0.04045
73.27,0.04064
73.28,0.04053
73.29,0.04036
73.30,0.04038
73.31,0.04056
73.32,0.04061
73.33,0.04027
73.34,0.04024
73.35,0.04022
73.36,0.04040
73.37,0.04032
73.38,0.04037
73.39,0.04050
73.40,0.04023
73.41,0.04025
73.42,0.04033
73.43,0.04048
73.44,0.04054
73.45,0.04048
73.46,0.04029
73.47,0.04046
73.48,0.04072
73.49,0.04044
73.50,0.04037
73.51,0.04038
73.52,0.04050
73.53,0.04043
73.54,0.04048
73.55,0.04079
73.56,0.04080
73.57,0.04069
73.58,0.04069
73.59,0.04076
73.60,0.04079
73.61,0.04082
73.62,0.04081
73.63,0.04065
73.64,0.04055
73.65,0.04056
73.66,0.04061
73.67,0.04063
73.68,0.04056
73.69,0.04088
73.70,0.04097
73.71,0.04085
73.72,0.04082
73.73,0.04097
73.74,0.04069
73.75,0.04062
73.76,0.04087
73.77,0.04101
73.78,0.04106
73.79,0.04070
73.80,0.04092
73.81,0.04097
73.82,0.04102
73.83,0.04106
73.84,0.04097
73.85,0.04096
73.86,0.04094
73.87,0.04109
73.88,0.04087
73.89,0.04079
73.90,0.04097
73.91,0.04099
73.92,0.04087
73.93,0.04104
73.94,0.04130
73.95,0.04118
73.96,0.04091
73.97,0.04087
73.98,0.04093
73.99,0.04090
74.00,0.04107
