current_mA,voltage_V
72.01,0.33766
72.02,0.33708
72.03,0.33848
72.04,0.33914
72.05,0.33886
72.06,0.33845
72.07,0.33780
72.08,0.33745
72.09,0.33709
72.10,0.33836
72.11,0.33836
72.12,0.33903
72.13,0.33731
72.14,0.33868
72.15,0.33855
72.16,0.33842
72.17,0.33889
72.18,0.33818
72.19,0.33861
72.20,0.33901
72.21,0.33898
72.22,0.33949
72.23,0.34055
72.24,0.34086
72.25,0.34026
72.26,0.33930
72.27,0.33949
72.28,0.33795
72.29,0.33880
72.30,0.33970
72.31,0.33824
72.32,0.33888
72.33,0.33955
72.34,0.34002
72.35,0.33931
72.36,0.33846
72.37,0.34064
72.38,0.34172
72.39,0.34036
72.40,0.33940
72.41,0.33866
72.42,0.33720
72.43,0.33804
72.44,0.33822
72.45,0.33896
72.46,0.33999
72.47,0.34039
72.48,0.34073
72.49,0.34041
72.50,0.34071
72.51,0.34017
72.52,0.34036
72.53,0.33976
72.54,0.33976
72.55,0.33920
72.56,0.33870
72.57,0.33911
72.58,0.34052
72.59,0.34022
72.60,0.34170
72.61,0.33928
72.62,0.34015
72.63,0.34032
72.64,0.34082
72.65,0.33987
72.66,0.34071
72.67,0.34081
72.68,0.34028
72.69,0.33995
72.70,0.33701
72.71,0.33622
72.72,0.33712
72.73,0.33782
72.74,0.33805
72.75,0.33853
72.76,0.33839
72.77,0.34056
72.78,0.34090
72.79,0.34071
72.80,0.33893
72.81,0.34206
72.82,0.33919
72.83,0.34351
72.84,0.34573
72.85,0.33745
72.86,0.33462
72.87,0.33066
72.88,0.32558
72.89,0.32814
72.90,0.33242
72.91,0.33540
72.92,0.33922
72.93,0.34092
72.94,0.34242
72.95,0.34323
72.96,0.34120
72.97,0.34353
72.98,0.34444
72.99,0.34338
73.00,0.34324
73.01,0.34508
73.02,0.34503
73.03,0.34522
73.04,0.34383
73.05,0.34245
73.06,0.34510
73.07,0.34363
73.08,0.34392
73.09,0.34350
73.10,0.34397
73.11,0.34348
73.12,0.34372
73.13,0.34273
73.14,0.34428
73.15,0.34386
73.16,0.34574
73.17,0.34423
73.18,0.34359
73.19,0.34406
73.20,0.34619
73.21,0.34503
73.22,0.34498
73.23,0.34551
73.24,0.34483
73.25,0.34506
73.26,0.34407
73.27,0.34568
73.28,0.34572
73.29,0.34422
73.30,0.34623
73.31,0.34467
73.32,0.34569
73.33,0.34441
73.34,0.34586
73.35,0.34670
73.36,0.34541
73.37,0.34399
73.38,0.34484
73.39,0.34668
73.40,0.34726
73.41,0.34634
73.42,0.34720
73.43,0.34703
73.44,0.34662
73.45,0.34747
73.46,0.34671
73.47,0.34652
73.48,0.34627
73.49,0.34642
73.50,0.34526
73.51,0.34579
73.52,0.34604
73.53,0.34529
73.54,0.34720
73.55,0.34782
73.56,0.34755
73.57,0.34806
73.58,0.34793
73.59,0.34664
73.60,0.34536
73.61,0.34577
73.62,0.34680
73.63,0.34878
73.64,0.34876
73.65,0.34820
73.66,0.34905
73.67,0.34932
73.68,0.34950
73.69,0.34885
73.70,0.34751
73.71,0.34894
73.72,0.34833
73.73,0.34845
73.74,0.34814
73.75,0.34838
73.76,0.34820
73.77,0.34853
73.78,0.34942
73.79,0.34853
73.80,0.34843
73.81,0.34719
73.82,0.34828
73.83,0.34905
73.84,0.34950
73.85,0.34887
73.86,0.34873
73.87,0.34754
73.88,0.34650
73.89,0.34703
73.90,0.34690
73.91,0.34879
73.92,0.34949
73.93,0.34799
73.94,0.34805
73.95,0.34748
73.96,0.34819
73.97,0.34759
73.98,0.34876
73.99,0.34842
74.00,0.34928
