current_mA,voltage_V
72.01,0.13368
72.02,0.13429
72.03,0.13471
72.04,0.13448
72.05,0.13489
72.06,0.13441
72.07,0.13470
72.08,0.13482
72.09,0.13475
72.10,0.13467
72.11,0.13462
72.12,0.13537
72.13,0.13510
72.14,0.13464
72.15,0.13413
72.16,0.13446
72.17,0.13429
72.18,0.13487
72.19,0.13524
72.20,0.13522
72.21,0.13502
72.22,0.13518
72.23,0.13489
72.24,0.13438
72.25,0.13426
72.26,0.13480
72.27,0.13527
72.28,0.13548
72.29,0.13540
72.30,0.13460
72.31,0.13482
72.32,0.13547
72.33,0.13578
72.34,0.13504
72.35,0.13511
72.36,0.13587
72.37,0.13562
72.38,0.13523
72.39,0.13560
72.40,0.13531
72.41,0.13493
72.42,0.13493
72.43,0.13477
72.44,0.13455
72.45,0.13486
72.46,0.13522
72.47,0.13526
72.48,0.13503
72.49,0.13434
72.50,0.13403
72.51,0.13417
72.52,0.13458
72.53,0.13514
72.54,0.13470
72.55,0.13411
72.56,0.13441
72.57,0.13435
72.58,0.13516
72.59,0.13538
72.60,0.13502
72.61,0.13488
72.62,0.13554
72.63,0.13463
72.64,0.13456
72.65,0.13385
72.66,0.13394
72.67,0.13353
72.68,0.13328
72.69,0.13277
72.70,0.13271
72.71,0.13275
72.72,0.13276
72.73,0.13355
72.74,0.13316
72.75,0.13268
72.76,0.13342
72.77,0.13411
72.78,0.13425
72.79,0.13405
72.80,0.13300
72.81,0.13371
72.82,0.13410
72.83,0.13498
72.84,0.13499
72.85,0.12790
72.86,0.12801
72.87,0.13046
72.88,0.12638
72.89,0.12868
72.90,0.13179
72.91,0.13418
72.92,0.13554
72.93,0.13573
72.94,0.13590
72.95,0.13589
72.96,0.13619
72.97,0.13660
72.98,0.13664
72.99,0.13709
73.00,0.13663
73.01,0.13640
73.02,0.13658
73.03,0.13679
73.04,0.13701
73.05,0.13727
73.06,0.13771
73.07,0.13745
73.08,0.13708
73.09,0.13686
73.10,0.13732
73.11,0.13729
73.12,0.13692
73.13,0.13721
73.14,0.13666
73.15,0.13685
73.16,0.13695
73.17,0.13657
73.18,0.13671
73.19,0.13667
73.20,0.13675
73.21,0.13649
73.22,0.13669
73.23,0.13724
73.24,0.13763
73.25,0.13743
73.26,0.13700
73.27,0.13697
73.28,0.13698
73.29,0.13709
73.30,0.13775
73.31,0.13728
73.32,0.13776
73.33,0.13796
73.34,0.13841
73.35,0.13795
73.36,0.13807
73.37,0.13828
73.38,0.13821
73.39,0.13807
73.40,0.13754
73.41,0.13720
73.42,0.13706
73.43,0.13782
73.44,0.13797
73.45,0.13797
73.46,0.13840
73.47,0.13824
73.48,0.13800
73.49,0.13798
73.50,0.13881
73.51,0.13731
73.52,0.13771
73.53,0.13770
73.54,0.13789
73.55,0.13824
73.56,0.13806
73.57,0.13835
73.58,0.13856
73.59,0.13885
73.60,0.13783
73.61,0.13830
73.62,0.13830
73.63,0.13813
73.64,0.13776
73.65,0.13781
73.66,0.13823
73.67,0.13776
73.68,0.13859
73.69,0.13875
73.70,0.13890
73.71,0.13862
73.72,0.13819
73.73,0.13832
73.74,0.13812
73.75,0.13780
73.76,0.13816
73.77,0.13816
73.78,0.13865
73.79,0.13890
73.80,0.13914
73.81,0.13900
73.82,0.13840
73.83,0.13833
73.84,0.13839
73.85,0.13815
73.86,0.13791
73.87,0.13817
73.88,0.13854
73.89,0.13797
73.90,0.13851
73.91,0.13848
73.92,0.13900
73.93,0.13914
73.94,0.13897
73.95,0.13938
73.96,0.13967
73.97,0.13936
73.98,0.13920
73.99,0.13869
74.00,0.13880
