current_mA,voltage_V
72.01,0.49348
72.02,0.49405
72.03,0.49408
72.04,0.49310
72.05,0.49182
72.06,0.49313
72.07,0.49287
72.08,0.49242
72.09,0.49380
72.10,0.49230
72.11,0.49126
72.12,0.49315
72.13,0.49402
72.14,0.49424
72.15,0.49463
72.16,0.49473
72.17,0.49565
72.18,0.49231
72.19,0.49551
72.20,0.49320
72.21,0.49284
72.22,0.49398
72.23,0.49372
72.24,0.49476
72.25,0.49522
72.26,0.49456
72.27,0.49325
72.28,0.49571
72.29,0.49546
72.30,0.49593
72.31,0.49527
72.32,0.49596
72.33,0.49596
72.34,0.49273
72.35,0.49393
72.36,0.49378
72.37,0.49505
72.38,0.49316
72.39,0.49408
72.40,0.49333
72.41,0.49428
72.42,0.49348
72.43,0.49170
72.44,0.49123
72.45,0.49398
72.46,0.49402
72.47,0.49521
72.48,0.49588
72.49,0.49511
72.50,0.49554
72.51,0.49336
72.52,0.49273
72.53,0.49200
72.54,0.49152
72.55,0.49153
72.56,0.49330
72.57,0.49303
72.58,0.49191
72.59,0.49225
72.60,0.49395
72.61,0.49614
72.62,0.49629
72.63,0.49414
72.64,0.49524
72.65,0.49645
72.66,0.49574
72.67,0.49163
72.68,0.49136
72.69,0.49169
72.70,0.49300
72.71,0.49368
72.72,0.49404
72.73,0.49053
72.74,0.49084
72.75,0.49211
72.76,0.49366
72.77,0.49229
72.78,0.49413
72.79,0.49524
72.80,0.50005
72.81,0.49878
72.82,0.49954
72.83,0.50292
72.84,0.50667
72.85,0.49536
72.86,0.48884
72.87,0.47526
72.88,0.47628
72.89,0.48280
72.90,0.48902
72.91,0.49437
72.92,0.49526
72.93,0.49672
72.94,0.49886
72.95,0.49971
72.96,0.49956
72.97,0.50097
72.98,0.49798
72.99,0.49934
73.00,0.50166
73.01,0.50206
73.02,0.50174
73.03,0.50381
73.04,0.50219
73.05,0.50185
73.06,0.50182
73.07,0.50116
73.08,0.50180
73.09,0.50189
73.10,0.50076
73.11,0.50212
73.12,0.50154
73.13,0.50063
73.14,0.50198
73.15,0.50110
73.16,0.49965
73.17,0.50187
73.18,0.50049
73.19,0.50273
73.20,0.50136
73.21,0.50106
73.22,0.50401
73.23,0.50126
73.24,0.50122
73.25,0.50097
73.26,0.50221
73.27,0.50147
73.28,0.50118
73.29,0.50029
73.30,0.50351
73.31,0.50103
73.32,0.50111
73.33,0.50246
73.34,0.50228
73.35,0.50503
73.36,0.50369
73.37,0.50489
73.38,0.50394
73.39,0.50399
73.40,0.50505
73.41,0.50614
73.42,0.50159
73.43,0.50472
73.44,0.50256
73.45,0.50480
73.46,0.50385
73.47,0.50388
73.48,0.50421
73.49,0.50355
73.50,0.50331
73.51,0.50368
73.52,0.50287
73.53,0.50402
73.54,0.50586
73.55,0.50480
73.56,0.50462
73.57,0.50223
73.58,0.50487
73.59,0.50577
73.60,0.50611
73.61,0.50655
73.62,0.50474
73.63,0.50625
73.64,0.50689
73.65,0.50544
73.66,0.50578
73.67,0.50550
73.68,0.50413
73.69,0.50527
73.70,0.50591
73.71,0.50497
73.72,0.50777
73.73,0.50433
73.74,0.50547
73.75,0.50402
73.76,0.50578
73.77,0.50577
73.78,0.50658
73.79,0.50872
73.80,0.50739
73.81,0.50719
73.82,0.50583
73.83,0.50812
73.84,0.50962
73.85,0.50754
73.86,0.50777
73.87,0.50810
73.88,0.51059
73.89,0.50744
73.90,0.50810
73.91,0.50844
73.92,0.50971
73.93,0.50826
73.94,0.50760
73.95,0.50823
73.96,0.50957
73.97,0.50806
73.98,0.50843
73.99,0.51013
74.00,0.50850
