current_mA,voltage_V
72.01,0.15515
72.02,0.15508
72.03,0.15558
72.04,0.15573
72.05,0.15625
72.06,0.15551
72.07,0.15609
72.08,0.15567
72.09,0.15524
72.10,0.15568
72.11,0.15663
72.12,0.15657
72.13,0.15610
72.14,0.15567
72.15,0.15581
72.16,0.15622
72.17,0.15649
72.18,0.15666
72.19,0.15600
72.20,0.15579
72.21,0.15669
72.22,0.15636
72.23,0.15624
72.24,0.15656
72.25,0.15614
72.26,0.15620
72.27,0.15603
72.28,0.15602
72.29,0.15604
72.30,0.15719
72.31,0.15644
72.32,0.15594
72.33,0.15616
72.34,0.15632
72.35,0.15655
72.36,0.15669
72.37,0.15673
72.38,0.15735
72.39,0.15728
72.40,0.15711
72.41,0.15614
72.42,0.15530
72.43,0.15487
72.44,0.15513
72.45,0.15621
72.46,0.15587
72.47,0.15564
72.48,0.15577
72.49,0.15587
72.50,0.15598
72.51,0.15507
72.52,0.15557
72.53,0.15552
72.54,0.15553
72.55,0.15547
72.56,0.15549
72.57,0.15554
72.58,0.15612
72.59,0.15669
72.60,0.15640
72.61,0.15624
72.62,0.15606
72.63,0.15504
72.64,0.15562
72.65,0.15599
72.66,0.15584
72.67,0.15563
72.68,0.15508
72.69,0.15484
72.70,0.15423
72.71,0.15427
72.72,0.15480
72.73,0.15458
72.74,0.15464
72.75,0.15479
72.76,0.15571
72.77,0.15532
72.78,0.15535
72.79,0.15544
72.80,0.15405
72.81,0.15461
72.82,0.15434
72.83,0.15621
72.84,0.15711
72.85,0.15314
72.86,0.14841
72.87,0.15155
72.88,0.14802
72.89,0.15229
72.90,0.15427
72.91,0.15666
72.92,0.15751
72.93,0.15802
72.94,0.15801
72.95,0.15896
72.96,0.15881
72.97,0.15819
72.98,0.15832
72.99,0.15915
73.00,0.15882
73.01,0.15815
73.02,0.15842
73.03,0.15816
73.04,0.15887
73.05,0.15877
73.06,0.15895
73.07,0.15854
73.08,0.15877
73.09,0.15889
73.10,0.15924
73.11,0.15883
73.12,0.15912
73.13,0.15885
73.14,0.15861
73.15,0.15855
73.16,0.15887
73.17,0.15905
73.18,0.15929
73.19,0.15927
73.20,0.15867
73.21,0.15885
73.22,0.15883
73.23,0.15924
73.24,0.15958
73.25,0.16000
73.26,0.16011
73.27,0.15951
73.28,0.15882
73.29,0.15904
73.30,0.15890
73.31,0.15878
73.32,0.15947
73.33,0.16001
73.34,0.16013
73.35,0.15959
73.36,0.15869
73.37,0.15890
73.38,0.15883
73.39,0.15903
73.40,0.15906
73.41,0.15967
73.42,0.15966
73.43,0.15938
73.44,0.15952
73.45,0.15998
73.46,0.15944
73.47,0.15948
73.48,0.15938
73.49,0.15980
73.50,0.15973
73.51,0.16003
73.52,0.15961
73.53,0.15959
73.54,0.15989
73.55,0.15980
73.56,0.15998
73.57,0.16007
73.58,0.15966
73.59,0.15932
73.60,0.15955
73.61,0.16034
73.62,0.15996
73.63,0.15943
73.64,0.15941
73.65,0.15963
73.66,0.16025
73.67,0.16015
73.68,0.16023
73.69,0.15967
73.70,0.15969
73.71,0.15987
73.72,0.16011
73.73,0.15993
73.74,0.16039
73.75,0.16041
73.76,0.16029
73.77,0.16015
73.78,0.16009
73.79,0.15999
73.80,0.16003
73.81,0.16023
73.82,0.16082
73.83,0.16121
73.84,0.16139
73.85,0.16115
73.86,0.16021
73.87,0.16052
73.88,0.16017
73.89,0.16044
73.90,0.16081
73.91,0.16156
73.92,0.16172
73.93,0.16085
73.94,0.16063
73.95,0.16058
73.96,0.16184
73.97,0.16085
73.98,0.16037
73.99,0.16045
74.00,0.16056
