current_mA,voltage_V
72.01,0.08550
72.02,0.08565
72.03,0.08571
72.04,0.08542
72.05,0.08564
72.06,0.08551
72.07,0.08552
72.08,0.08567
72.09,0.08571
72.10,0.08584
72.11,0.08618
72.12,0.08613
72.13,0.08592
72.14,0.08614
72.15,0.08564
72.16,0.08556
72.17,0.08571
72.18,0.08577
72.19,0.08587
72.20,0.08597
72.21,0.08625
72.22,0.08614
72.23,0.08608
72.24,0.08577
72.25,0.08590
72.26,0.08566
72.27,0.08576
72.28,0.08586
72.29,0.08577
72.30,0.08621
72.31,0.08643
72.32,0.08616
72.33,0.08589
72.34,0.08583
72.35,0.08626
72.36,0.08670
72.37,0.08623
72.38,0.08610
72.39,0.08606
72.40,0.08590
72.41,0.08603
72.42,0.08582
72.43,0.08565
72.44,0.08513
72.45,0.08531
72.46,0.08544
72.47,0.08553
72.48,0.08594
72.49,0.08621
72.50,0.08620
72.51,0.08594
72.52,0.08542
72.53,0.08553
72.54,0.08525
72.55,0.08505
72.56,0.08531
72.57,0.08545
72.58,0.08545
72.59,0.08574
72.60,0.08562
72.61,0.08547
72.62,0.08542
72.63,0.08623
72.64,0.08530
72.65,0.08558
72.66,0.08532
72.67,0.08543
72.68,0.08502
72.69,0.08464
72.70,0.08471
72.71,0.08471
72.72,0.08475
72.73,0.08528
72.74,0.08488
72.75,0.08428
72.76,0.08451
72.77,0.08514
72.78,0.08558
72.79,0.08524
72.80,0.08402
72.81,0.08412
72.82,0.08382
72.83,0.08462
72.84,0.08510
72.85,0.07977
72.86,0.08033
72.87,0.08202
72.88,0.07963
72.89,0.08151
72.90,0.08327
72.91,0.08499
72.92,0.08619
72.93,0.08648
72.94,0.08668
72.95,0.08707
72.96,0.08689
72.97,0.08697
72.98,0.08706
72.99,0.08702
73.00,0.08718
73.01,0.08718
73.02,0.08704
73.03,0.08706
73.04,0.08728
73.05,0.08715
73.06,0.08727
73.07,0.08769
73.08,0.08811
73.09,0.08790
73.10,0.08753
73.11,0.08743
73.12,0.08797
73.13,0.08753
73.14,0.08743
73.15,0.08780
73.16,0.08789
73.17,0.08813
73.18,0.08816
73.19,0.08826
73.20,0.08825
73.21,0.08816
73.22,0.08844
73.23,0.08817
73.24,0.08811
73.25,0.08814
73.26,0.08793
73.27,0.08769
73.28,0.08767
73.29,0.08757
73.30,0.08790
73.31,0.08755
73.32,0.08784
73.33,0.08757
73.34,0.08796
73.35,0.08779
73.36,0.08778
73.37,0.08767
73.38,0.08781
73.39,0.08826
73.40,0.08797
73.41,0.08786
73.42,0.08801
73.43,0.08785
73.44,0.08805
73.45,0.08831
73.46,0.08786
73.47,0.08800
73.48,0.08834
73.49,0.08813
73.50,0.08857
73.51,0.08853
73.52,0.08861
73.53,0.08831
73.54,0.08810
73.55,0.08836
73.56,0.08817
73.57,0.08814
73.58,0.08811
73.59,0.08811
73.60,0.08848
73.61,0.08828
73.62,0.08871
73.63,0.08884
73.64,0.08863
73.65,0.08892
73.66,0.08879
73.67,0.08902
73.68,0.08851
73.69,0.08857
73.70,0.08853
73.71,0.08824
73.72,0.08817
73.73,0.08821
73.74,0.08825
73.75,0.08827
73.76,0.08880
73.77,0.08863
73.78,0.08868
73.79,0.08851
73.80,0.08855
73.81,0.08827
73.82,0.08837
73.83,0.08838
73.84,0.08833
73.85,0.08845
73.86,0.08855
73.87,0.08834
73.88,0.08862
73.89,0.08846
73.90,0.08828
73.91,0.08846
73.92,0.08873
73.93,0.08831
73.94,0.08868
73.95,0.08844
73.96,0.08847
73.97,0.08883
73.98,0.08848
73.99,0.08839
74.00,0.08853
