current_mA,voltage_V
72.01,0.07664
72.02,0.07668
72.03,0.07664
72.04,0.07665
72.05,0.07717
72.06,0.07748
72.07,0.07700
72.08,0.07683
72.09,0.07653
72.10,0.07664
72.11,0.07679
72.12,0.07667
72.13,0.07660
72.14,0.07684
72.15,0.07737
72.16,0.07773
72.17,0.07769
72.18,0.07723
72.19,0.07679
72.20,0.07677
72.21,0.07714
72.22,0.07708
72.23,0.07696
72.24,0.07692
72.25,0.07703
72.26,0.07695
72.27,0.07708
72.28,0.07720
72.29,0.07747
72.30,0.07702
72.31,0.07687
72.32,0.07693
72.33,0.07699
72.34,0.07700
72.35,0.07722
72.36,0.07700
72.37,0.07710
72.38,0.07757
72.39,0.07756
72.40,0.07727
72.41,0.07721
72.42,0.07665
72.43,0.07652
72.44,0.07658
72.45,0.07658
72.46,0.07692
72.47,0.07707
72.48,0.07747
72.49,0.07733
72.50,0.07709
72.51,0.07677
72.52,0.07687
72.53,0.07694
72.54,0.07667
72.55,0.07705
72.56,0.07683
72.57,0.07674
72.58,0.07704
72.59,0.07713
72.60,0.07709
72.61,0.07684
72.62,0.07673
72.63,0.07652
72.64,0.07640
72.65,0.07650
72.66,0.07641
72.67,0.07658
72.68,0.07631
72.69,0.07598
72.70,0.07587
72.71,0.07606
72.72,0.07592
72.73,0.07617
72.74,0.07580
72.75,0.07579
72.76,0.07614
72.77,0.07657
72.78,0.07649
72.79,0.07579
72.80,0.07507
72.81,0.07531
72.82,0.07571
72.83,0.07604
72.84,0.07622
72.85,0.07467
72.86,0.07291
72.87,0.07206
72.88,0.07213
72.89,0.07403
72.90,0.07509
72.91,0.07634
72.92,0.07739
72.93,0.07767
72.94,0.07828
72.95,0.07868
72.96,0.07899
72.97,0.07921
72.98,0.07840
72.99,0.07841
73.00,0.07848
73.01,0.07836
73.02,0.07877
73.03,0.07924
73.04,0.07815
73.05,0.07832
73.06,0.07891
73.07,0.07865
73.08,0.07872
73.09,0.07878
73.10,0.07847
73.11,0.07925
73.12,0.07916
73.13,0.07913
73.14,0.07956
73.15,0.07943
73.16,0.07931
73.17,0.07910
73.18,0.07919
73.19,0.07909
73.20,0.07889
73.21,0.07911
73.22,0.07905
73.23,0.07911
73.24,0.07925
73.25,0.07939
73.26,0.07909
73.27,0.07946
73.28,0.07908
73.29,0.07891
73.30,0.07923
73.31,0.07927
73.32,0.07896
73.33,0.07882
73.34,0.07913
73.35,0.07918
73.36,0.07925
73.37,0.07913
73.38,0.07926
73.39,0.07937
73.40,0.07902
73.41,0.07920
73.42,0.07919
73.43,0.07934
73.44,0.07912
73.45,0.07907
73.46,0.07934
73.47,0.07902
73.48,0.07917
73.49,0.07919
73.50,0.07895
73.51,0.07892
73.52,0.07947
73.53,0.07931
73.54,0.07970
73.55,0.07977
73.56,0.07999
73.57,0.07964
73.58,0.07949
73.59,0.07976
73.60,0.07994
73.61,0.07975
73.62,0.07964
73.63,0.07963
73.64,0.07941
73.65,0.07940
73.66,0.07980
73.67,0.07966
73.68,0.07993
73.69,0.07933
73.70,0.07942
73.71,0.07966
73.72,0.07978
73.73,0.07954
73.74,0.07964
73.75,0.07964
73.76,0.07979
73.77,0.07956
73.78,0.07989
73.79,0.08005
73.80,0.07995
73.81,0.07996
73.82,0.07978
73.83,0.07975
73.84,0.07952
73.85,0.07957
73.86,0.07953
73.87,0.07967
73.88,0.07983
73.89,0.07980
73.90,0.07981
73.91,0.07984
73.92,0.07991
73.93,0.07991
73.94,0.07997
73.95,0.08039
73.96,0.08049
73.97,0.08043
73.98,0.08041
73.99,0.07995
74.00,0.08022
