current_mA,voltage_V
72.01,0.21504
72.02,0.21513
72.03,0.21477
72.04,0.21430
72.05,0.21475
72.06,0.21509
72.07,0.21509
72.08,0.21582
72.09,0.21640
72.10,0.21613
72.11,0.21606
72.12,0.21567
72.13,0.21577
72.14,0.21548
72.15,0.21597
72.16,0.21528
72.17,0.21514
72.18,0.21490
72.19,0.21533
72.20,0.21486
72.21,0.21602
72.22,0.21536
72.23,0.21515
72.24,0.21508
72.25,0.21560
72.26,0.21519
72.27,0.21614
72.28,0.21600
72.29,0.21598
72.30,0.21730
72.31,0.21720
72.32,0.21658
72.33,0.21612
72.34,0.21509
72.35,0.21542
72.36,0.21575
72.37,0.21588
72.38,0.21630
72.39,0.21552
72.40,0.21614
72.41,0.21593
72.42,0.21447
72.43,0.21475
72.44,0.21590
72.45,0.21655
72.46,0.21657
72.47,0.21658
72.48,0.21673
72.49,0.21554
72.50,0.21532
72.51,0.21610
72.52,0.21673
72.53,0.21615
72.54,0.21563
72.55,0.21530
72.56,0.21578
72.57,0.21526
72.58,0.21555
72.59,0.21560
72.60,0.21661
72.61,0.21603
72.62,0.21638
72.63,0.21602
72.64,0.21654
72.65,0.21644
72.66,0.21600
72.67,0.21599
72.68,0.21516
72.69,0.21561
72.70,0.21508
72.71,0.21266
72.72,0.21362
72.73,0.21374
72.74,0.21358
72.75,0.21364
72.76,0.21515
72.77,0.21564
72.78,0.21544
72.79,0.21399
72.80,0.21394
72.81,0.21514
72.82,0.21717
72.83,0.21692
72.84,0.21823
72.85,0.20989
72.86,0.21109
72.87,0.20982
72.88,0.20617
72.89,0.20860
72.90,0.21114
72.91,0.21429
72.92,0.21620
72.93,0.21767
72.94,0.21903
72.95,0.21894
72.96,0.21897
72.97,0.21926
72.98,0.21949
72.99,0.21932
73.00,0.21937
73.01,0.21941
73.02,0.21969
73.03,0.21962
73.04,0.21925
73.05,0.21976
73.06,0.21945
73.07,0.21922
73.08,0.21982
73.09,0.22016
73.10,0.21990
73.11,0.22008
73.12,0.21933
73.13,0.21977
73.14,0.21977
73.15,0.21999
73.16,0.21991
73.17,0.22021
73.18,0.21983
73.19,0.21992
73.20,0.22023
73.21,0.21981
73.22,0.21894
73.23,0.21882
73.24,0.21918
73.25,0.22017
73.26,0.21950
73.27,0.21878
73.28,0.21934
73.29,0.21974
73.30,0.22000
73.31,0.22110
73.32,0.22079
73.33,0.22024
73.34,0.21963
73.35,0.22055
73.36,0.22085
73.37,0.21997
73.38,0.21902
73.39,0.21944
73.40,0.21915
73.41,0.22065
73.42,0.22101
73.43,0.22054
73.44,0.22059
73.45,0.22097
73.46,0.22045
73.47,0.22180
73.48,0.22180
73.49,0.22078
73.50,0.22142
73.51,0.22098
73.52,0.22131
73.53,0.22052
73.54,0.22093
73.55,0.22045
73.56,0.22045
73.57,0.22081
73.58,0.22161
73.59,0.22068
73.60,0.22076
73.61,0.22055
73.62,0.22175
73.63,0.22142
73.64,0.22065
73.65,0.22121
73.66,0.22184
73.67,0.22067
73.68,0.22123
73.69,0.22173
73.70,0.22229
73.71,0.22175
73.72,0.22150
73.73,0.22167
73.74,0.22130
73.75,0.22194
73.76,0.22095
73.77,0.22023
73.78,0.22021
73.79,0.22156
73.80,0.22106
73.81,0.22076
73.82,0.22031
73.83,0.22062
73.84,0.22062
73.85,0.22092
73.86,0.22207
73.87,0.22135
73.88,0.22143
73.89,0.22171
73.90,0.22068
73.91,0.22153
73.92,0.22226
73.93,0.22227
73.94,0.22228
73.95,0.22181
73.96,0.22186
73.97,0.22236
73.98,0.22220
73.99,0.22241
74.00,0.22237
