current_mA,voltage_V
72.01,0.16642
72.02,0.16718
72.03,0.16734
72.04,0.16671
72.05,0.16709
72.06,0.16758
72.07,0.16751
72.08,0.16735
72.09,0.16746
72.10,0.16755
72.11,0.16743
72.12,0.16712
72.13,0.16793
72.14,0.16752
72.15,0.16705
72.16,0.16707
72.17,0.16713
72.18,0.16763
72.19,0.16819
72.20,0.16793
72.21,0.16803
72.22,0.16812
72.23,0.16844
72.24,0.16793
72.25,0.16838
72.26,0.16827
72.27,0.16764
72.28,0.16779
72.29,0.16742
72.30,0.16769
72.31,0.16729
72.32,0.16734
72.33,0.16728
72.34,0.16781
72.35,0.16874
72.36,0.16883
72.37,0.16893
72.38,0.16894
72.39,0.16931
72.40,0.16865
72.41,0.16792
72.42,0.16704
72.43,0.16659
72.44,0.16743
72.45,0.16840
72.46,0.16832
72.47,0.16741
72.48,0.16829
72.49,0.16851
72.50,0.16836
72.51,0.16794
72.52,0.16746
72.53,0.16786
72.54,0.16781
72.55,0.16704
72.56,0.16755
72.57,0.16736
72.58,0.16730
72.59,0.16727
72.60,0.16843
72.61,0.16824
72.62,0.16846
72.63,0.16798
72.64,0.16774
72.65,0.16790
72.66,0.16823
72.67,0.16709
72.68,0.16756
72.69,0.16614
72.70,0.16576
72.71,0.16576
72.72,0.16620
72.73,0.16631
72.74,0.16613
72.75,0.16688
72.76,0.16630
72.77,0.16602
72.78,0.16601
72.79,0.16688
72.80,0.16678
72.81,0.16831
72.82,0.16796
72.83,0.16211
72.84,0.16666
72.85,0.16606
72.86,0.16345
72.87,0.16250
72.88,0.16207
72.89,0.16259
72.90,0.16399
72.91,0.16601
72.92,0.16886
72.93,0.16883
72.94,0.16946
72.95,0.17000
72.96,0.17065
72.97,0.17053
72.98,0.16986
72.99,0.17026
73.00,0.16971
73.01,0.16966
73.02,0.17031
73.03,0.16981
73.04,0.16993
73.05,0.17018
73.06,0.17016
73.07,0.16992
73.08,0.17023
73.09,0.17032
73.10,0.17091
73.11,0.17094
73.12,0.17038
73.13,0.17061
73.14,0.17110
73.15,0.17053
73.16,0.17098
73.17,0.17163
73.18,0.17140
73.19,0.17131
73.20,0.17152
73.21,0.17114
73.22,0.17122
73.23,0.17091
73.24,0.17098
73.25,0.17075
73.26,0.17051
73.27,0.17113
73.28,0.17084
73.29,0.17077
73.30,0.17106
73.31,0.17052
73.32,0.17031
73.33,0.17063
73.34,0.17037
73.35,0.17091
73.36,0.17091
73.37,0.17080
73.38,0.17032
73.39,0.17102
73.40,0.17097
73.41,0.17126
73.42,0.17234
73.43,0.17055
73.44,0.17110
73.45,0.17100
73.46,0.17070
73.47,0.17127
73.48,0.17234
73.49,0.17172
73.50,0.17219
73.51,0.17223
73.52,0.17166
73.53,0.17145
73.54,0.17171
73.55,0.17165
73.56,0.17191
73.57,0.17159
73.58,0.17160
73.59,0.17119
73.60,0.17151
73.61,0.17149
73.62,0.17171
73.63,0.17160
73.64,0.17186
73.65,0.17221
73.66,0.17246
73.67,0.17204
73.68,0.17289
73.69,0.17216
73.70,0.17189
73.71,0.17219
73.72,0.17128
73.73,0.17167
73.74,0.17268
73.75,0.17176
73.76,0.17184
73.77,0.17195
73.78,0.17236
73.79,0.17225
73.80,0.17177
73.81,0.17143
73.82,0.17189
73.83,0.17182
73.84,0.17268
73.85,0.17226
73.86,0.17245
73.87,0.17275
73.88,0.17304
73.89,0.17310
73.90,0.17231
73.91,0.17255
73.92,0.17236
73.93,0.17215
73.94,0.17291
73.95,0.17283
73.96,0.17255
73.97,0.17224
73.98,0.17205
73.99,0.17230
74.00,0.17247
