current_mA,voltage_V
72.01,0.19060
72.02,0.19015
72.03,0.19086
72.04,0.19139
72.05,0.19093
72.06,0.19086
72.07,0.19148
72.08,0.19014
72.09,0.19030
72.10,0.19024
72.11,0.19018
72.12,0.19025
72.13,0.19104
72.14,0.19099
72.15,0.19122
72.16,0.19184
72.17,0.19116
72.18,0.19114
72.19,0.19102
72.20,0.19045
72.21,0.19102
72.22,0.19081
72.23,0.19089
72.24,0.19207
72.25,0.19170
72.26,0.19158
72.27,0.19149
72.28,0.19129
72.29,0.19081
72.30,0.19185
72.31,0.19204
72.32,0.19264
72.33,0.19197
72.34,0.19174
72.35,0.19189
72.36,0.19154
72.37,0.19210
72.38,0.19172
72.39,0.19219
72.40,0.19250
72.41,0.19152
72.42,0.19124
72.43,0.19155
72.44,0.19189
72.45,0.19103
72.46,0.19067
72.47,0.19053
72.48,0.19074
72.49,0.19105
72.50,0.19205
72.51,0.19150
72.52,0.19049
72.53,0.19057
72.54,0.19000
72.55,0.19030
72.56,0.18998
72.57,0.18998
72.58,0.19059
72.59,0.19216
72.60,0.19240
72.61,0.19240
72.62,0.19160
72.63,0.19091
72.64,0.19125
72.65,0.19076
72.66,0.19145
72.67,0.19187
72.68,0.19142
72.69,0.19019
72.70,0.18931
72.71,0.18925
72.72,0.18959
72.73,0.19083
72.74,0.18966
72.75,0.18865
72.76,0.18968
72.77,0.19015
72.78,0.19053
72.79,0.19018
72.80,0.19022
72.81,0.19069
72.82,0.18992
72.83,0.19174
72.84,0.19164
72.85,0.19211
72.86,0.18382
72.87,0.18698
72.88,0.18096
72.89,0.18197
72.90,0.18576
72.91,0.18807
72.92,0.18992
72.93,0.19142
72.94,0.19210
72.95,0.19362
72.96,0.19393
72.97,0.19466
72.98,0.19482
72.99,0.19442
73.00,0.19464
73.01,0.19511
73.02,0.19469
73.03,0.19515
73.04,0.19477
73.05,0.19412
73.06,0.19391
73.07,0.19461
73.08,0.19486
73.09,0.19473
73.10,0.19395
73.11,0.19470
73.12,0.19556
73.13,0.19514
73.14,0.19401
73.15,0.19484
73.16,0.19514
73.17,0.19490
73.18,0.19535
73.19,0.19491
73.20,0.19519
73.21,0.19543
73.22,0.19428
73.23,0.19448
73.24,0.19483
73.25,0.19453
73.26,0.19511
73.27,0.19500
73.28,0.19508
73.29,0.19534
73.30,0.19468
73.31,0.19459
73.32,0.19453
73.33,0.19423
73.34,0.19413
73.35,0.19390
73.36,0.19424
73.37,0.19387
73.38,0.19472
73.39,0.19548
73.40,0.19489
73.41,0.19515
73.42,0.19567
73.43,0.19534
73.44,0.19482
73.45,0.19496
73.46,0.19541
73.47,0.19507
73.48,0.19503
73.49,0.19500
73.50,0.19481
73.51,0.19466
73.52,0.19500
73.53,0.19513
73.54,0.19475
73.55,0.19510
73.56,0.19468
73.57,0.19465
73.58,0.19508
73.59,0.19499
73.60,0.19541
73.61,0.19523
73.62,0.19528
73.63,0.19551
73.64,0.19504
73.65,0.19560
73.66,0.19624
73.67,0.19668
73.68,0.19529
73.69,0.19567
73.70,0.19568
73.71,0.19623
73.72,0.19654
73.73,0.19654
73.74,0.19671
73.75,0.19635
73.76,0.19660
73.77,0.19581
73.78,0.19529
73.79,0.19652
73.80,0.19658
73.81,0.19617
73.82,0.19645
73.83,0.19620
73.84,0.19688
73.85,0.19695
73.86,0.19772
73.87,0.19722
73.88,0.19684
73.89,0.19763
73.90,0.19701
73.91,0.19700
73.92,0.19657
73.93,0.19668
73.94,0.19638
73.95,0.19749
73.96,0.19700
73.97,0.19799
73.98,0.19768
73.99,0.19653
74.00,0.19598
