current_mA,ch1_V,ch3_V
72.01,0.16652,-0.00462
72.02,0.16630,-0.00462
72.03,0.16631,-0.00462
72.04,0.16640,-0.00462
72.05,0.16644,-0.00462
72.06,0.16642,-0.00462
72.07,0.16680,-0.00462
72.08,0.16698,-0.00462
72.09,0.16686,-0.00462
72.10,0.16689,-0.00459
72.11,0.16749,-0.00456
72.12,0.16778,-0.00451
72.13,0.16749,-0.00442
72.14,0.16798,-0.00426
72.15,0.16717,-0.00403
72.16,0.16597,-0.00377
72.17,0.16496,-0.00352
72.18,0.16387,-0.00346
72.19,0.16350,-0.00346
72.20,0.16338,-0.00358
72.21,0.16452,-0.00381
72.22,0.16496,-0.00381
72.23,0.16538,-0.00376
72.24,0.16547,-0.00375
72.25,0.16556,-0.00361
72.26,0.16485,-0.00338
72.27,0.16456,-0.00329
72.28,0.16405,-0.00322
72.29,0.16417,-0.00327
72.30,0.16350,-0.00327
72.31,0.16332,-0.00326
72.32,0.16287,-0.00330
72.33,0.16268,-0.00368
72.34,0.16410,-0.00393
72.35,0.16406,-0.00417
72.36,0.16461,-0.00417
72.37,0.16495,-0.00386
72.38,0.16491,-0.00377
72.39,0.16395,-0.00342
72.40,0.16385,-0.00339
72.41,0.16289,-0.00303
72.42,0.16402,-0.00313
72.43,0.16365,-0.00320
72.44,0.16344,-0.00295
72.45,0.16204,-0.00237
72.46,0.15907,-0.00201
72.47,0.15835,-0.00277
72.48,0.15850,-0.00326
72.49,0.16048,-0.00386
72.50,0.15995,-0.00439
72.51,0.15719,-0.00649
72.52,0.15621,-0.00532
72.53,0.15982,-0.00430
72.54,0.15635,-0.00367
72.55,0.15743,-0.00405
72.56,0.15555,-0.00621
72.57,0.15433,-0.00624
72.58,0.15001,-0.00565
72.59,0.14312,-0.00953
72.60,0.14424,-0.01575
72.61,0.14119,-0.02348
72.62,0.13753,-0.01357
72.63,0.12440,0.00206
72.64,0.14961,0.02010
72.65,0.13048,0.02642
72.66,0.12207,0.02408
72.67,0.12389,0.01824
