current_mA,ch1_V,ch3_V
72.01,0.05429,-0.00446
72.02,0.05431,-0.00446
72.03,0.05445,-0.00446
72.04,0.05423,-0.00446
72.05,0.05425,-0.00446
72.06,0.05445,-0.00447
72.07,0.05445,-0.00447
72.08,0.05448,-0.00446
72.09,0.05429,-0.00446
72.10,0.05445,-0.00446
72.11,0.05439,-0.00446
72.12,0.05454,-0.00445
72.13,0.05464,-0.00445
72.14,0.05434,-0.00440
72.15,0.05417,-0.00429
72.16,0.05336,-0.00414
72.17,0.05314,-0.00409
72.18,0.05278,-0.00403
72.19,0.05266,-0.00402
72.20,0.05272,-0.00412
72.21,0.05309,-0.00420
72.22,0.05320,-0.00421
72.23,0.05329,-0.00428
72.24,0.05338,-0.00428
72.25,0.05330,-0.00424
72.26,0.05307,-0.00410
72.27,0.05271,-0.00400
72.28,0.05256,-0.00395
72.29,0.05264,-0.00399
72.30,0.05262,-0.00402
72.31,0.05264,-0.00400
72.32,0.05254,-0.00396
72.33,0.05266,-0.00408
72.34,0.05290,-0.00423
72.35,0.05309,-0.00439
72.36,0.05296,-0.00446
72.37,0.05297,-0.00442
72.38,0.05262,-0.00431
72.39,0.05245,-0.00423
72.40,0.05234,-0.00405
72.41,0.05208,-0.00398
72.42,0.05222,-0.00401
72.43,0.05233,-0.00417
72.44,0.05225,-0.00400
72.45,0.05168,-0.00367
72.46,0.05049,-0.00332
72.47,0.05069,-0.00369
72.48,0.05105,-0.00399
72.49,0.05191,-0.00414
72.50,0.05137,-0.00451
72.51,0.05050,-0.00523
72.52,0.05055,-0.00463
72.53,0.04930,-0.00528
72.54,0.04922,-0.00513
72.55,0.04924,-0.00440
72.56,0.04898,-0.00526
72.57,0.04788,-0.00557
72.58,0.04768,-0.00387
72.59,0.04251,-0.00617
72.60,0.04206,-0.00814
72.61,0.03806,-0.01119
72.62,0.03512,-0.01444
72.63,0.03601,-0.00286
72.64,0.04409,0.01566
72.65,0.03823,0.00984
72.66,0.03423,0.00605
72.67,0.04206,0.00059
72.68,0.04554,-0.00156
72.69,0.04607,-0.00201
72.70,0.04804,-0.00326
72.71,0.05037,-0.00369
72.72,0.05097,-0.00387
72.73,0.05167,-0.00399
72.74,0.05249,-0.00419
72.75,0.05240,-0.00423
72.76,0.05329,-0.00432
72.77,0.05307,-0.00435
72.78,0.05337,-0.00436
72.79,0.05407,-0.00441
72.80,0.05389,-0.00441
72.81,0.05433,-0.00443
72.82,0.05442,-0.00443
72.83,0.05436,-0.00444
72.84,0.05429,-0.00445
72.85,0.05461,-0.00445
72.86,0.05448,-0.00445
72.87,0.05461,-0.00445
72.88,0.05452,-0.00445
72.89,0.05460,-0.00446
72.90,0.05481,-0.00445
72.91,0.05475,-0.00445
72.92,0.05465,-0.00446
72.93,0.05497,-0.00445
72.94,0.05477,-0.00445
72.95,0.05498,-0.00445
72.96,0.05493,-0.00445
72.97,0.05524,-0.00446
72.98,0.05494,-0.00446
72.99,0.05489,-0.00445
73.00,0.05508,-0.00445
73.01,0.05512,-0.00445
73.02,0.05506,-0.00446
73.03,0.05516,-0.00446
73.04,0.05524,-0.00445
73.05,0.05491,-0.00446
73.06,0.05542,-0.00446
73.07,0.05515,-0.00447
73.08,0.05530,-0.00446
73.09,0.05508,-0.00446
73.10,0.05515,-0.00446
73.11,0.05516,-0.00447
73.12,0.05525,-0.00446
73.13,0.05529,-0.00446
73.14,0.05520,-0.00446
73.15,0.05521,-0.00446
73.16,0.05539,-0.00446
73.17,0.05536,-0.00446
73.18,0.05537,-0.00446
73.19,0.05535,-0.00446
73.20,0.05544,-0.00446
73.21,0.05552,-0.00446
73.22,0.05515,-0.00445
73.23,0.05548,-0.00446
73.24,0.05549,-0.00446
73.25,0.05548,-0.00446
73.26,0.05537,-0.00446
73.27,0.05535,-0.00445
73.28,0.05553,-0.00446
73.29,0.05537,-0.00446
73.30,0.05536,-0.00446
73.31,0.05557,-0.00446
73.32,0.05561,-0.00446
73.33,0.05545,-0.00446
73.34,0.05554,-0.00446
73.35,0.05559,-0.00446
73.36,0.05556,-0.00446
73.37,0.05541,-0.00446
73.38,0.05548,-0.00446
73.39,0.05559,-0.00446
73.40,0.05569,-0.00447
73.41,0.05568,-0.00446
73.42,0.05568,-0.00447
73.43,0.05551,-0.00447
73.44,0.05567,-0.00446
73.45,0.05530,-0.00446
73.46,0.05547,-0.00445
73.47,0.05562,-0.00446
73.48,0.05557,-0.00446
73.49,0.05582,-0.00446
73.50,0.05559,-0.00445
73.51,0.05557,-0.00446
73.52,0.05585,-0.00446
73.53,0.05572,-0.00446
73.54,0.05575,-0.00446
73.55,0.05573,-0.00446
73.56,0.05585,-0.00446
73.57,0.05554,-0.00445
73.58,0.05592,-0.00446
73.59,0.05601,-0.00447
73.60,0.05578,-0.00447
73.61,0.05593,-0.00446
73.62,0.05581,-0.00446
73.63,0.05582,-0.00447
73.64,0.05583,-0.00446
73.65,0.05576,-0.00446
73.66,0.05594,-0.00447
73.67,0.05609,-0.00446
73.68,0.05597,-0.00446
73.69,0.05570,-0.00446
73.70,0.05584,-0.00446
73.71,0.05585,-0.00446
73.72,0.05591,-0.00446
73.73,0.05596,-0.00446
73.74,0.05607,-0.00446
73.75,0.05597,-0.00446
73.76,0.05579,-0.00446
73.77,0.05599,-0.00445
73.78,0.05592,-0.00446
73.79,0.05603,-0.00446
73.80,0.05602,-0.00445
73.81,0.05608,-0.00445
73.82,0.05611,-0.00446
73.83,0.05593,-0.00445
73.84,0.05611,-0.00445
73.85,0.05615,-0.00445
73.86,0.05604,-0.00446
73.87,0.05601,-0.00446
73.88,0.05625,-0.00446
73.89,0.05596,-0.00445
73.90,0.05609,-0.00446
73.91,0.05599,-0.00446
73.92,0.05609,-0.00446
73.93,0.05623,-0.00445
73.94,0.05632,-0.00446
73.95,0.05617,-0.00445
73.96,0.05598,-0.00446
73.97,0.05634,-0.00445
73.98,0.05633,-0.00446
73.99,0.05605,-0.00446
74.00,0.05613,-0.00445
