current_mA,ch1_V,ch3_V
72.01,0.02216,-0.00439
72.02,0.02214,-0.00440
72.03,0.02220,-0.00439
72.04,0.02213,-0.00440
72.05,0.02216,-0.00440
72.06,0.02220,-0.00440
72.07,0.02224,-0.00440
72.08,0.02210,-0.00440
72.09,0.02219,-0.00440
72.10,0.02218,-0.00440
72.11,0.02217,-0.00442
72.12,0.02214,-0.00443
72.13,0.02194,-0.00444
72.14,0.02193,-0.00445
72.15,0.02175,-0.00441
72.16,0.02147,-0.00434
72.17,0.02120,-0.00429
72.18,0.02101,-0.00424
72.19,0.02086,-0.00420
72.20,0.02110,-0.00429
72.21,0.02118,-0.00434
72.22,0.02129,-0.00436
72.23,0.02130,-0.00438
72.24,0.02123,-0.00441
72.25,0.02117,-0.00438
72.26,0.02101,-0.00430
72.27,0.02078,-0.00424
72.28,0.02082,-0.00421
72.29,0.02084,-0.00425
72.30,0.02080,-0.00426
72.31,0.02073,-0.00424
72.32,0.02092,-0.00419
72.33,0.02111,-0.00425
72.34,0.02122,-0.00446
72.35,0.02109,-0.00449
72.36,0.02106,-0.00450
72.37,0.02105,-0.00451
72.38,0.02082,-0.00446
72.39,0.02062,-0.00441
72.40,0.02039,-0.00435
72.41,0.02038,-0.00428
72.42,0.02044,-0.00425
72.43,0.02044,-0.00442
72.44,0.02029,-0.00443
72.45,0.01989,-0.00416
72.46,0.01964,-0.00387
72.47,0.01983,-0.00400
72.48,0.02037,-0.00416
72.49,0.02073,-0.00432
72.50,0.02053,-0.00451
72.51,0.02011,-0.00484
72.52,0.01921,-0.00488
72.53,0.01978,-0.00418
72.54,0.01945,-0.00507
72.55,0.01887,-0.00451
72.56,0.01858,-0.00518
72.57,0.01737,-0.00490
72.58,0.01691,-0.00584
72.59,0.01492,-0.00501
72.60,0.01405,-0.00659
72.61,0.01131,-0.00851
72.62,0.00858,-0.01022
72.63,0.00953,-0.00649
72.64,0.01056,0.00502
72.65,0.00996,0.00115
72.66,0.01267,-0.00185
72.67,0.01458,-0.00184
72.68,0.01545,-0.00247
72.69,0.01787,-0.00345
72.70,0.01846,-0.00357
72.71,0.01913,-0.00382
72.72,0.02009,-0.00410
72.73,0.02067,-0.00418
72.74,0.02088,-0.00425
72.75,0.02114,-0.00429
72.76,0.02139,-0.00432
72.77,0.02144,-0.00434
72.78,0.02168,-0.00436
72.79,0.02181,-0.00437
72.80,0.02201,-0.00438
72.81,0.02179,-0.00438
72.82,0.02200,-0.00439
72.83,0.02208,-0.00439
72.84,0.02211,-0.00439
