current_mA,ch1_V,ch3_V
72.01,0.00133,0.19076
72.02,0.00133,0.19070
72.03,0.00133,0.19077
72.04,0.00132,0.19060
72.05,0.00133,0.19037
72.06,0.00133,0.19082
72.07,0.00133,0.19089
72.08,0.00132,0.19073
72.09,0.00132,0.19100
72.10,0.00131,0.19085
72.11,0.00130,0.19130
72.12,0.00130,0.19060
72.13,0.00130,0.19100
72.14,0.00131,0.19107
72.15,0.00134,0.19097
72.16,0.00137,0.19071
72.17,0.00139,0.19048
72.18,0.00139,0.19040
72.19,0.00139,0.19040
72.20,0.00139,0.19056
72.21,0.00136,0.19096
72.22,0.00132,0.19103
72.23,0.00131,0.19081
72.24,0.00132,0.19082
72.25,0.00136,0.19093
72.26,0.00140,0.19043
72.27,0.00142,0.19043
72.28,0.00142,0.19061
72.29,0.00141,0.19063
72.30,0.00142,0.19046
72.31,0.00145,0.19058
72.32,0.00145,0.19031
72.33,0.00137,0.19030
72.34,0.00127,0.19068
72.35,0.00121,0.19057
72.36,0.00120,0.19092
72.37,0.00120,0.19090
72.38,0.00124,0.19096
72.39,0.00134,0.19069
72.40,0.00137,0.19043
72.41,0.00121,0.19064
72.42,0.00119,0.19076
72.43,0.00119,0.19041
72.44,0.00159,0.19032
72.45,0.00168,0.18908
72.46,0.00123,0.18912
72.47,0.00155,0.18931
72.48,0.00128,0.18962
72.49,0.00083,0.18896
72.50,0.00045,0.18709
72.51,0.00231,0.18810
72.52,0.00083,0.18879
72.53,0.00160,0.18797
72.54,0.00119,0.18858
72.55,0.00035,0.18817
72.56,-0.00198,0.18761
72.57,0.00227,0.18896
72.58,0.00033,0.18491
72.59,-0.00510,0.18485
72.60,-0.01151,0.18217
72.61,-0.01864,0.16675
72.62,-0.01414,0.17237
72.63,0.03209,0.19153
72.64,0.02305,0.18110
72.65,0.01228,0.16958
72.66,0.00468,0.17084
72.67,0.00285,0.17667
72.68,0.00218,0.18035
72.69,0.00184,0.18377
72.70,0.00173,0.18587
72.71,0.00158,0.18769
72.72,0.00151,0.18976
72.73,0.00145,0.19011
72.74,0.00145,0.19018
72.75,0.00142,0.19016
72.76,0.00140,0.19102
72.77,0.00138,0.19119
72.78,0.00137,0.19128
72.79,0.00135,0.19132
72.80,0.00135,0.19169
72.81,0.00135,0.19187
72.82,0.00134,0.19173
72.83,0.00133,0.19187
72.84,0.00133,0.19224
72.85,0.00132,0.19234
72.86,0.00132,0.19245
72.87,0.00131,0.19253
72.88,0.00132,0.19186
72.89,0.00132,0.19242
72.90,0.00131,0.19224
72.91,0.00131,0.19234
72.92,0.00131,0.19216
72.93,0.00129,0.19260
72.94,0.00129,0.19267
72.95,0.00125,0.19259
72.96,0.00125,0.19279
72.97,0.00124,0.19275
72.98,0.00124,0.19264
72.99,0.00124,0.19285
73.00,0.00124,0.19288
73.01,0.00123,0.19284
73.02,0.00123,0.19270
73.03,0.00122,0.19310
73.04,0.00122,0.19310
73.05,0.00122,0.19306
73.06,0.00123,0.19281
73.07,0.00122,0.19311
73.08,0.00122,0.19297
73.09,0.00122,0.19320
73.10,0.00122,0.19347
73.11,0.00122,0.19295
73.12,0.00122,0.19309
73.13,0.00122,0.19346
73.14,0.00122,0.19335
73.15,0.00121,0.19351
73.16,0.00121,0.19369
73.17,0.00121,0.19359
73.18,0.00121,0.19337
73.19,0.00122,0.19392
73.20,0.00121,0.19361
73.21,0.00121,0.19383
73.22,0.00121,0.19355
73.23,0.00122,0.19398
73.24,0.00121,0.19391
73.25,0.00121,0.19345
73.26,0.00122,0.19346
73.27,0.00121,0.19329
73.28,0.00122,0.19380
73.29,0.00122,0.19372
73.30,0.00122,0.19345
73.31,0.00122,0.19374
73.32,0.00122,0.19380
73.33,0.00122,0.19416
73.34,0.00122,0.19393
73.35,0.00122,0.19398
73.36,0.00121,0.19431
73.37,0.00122,0.19437
73.38,0.00122,0.19421
73.39,0.00121,0.19411
73.40,0.00121,0.19415
73.41,0.00121,0.19453
73.42,0.00121,0.19429
73.43,0.00121,0.19446
73.44,0.00123,0.19450
73.45,0.00122,0.19460
73.46,0.00121,0.19411
73.47,0.00122,0.19435
73.48,0.00121,0.19430
73.49,0.00121,0.19418
73.50,0.00121,0.19456
73.51,0.00121,0.19404
73.52,0.00122,0.19454
73.53,0.00122,0.19451
73.54,0.00122,0.19472
73.55,0.00121,0.19458
73.56,0.00121,0.19474
73.57,0.00122,0.19450
73.58,0.00121,0.19474
73.59,0.00122,0.19444
73.60,0.00121,0.19494
73.61,0.00121,0.19489
73.62,0.00122,0.19470
73.63,0.00120,0.19471
73.64,0.00122,0.19495
73.65,0.00122,0.19490
73.66,0.00122,0.19498
73.67,0.00121,0.19491
73.68,0.00122,0.19528
73.69,0.00121,0.19505
73.70,0.00122,0.19519
73.71,0.00122,0.19526
73.72,0.00121,0.19526
73.73,0.00121,0.19487
73.74,0.00121,0.19496
73.75,0.00122,0.19529
73.76,0.00122,0.19523
73.77,0.00122,0.19533
73.78,0.00121,0.19470
