current_mA,voltage_V
72.01,0.47724
72.02,0.47452
72.03,0.47437
72.04,0.47269
72.05,0.47405
72.06,0.47484
72.07,0.47678
72.08,0.47462
72.09,0.47571
72.10,0.47505
72.11,0.47756
72.12,0.47572
72.13,0.47721
72.14,0.47532
72.15,0.47427
72.16,0.47643
72.17,0.47688
72.18,0.47861
72.19,0.47721
72.20,0.47702
72.21,0.47416
72.22,0.47575
72.23,0.47609
72.24,0.47577
72.25,0.47935
72.26,0.47876
72.27,0.47896
72.28,0.47716
72.29,0.47743
72.30,0.47774
72.31,0.47694
72.32,0.47631
72.33,0.47300
72.34,0.47183
72.35,0.47277
72.36,0.47558
72.37,0.47729
72.38,0.47722
72.39,0.47639
72.40,0.47447
72.41,0.47350
72.42,0.47304
72.43,0.47474
72.44,0.47433
72.45,0.47248
72.46,0.47195
72.47,0.47298
72.48,0.47248
72.49,0.47424
72.50,0.47669
72.51,0.47791
72.52,0.47611
72.53,0.47580
72.54,0.47562
72.55,0.47636
72.56,0.47771
72.57,0.47517
72.58,0.47499
72.59,0.47208
72.60,0.46944
72.61,0.46589
72.62,0.46709
72.63,0.46573
72.64,0.46624
72.65,0.47048
72.66,0.47171
72.67,0.47375
72.68,0.47337
72.69,0.47396
72.70,0.47142
72.71,0.47445
72.72,0.47518
72.73,0.47592
72.74,0.47123
72.75,0.46002
72.76,0.46892
72.77,0.46655
72.78,0.46600
72.79,0.45556
72.80,0.45802
72.81,0.46334
72.82,0.46857
72.83,0.47515
72.84,0.47967
72.85,0.48071
72.86,0.48477
72.87,0.48208
72.88,0.48359
72.89,0.48101
72.90,0.48174
72.91,0.48043
72.92,0.48272
72.93,0.48009
72.94,0.47944
72.95,0.48157
72.96,0.48616
72.97,0.48546
72.98,0.48682
72.99,0.48671
73.00,0.48423
73.01,0.48551
73.02,0.48656
73.03,0.48573
73.04,0.48644
73.05,0.48516
73.06,0.48323
73.07,0.48622
73.08,0.48480
73.09,0.48575
73.10,0.48674
73.11,0.48525
73.12,0.48639
73.13,0.48460
73.14,0.48500
73.15,0.48243
73.16,0.48476
73.17,0.48708
73.18,0.48697
73.19,0.48733
73.20,0.48693
73.21,0.48809
73.22,0.48772
73.23,0.48402
73.24,0.48597
73.25,0.48784
73.26,0.48590
73.27,0.48527
73.28,0.48535
73.29,0.48428
73.30,0.48723
73.31,0.48816
73.32,0.48818
73.33,0.48642
73.34,0.48577
73.35,0.48685
73.36,0.48753
73.37,0.48781
73.38,0.48789
73.39,0.48757
73.40,0.48681
73.41,0.48861
73.42,0.48826
73.43,0.48762
73.44,0.48867
73.45,0.48775
73.46,0.48862
73.47,0.48821
73.48,0.48738
73.49,0.48664
73.50,0.48670
73.51,0.48849
73.52,0.48915
73.53,0.48847
73.54,0.48935
73.55,0.48836
73.56,0.48756
73.57,0.48873
73.58,0.48693
73.59,0.48899
73.60,0.49086
73.61,0.48994
73.62,0.49080
73.63,0.49001
73.64,0.48938
73.65,0.49009
73.66,0.48965
73.67,0.48918
73.68,0.48847
73.69,0.48902
73.70,0.48972
73.71,0.49102
73.72,0.48907
73.73,0.48950
73.74,0.49038
73.75,0.49149
73.76,0.48991
73.77,0.49072
73.78,0.49005
73.79,0.48891
73.80,0.48997
73.81,0.49167
73.82,0.48872
73.83,0.48954
73.84,0.48985
73.85,0.49216
73.86,0.48944
73.87,0.49054
73.88,0.48779
73.89,0.49059
73.90,0.49017
73.91,0.49016
73.92,0.49166
73.93,0.49031
73.94,0.49017
73.95,0.49072
73.96,0.49009
73.97,0.49101
73.98,0.49059
73.99,0.49048
74.00,0.48871
