current_mA,ch1_V,ch3_V
72.01,0.17443,-0.00130
72.02,0.17407,-0.00130
72.03,0.17474,-0.00129
72.04,0.17391,-0.00128
72.05,0.17417,-0.00129
72.06,0.17458,-0.00128
72.07,0.17437,-0.00128
72.08,0.17391,-0.00128
72.09,0.17440,-0.00128
72.10,0.17420,-0.00127
72.11,0.17380,-0.00128
72.12,0.17447,-0.00127
72.13,0.17450,-0.00129
72.14,0.17485,-0.00128
72.15,0.17491,-0.00128
72.16,0.17440,-0.00127
72.17,0.17456,-0.00127
72.18,0.17439,-0.00125
72.19,0.17436,-0.00126
72.20,0.17420,-0.00122
72.21,0.17432,-0.00125
72.22,0.17478,-0.00125
72.23,0.17424,-0.00126
72.24,0.17436,-0.00124
72.25,0.17451,-0.00126
72.26,0.17450,-0.00124
72.27,0.17439,-0.00124
72.28,0.17480,-0.00123
72.29,0.17391,-0.00124
72.30,0.17375,-0.00123
72.31,0.17439,-0.00126
72.32,0.17335,-0.00121
72.33,0.17447,-0.00122
72.34,0.17449,-0.00123
72.35,0.17400,-0.00123
72.36,0.17451,-0.00125
72.37,0.17411,-0.00121
72.38,0.17503,-0.00119
72.39,0.17453,-0.00118
72.40,0.17468,-0.00093
72.41,0.17490,-0.00111
72.42,0.17424,-0.00094
72.43,0.17466,-0.00054
72.44,0.17465,-0.00129
72.45,0.17407,-0.00162
72.46,0.17320,-0.00103
72.47,0.17337,-0.00059
72.48,0.17326,-0.00139
72.49,0.17355,-0.00123
72.50,0.17361,-0.00006
72.51,0.17257,0.00068
72.52,0.17314,-0.00099
72.53,0.17339,-0.00212
72.54,0.17424,-0.00134
72.55,0.17504,-0.00073
72.56,0.17525,0.00008
72.57,0.17332,-0.00220
72.58,0.17434,-0.00147
72.59,0.17650,0.00004
72.60,0.17759,0.00182
72.61,0.17684,0.01282
72.62,0.17043,0.02762
72.63,0.15878,-0.00994
72.64,0.15925,-0.00799
72.65,0.16383,-0.00436
72.66,0.16824,-0.00328
72.67,0.16923,-0.00244
72.68,0.17185,-0.00225
72.69,0.17301,-0.00197
72.70,0.17375,-0.00185
72.71,0.17482,-0.00174
72.72,0.17406,-0.00167
72.73,0.17426,-0.00164
72.74,0.17536,-0.00161
72.75,0.17505,-0.00159
72.76,0.17600,-0.00158
72.77,0.17589,-0.00155
72.78,0.17554,-0.00154
72.79,0.17589,-0.00153
72.80,0.17665,-0.00152
72.81,0.17654,-0.00152
72.82,0.17670,-0.00150
72.83,0.17616,-0.00151
72.84,0.17655,-0.00149
72.85,0.17592,-0.00148
72.86,0.17642,-0.00147
72.87,0.17622,-0.00147
72.88,0.17593,-0.00146
