current_mA,ch1_V,ch3_V
72.01,0.17336,-0.00128
72.02,0.17294,-0.00128
72.03,0.17415,-0.00129
72.04,0.17372,-0.00126
72.05,0.17416,-0.00128
72.06,0.17387,-0.00127
72.07,0.17411,-0.00129
72.08,0.17358,-0.00128
72.09,0.17361,-0.00128
72.10,0.17350,-0.00126
72.11,0.17404,-0.00126
72.12,0.17389,-0.00126
72.13,0.17501,-0.00127
72.14,0.17387,-0.00125
72.15,0.17441,-0.00126
72.16,0.17387,-0.00125
72.17,0.17419,-0.00124
72.18,0.17341,-0.00122
72.19,0.17317,-0.00124
72.20,0.17301,-0.00125
72.21,0.17359,-0.00124
72.22,0.17354,-0.00125
72.23,0.17405,-0.00124
72.24,0.17386,-0.00124
72.25,0.17394,-0.00125
72.26,0.17435,-0.00124
72.27,0.17374,-0.00122
72.28,0.17336,-0.00121
72.29,0.17388,-0.00120
72.30,0.17378,-0.00120
72.31,0.17288,-0.00120
72.32,0.17335,-0.00116
72.33,0.17312,-0.00120
72.34,0.17400,-0.00118
72.35,0.17382,-0.00118
72.36,0.17434,-0.00121
72.37,0.17421,-0.00117
72.38,0.17396,-0.00115
72.39,0.17428,-0.00126
72.40,0.17409,-0.00095
72.41,0.17349,-0.00104
72.42,0.17329,-0.00091
72.43,0.17411,-0.00048
72.44,0.17322,-0.00131
72.45,0.17367,-0.00157
72.46,0.17273,-0.00101
72.47,0.17249,-0.00060
72.48,0.17274,-0.00129
72.49,0.17292,-0.00137
72.50,0.17321,-0.00104
72.51,0.17238,0.00068
72.52,0.17377,-0.00240
72.53,0.17367,-0.00147
72.54,0.17466,-0.00072
72.55,0.17367,-0.00058
72.56,0.17230,0.00017
72.57,0.17323,0.00057
72.58,0.17366,-0.00126
72.59,0.17509,0.00005
72.60,0.17632,0.00141
72.61,0.17618,0.00797
72.62,0.16991,0.00708
72.63,0.16522,-0.02774
72.64,0.15621,-0.01255
72.65,0.15981,-0.00612
72.66,0.16446,-0.00375
72.67,0.16784,-0.00273
72.68,0.17117,-0.00219
72.69,0.17171,-0.00195
72.70,0.17359,-0.00177
72.71,0.17387,-0.00168
72.72,0.17396,-0.00167
72.73,0.17453,-0.00163
72.74,0.17466,-0.00161
72.75,0.17504,-0.00160
72.76,0.17558,-0.00156
72.77,0.17508,-0.00153
72.78,0.17490,-0.00152
72.79,0.17540,-0.00151
72.80,0.17522,-0.00151
72.81,0.17506,-0.00148
72.82,0.17527,-0.00147
72.83,0.17550,-0.00145
72.84,0.17580,-0.00144
72.85,0.17512,-0.00144
72.86,0.17568,-0.00144
72.87,0.17603,-0.00143
72.88,0.17581,-0.00144
72.89,0.17577,-0.00142
72.90,0.17537,-0.00142
72.91,0.17559,-0.00143
72.92,0.17608,-0.00142
72.93,0.17652,-0.00142
72.94,0.17634,-0.00141
72.95,0.17652,-0.00141
72.96,0.17626,-0.00140
72.97,0.17536,-0.00140
72.98,0.17556,-0.00140
72.99,0.17571,-0.00140
73.00,0.17619,-0.00141
73.01,0.17609,-0.00140
73.02,0.17630,-0.00140
73.03,0.17571,-0.00139
73.04,0.17640,-0.00141
73.05,0.17672,-0.00142
73.06,0.17621,-0.00140
73.07,0.17696,-0.00141
73.08,0.17642,-0.00140
73.09,0.17568,-0.00140
73.10,0.17672,-0.00139
73.11,0.17619,-0.00140
73.12,0.17699,-0.00138
73.13,0.17696,-0.00139
73.14,0.17652,-0.00137
73.15,0.17697,-0.00139
73.16,0.17594,-0.00140
73.17,0.17686,-0.00139
73.18,0.17702,-0.00138
73.19,0.17718,-0.00138
73.20,0.17687,-0.00138
73.21,0.17616,-0.00140
73.22,0.17686,-0.00141
73.23,0.17610,-0.00139
73.24,0.17687,-0.00139
73.25,0.17696,-0.00140
73.26,0.17700,-0.00138
73.27,0.17712,-0.00138
73.28,0.17685,-0.00137
73.29,0.17744,-0.00137
73.30,0.17685,-0.00137
73.31,0.17689,-0.00137
73.32,0.17681,-0.00138
73.33,0.17692,-0.00137
73.34,0.17703,-0.00137
73.35,0.17686,-0.00135
73.36,0.17653,-0.00136
73.37,0.17755,-0.00136
73.38,0.17678,-0.00137
73.39,0.17714,-0.00136
73.40,0.17720,-0.00134
73.41,0.17753,-0.00135
73.42,0.17661,-0.00137
73.43,0.17775,-0.00137
73.44,0.17735,-0.00137
73.45,0.17697,-0.00136
73.46,0.17686,-0.00136
73.47,0.17732,-0.00136
73.48,0.17774,-0.00136
73.49,0.17791,-0.00135
73.50,0.17654,-0.00136
73.51,0.17696,-0.00135
73.52,0.17714,-0.00136
73.53,0.17775,-0.00137
73.54,0.17794,-0.00137
73.55,0.17798,-0.00137
73.56,0.17780,-0.00137
73.57,0.17811,-0.00138
73.58,0.17813,-0.00137
73.59,0.17757,-0.00136
73.60,0.17697,-0.00138
73.61,0.17781,-0.00137
73.62,0.17807,-0.00136
73.63,0.17746,-0.00137
73.64,0.17730,-0.00137
73.65,0.17805,-0.00136
73.66,0.17837,-0.00136
73.67,0.17777,-0.00137
73.68,0.17799,-0.00137
73.69,0.17851,-0.00137
73.70,0.17843,-0.00137
73.71,0.17758,-0.00138
73.72,0.17849,-0.00136
73.73,0.17842,-0.00137
73.74,0.17861,-0.00135
73.75,0.17734,-0.00135
73.76,0.17798,-0.00136
73.77,0.17850,-0.00134
73.78,0.17812,-0.00135
73.79,0.17794,-0.00135
73.80,0.17818,-0.00135
73.81,0.17869,-0.00135
73.82,0.17856,-0.00133
73.83,0.17888,-0.00133
73.84,0.17823,-0.00133
73.85,0.17839,-0.00134
73.86,0.17846,-0.00133
73.87,0.17904,-0.00132
73.88,0.17859,-0.00131
73.89,0.17887,-0.00132
73.90,0.17841,-0.00133
73.91,0.17889,-0.00133
73.92,0.17880,-0.00133
73.93,0.17792,-0.00134
73.94,0.17866,-0.00133
73.95,0.17825,-0.00134
73.96,0.17854,-0.00133
73.97,0.17894,-0.00133
73.98,0.17906,-0.00133
73.99,0.17844,-0.00134
74.00,0.17837,-0.00135
