current_mA,ch1_V,ch3_V
72.01,0.17398,-0.00128
72.02,0.17443,-0.00127
72.03,0.17445,-0.00126
72.04,0.17434,-0.00126
72.05,0.17411,-0.00127
72.06,0.17419,-0.00128
72.07,0.17361,-0.00128
72.08,0.17422,-0.00128
72.09,0.17413,-0.00127
72.10,0.17435,-0.00127
72.11,0.17472,-0.00127
72.12,0.17443,-0.00127
72.13,0.17461,-0.00127
72.14,0.17430,-0.00128
72.15,0.17436,-0.00126
72.16,0.17378,-0.00125
72.17,0.17388,-0.00124
72.18,0.17349,-0.00126
72.19,0.17313,-0.00125
72.20,0.17347,-0.00125
72.21,0.17366,-0.00124
72.22,0.17357,-0.00125
72.23,0.17434,-0.00126
72.24,0.17414,-0.00125
72.25,0.17461,-0.00124
72.26,0.17403,-0.00124
72.27,0.17385,-0.00124
72.28,0.17335,-0.00122
72.29,0.17303,-0.00121
72.30,0.17329,-0.00125
72.31,0.17384,-0.00122
72.32,0.17296,-0.00120
72.33,0.17366,-0.00122
72.34,0.17389,-0.00121
72.35,0.17458,-0.00123
72.36,0.17411,-0.00123
72.37,0.17439,-0.00120
72.38,0.17424,-0.00116
72.39,0.17424,-0.00097
72.40,0.17425,-0.00100
72.41,0.17462,-0.00103
72.42,0.17473,-0.00091
72.43,0.17485,-0.00123
72.44,0.17418,-0.00141
72.45,0.17356,-0.00160
72.46,0.17235,-0.00107
72.47,0.17191,-0.00054
72.48,0.17274,-0.00140
72.49,0.17287,-0.00137
72.50,0.17360,-0.00114
72.51,0.17334,0.00068
72.52,0.17224,-0.00538
72.53,0.17428,-0.00129
72.54,0.17485,-0.00079
72.55,0.17529,-0.00022
72.56,0.17351,-0.00049
72.57,0.17371,-0.00522
72.58,0.17432,-0.00174
72.59,0.17566,-0.00024
72.60,0.17645,0.00119
72.61,0.17669,0.00761
72.62,0.17077,0.02648
72.63,0.16308,-0.02804
72.64,0.15610,-0.01687
72.65,0.16098,-0.00615
72.66,0.16570,-0.00360
72.67,0.16818,-0.00263
72.68,0.17029,-0.00217
72.69,0.17360,-0.00188
72.70,0.17367,-0.00179
72.71,0.17437,-0.00170
72.72,0.17521,-0.00166
72.73,0.17508,-0.00164
72.74,0.17385,-0.00158
72.75,0.17445,-0.00158
72.76,0.17513,-0.00156
72.77,0.17540,-0.00154
72.78,0.17545,-0.00153
72.79,0.17496,-0.00152
72.80,0.17564,-0.00150
72.81,0.17581,-0.00150
72.82,0.17534,-0.00150
72.83,0.17551,-0.00149
72.84,0.17606,-0.00147
72.85,0.17626,-0.00146
72.86,0.17499,-0.00146
72.87,0.17520,-0.00146
72.88,0.17651,-0.00145
72.89,0.17610,-0.00144
72.90,0.17558,-0.00144
72.91,0.17561,-0.00145
72.92,0.17580,-0.00144
72.93,0.17622,-0.00142
72.94,0.17636,-0.00142
72.95,0.17629,-0.00143
