current_mA,ch1_V,ch3_V
72.01,0.17315,-0.00126
72.02,0.17472,-0.00127
72.03,0.17450,-0.00129
72.04,0.17380,-0.00127
72.05,0.17415,-0.00125
72.06,0.17439,-0.00126
72.07,0.17470,-0.00127
72.08,0.17482,-0.00127
72.09,0.17456,-0.00127
72.10,0.17414,-0.00126
72.11,0.17485,-0.00126
72.12,0.17446,-0.00127
72.13,0.17416,-0.00126
72.14,0.17519,-0.00125
72.15,0.17501,-0.00127
72.16,0.17335,-0.00127
72.17,0.17392,-0.00126
72.18,0.17379,-0.00125
72.19,0.17446,-0.00126
72.20,0.17346,-0.00126
72.21,0.17387,-0.00127
72.22,0.17433,-0.00124
72.23,0.17430,-0.00124
72.24,0.17427,-0.00124
72.25,0.17492,-0.00123
72.26,0.17420,-0.00123
72.27,0.17418,-0.00121
72.28,0.17465,-0.00121
72.29,0.17444,-0.00120
72.30,0.17405,-0.00120
72.31,0.17423,-0.00122
72.32,0.17450,-0.00119
72.33,0.17394,-0.00119
72.34,0.17441,-0.00122
72.35,0.17424,-0.00121
72.36,0.17459,-0.00120
72.37,0.17509,-0.00120
72.38,0.17482,-0.00115
72.39,0.17468,-0.00129
72.40,0.17455,-0.00107
72.41,0.17425,-0.00108
72.42,0.17497,-0.00080
72.43,0.17429,-0.00056
72.44,0.17457,-0.00126
72.45,0.17396,-0.00157
72.46,0.17372,-0.00098
72.47,0.17268,-0.00052
72.48,0.17328,-0.00132
72.49,0.17343,-0.00138
72.50,0.17368,-0.00093
72.51,0.17284,0.00072
72.52,0.17304,-0.00527
72.53,0.17370,-0.00173
72.54,0.17518,-0.00053
72.55,0.17488,0.00006
72.56,0.17379,-0.00578
72.57,0.17424,0.00068
72.58,0.17507,-0.00112
72.59,0.17623,-0.00004
72.60,0.17713,0.00133
72.61,0.17755,0.01347
72.62,0.17089,0.02398
72.63,0.16728,-0.02848
72.64,0.15737,-0.01617
72.65,0.16071,-0.00693
72.66,0.17345,-0.00809
72.67,0.17015,-0.00266
72.68,0.17196,-0.00221
72.69,0.17296,-0.00200
72.70,0.17465,-0.00178
72.71,0.17457,-0.00168
72.72,0.17385,-0.00163
72.73,0.17486,-0.00161
72.74,0.17509,-0.00160
72.75,0.17538,-0.00158
72.76,0.17524,-0.00155
72.77,0.17621,-0.00154
72.78,0.17600,-0.00151
72.79,0.17560,-0.00151
72.80,0.17551,-0.00150
72.81,0.17605,-0.00150
72.82,0.17630,-0.00150
72.83,0.17543,-0.00148
72.84,0.17605,-0.00148
72.85,0.17586,-0.00147
72.86,0.17618,-0.00146
72.87,0.17664,-0.00147
72.88,0.17617,-0.00144
72.89,0.17587,-0.00144
72.90,0.17632,-0.00144
72.91,0.17652,-0.00144
72.92,0.17645,-0.00144
72.93,0.17758,-0.00145
72.94,0.17624,-0.00143
72.95,0.17682,-0.00142
72.96,0.17702,-0.00143
72.97,0.17606,-0.00142
72.98,0.17676,-0.00141
72.99,0.17692,-0.00141
73.00,0.17743,-0.00141
73.01,0.17672,-0.00141
73.02,0.17671,-0.00140
73.03,0.17635,-0.00141
73.04,0.17735,-0.00143
73.05,0.17656,-0.00141
73.06,0.17651,-0.00142
73.07,0.17614,-0.00140
73.08,0.17704,-0.00141
73.09,0.17694,-0.00139
73.10,0.17680,-0.00138
73.11,0.17788,-0.00139
73.12,0.17647,-0.00140
73.13,0.17747,-0.00139
73.14,0.17707,-0.00139
73.15,0.17724,-0.00140
73.16,0.17685,-0.00140
73.17,0.17722,-0.00140
73.18,0.17729,-0.00140
73.19,0.17756,-0.00139
73.20,0.17686,-0.00139
73.21,0.17726,-0.00139
73.22,0.17718,-0.00139
73.23,0.17762,-0.00139
73.24,0.17758,-0.00137
73.25,0.17758,-0.00137
73.26,0.17821,-0.00139
73.27,0.17760,-0.00138
73.28,0.17810,-0.00136
73.29,0.17809,-0.00138
73.30,0.17804,-0.00138
73.31,0.17769,-0.00137
73.32,0.17717,-0.00136
73.33,0.17814,-0.00136
73.34,0.17774,-0.00136
73.35,0.17805,-0.00136
73.36,0.17849,-0.00138
73.37,0.17727,-0.00137
73.38,0.17719,-0.00137
73.39,0.17824,-0.00138
