current_mA,ch1_V,ch3_V
72.01,0.17434,-0.00131
72.02,0.17427,-0.00130
72.03,0.17488,-0.00128
72.04,0.17507,-0.00128
72.05,0.17454,-0.00127
72.06,0.17401,-0.00127
72.07,0.17443,-0.00127
72.08,0.17432,-0.00128
72.09,0.17428,-0.00127
72.10,0.17472,-0.00126
72.11,0.17484,-0.00125
72.12,0.17523,-0.00126
72.13,0.17522,-0.00127
72.14,0.17451,-0.00125
72.15,0.17497,-0.00124
72.16,0.17473,-0.00126
72.17,0.17454,-0.00126
72.18,0.17355,-0.00127
72.19,0.17335,-0.00127
72.20,0.17398,-0.00126
72.21,0.17443,-0.00126
72.22,0.17437,-0.00126
72.23,0.17416,-0.00124
72.24,0.17493,-0.00123
72.25,0.17427,-0.00124
72.26,0.17495,-0.00124
72.27,0.17441,-0.00122
72.28,0.17481,-0.00123
72.29,0.17407,-0.00121
72.30,0.17454,-0.00121
72.31,0.17425,-0.00121
72.32,0.17376,-0.00119
72.33,0.17387,-0.00120
72.34,0.17449,-0.00120
72.35,0.17481,-0.00119
72.36,0.17494,-0.00121
72.37,0.17465,-0.00119
72.38,0.17460,-0.00116
72.39,0.17453,-0.00115
72.40,0.17471,-0.00093
72.41,0.17447,-0.00109
72.42,0.17457,-0.00077
72.43,0.17437,-0.00052
72.44,0.17494,-0.00128
72.45,0.17487,-0.00157
72.46,0.17380,-0.00104
72.47,0.17323,-0.00061
72.48,0.17366,-0.00129
72.49,0.17378,-0.00134
72.50,0.17327,0.00075
72.51,0.17287,-0.00408
72.52,0.17319,-0.00175
72.53,0.17253,-0.00236
72.54,0.17497,-0.00102
72.55,0.17554,-0.00060
72.56,0.17451,0.00140
72.57,0.17379,-0.00188
72.58,0.17427,-0.00122
72.59,0.17616,-0.00007
72.60,0.17756,0.00222
72.61,0.17732,0.00843
72.62,0.17066,0.02741
72.63,0.16138,-0.02817
72.64,0.15791,-0.01629
72.65,0.16056,-0.00594
72.66,0.16896,-0.00259
72.67,0.16998,-0.00252
72.68,0.17234,-0.00210
72.69,0.17237,-0.00202
72.70,0.17401,-0.00184
72.71,0.17459,-0.00172
72.72,0.17475,-0.00167
72.73,0.17501,-0.00163
72.74,0.17583,-0.00160
72.75,0.17509,-0.00156
72.76,0.17554,-0.00154
72.77,0.17623,-0.00155
72.78,0.17623,-0.00154
72.79,0.17655,-0.00154
72.80,0.17669,-0.00152
72.81,0.17589,-0.00150
72.82,0.17602,-0.00150
72.83,0.17612,-0.00149
72.84,0.17616,-0.00150
72.85,0.17681,-0.00147
72.86,0.17610,-0.00146
72.87,0.17649,-0.00145
72.88,0.17632,-0.00145
72.89,0.17660,-0.00144
72.90,0.17655,-0.00144
72.91,0.17681,-0.00143
72.92,0.17637,-0.00143
72.93,0.17710,-0.00144
72.94,0.17702,-0.00144
72.95,0.17703,-0.00143
72.96,0.17713,-0.00143
72.97,0.17655,-0.00142
72.98,0.17680,-0.00141
72.99,0.17714,-0.00142
73.00,0.17710,-0.00141
73.01,0.17693,-0.00140
73.02,0.17624,-0.00139
73.03,0.17655,-0.00140
73.04,0.17686,-0.00140
73.05,0.17733,-0.00139
73.06,0.17722,-0.00139
73.07,0.17672,-0.00139
73.08,0.17610,-0.00140
73.09,0.17718,-0.00138
73.10,0.17722,-0.00138
73.11,0.17720,-0.00138
73.12,0.17710,-0.00139
73.13,0.17691,-0.00138
73.14,0.17720,-0.00138
73.15,0.17752,-0.00138
73.16,0.17788,-0.00139
73.17,0.17682,-0.00138
73.18,0.17715,-0.00140
73.19,0.17644,-0.00138
