current_mA,ch1_V,ch3_V
72.01,0.17429,-0.00129
72.02,0.17410,-0.00128
72.03,0.17414,-0.00128
72.04,0.17348,-0.00128
72.05,0.17416,-0.00127
72.06,0.17420,-0.00127
72.07,0.17351,-0.00128
72.08,0.17353,-0.00130
72.09,0.17368,-0.00128
72.10,0.17363,-0.00129
72.11,0.17361,-0.00127
72.12,0.17382,-0.00128
72.13,0.17398,-0.00129
72.14,0.17431,-0.00128
72.15,0.17427,-0.00125
72.16,0.17435,-0.00125
72.17,0.17393,-0.00126
72.18,0.17418,-0.00124
72.19,0.17379,-0.00123
72.20,0.17334,-0.00123
72.21,0.17436,-0.00123
72.22,0.17326,-0.00122
72.23,0.17370,-0.00124
72.24,0.17418,-0.00124
72.25,0.17351,-0.00124
72.26,0.17394,-0.00122
72.27,0.17388,-0.00122
72.28,0.17238,-0.00121
72.29,0.17321,-0.00120
72.30,0.17381,-0.00120
72.31,0.17316,-0.00121
72.32,0.17338,-0.00117
72.33,0.17373,-0.00117
72.34,0.17350,-0.00119
72.35,0.17435,-0.00117
72.36,0.17366,-0.00119
72.37,0.17495,-0.00118
72.38,0.17380,-0.00117
72.39,0.17436,-0.00118
72.40,0.17425,-0.00110
72.41,0.17399,-0.00099
72.42,0.17431,-0.00092
72.43,0.17376,-0.00057
72.44,0.17397,-0.00127
72.45,0.17327,-0.00155
72.46,0.17296,-0.00101
72.47,0.17179,-0.00070
72.48,0.17256,-0.00130
72.49,0.17334,-0.00135
72.50,0.17340,-0.00115
72.51,0.17314,-0.00017
72.52,0.17237,-0.00384
72.53,0.17244,-0.00185
72.54,0.17428,-0.00134
72.55,0.17433,-0.00078
72.56,0.17327,-0.00367
72.57,0.17296,0.00093
72.58,0.17465,-0.00052
72.59,0.17664,-0.00001
72.60,0.17656,0.00182
72.61,0.17668,0.01147
72.62,0.17039,0.02213
72.63,0.16156,-0.02710
72.64,0.15667,-0.01381
72.65,0.16115,-0.00603
72.66,0.16497,-0.00376
72.67,0.16788,-0.00270
72.68,0.17103,-0.00231
72.69,0.17179,-0.00207
72.70,0.17243,-0.00190
72.71,0.17288,-0.00179
72.72,0.17476,-0.00171
72.73,0.17401,-0.00166
72.74,0.17394,-0.00164
72.75,0.17519,-0.00159
72.76,0.17561,-0.00158
72.77,0.17513,-0.00155
72.78,0.17525,-0.00155
72.79,0.17464,-0.00153
72.80,0.17517,-0.00151
72.81,0.17510,-0.00152
72.82,0.17542,-0.00149
72.83,0.17577,-0.00148
72.84,0.17655,-0.00149
72.85,0.17621,-0.00146
72.86,0.17573,-0.00145
72.87,0.17570,-0.00146
72.88,0.17596,-0.00145
72.89,0.17610,-0.00146
72.90,0.17548,-0.00145
72.91,0.17664,-0.00144
72.92,0.17580,-0.00144
72.93,0.17665,-0.00143
72.94,0.17633,-0.00143
72.95,0.17640,-0.00144
72.96,0.17638,-0.00143
72.97,0.17622,-0.00142
72.98,0.17606,-0.00142
72.99,0.17627,-0.00141
73.00,0.17616,-0.00142
73.01,0.17603,-0.00141
73.02,0.17625,-0.00140
73.03,0.17633,-0.00144
73.04,0.17583,-0.00142
73.05,0.17655,-0.00144
73.06,0.17634,-0.00145
73.07,0.17627,-0.00143
73.08,0.17678,-0.00144
73.09,0.17644,-0.00143
73.10,0.17690,-0.00141
73.11,0.17640,-0.00140
73.12,0.17651,-0.00139
73.13,0.17651,-0.00140
73.14,0.17673,-0.00140
73.15,0.17650,-0.00141
73.16,0.17682,-0.00141
73.17,0.17728,-0.00140
73.18,0.17717,-0.00141
73.19,0.17715,-0.00141
73.20,0.17691,-0.00141
73.21,0.17673,-0.00140
73.22,0.17700,-0.00140
73.23,0.17672,-0.00139
73.24,0.17631,-0.00140
73.25,0.17672,-0.00137
73.26,0.17737,-0.00138
73.27,0.17741,-0.00137
73.28,0.17731,-0.00139
73.29,0.17702,-0.00139
73.30,0.17721,-0.00140
73.31,0.17720,-0.00140
73.32,0.17789,-0.00139
73.33,0.17718,-0.00140
73.34,0.17634,-0.00140
73.35,0.17651,-0.00140
73.36,0.17700,-0.00139
73.37,0.17683,-0.00139
73.38,0.17746,-0.00139
73.39,0.17743,-0.00139
73.40,0.17766,-0.00139
73.41,0.17711,-0.00138
73.42,0.17798,-0.00139
73.43,0.17796,-0.00139
73.44,0.17774,-0.00138
73.45,0.17706,-0.00139
73.46,0.17792,-0.00140
