current_mA,ch1_V,ch3_V
72.01,0.17449,-0.00127
72.02,0.17505,-0.00127
72.03,0.17481,-0.00128
72.04,0.17500,-0.00128
72.05,0.17423,-0.00127
72.06,0.17496,-0.00127
72.07,0.17463,-0.00124
72.08,0.17453,-0.00126
72.09,0.17506,-0.00126
72.10,0.17495,-0.00126
72.11,0.17485,-0.00125
72.12,0.17537,-0.00126
72.13,0.17551,-0.00125
72.14,0.17563,-0.00126
72.15,0.17506,-0.00125
72.16,0.17505,-0.00125
72.17,0.17484,-0.00127
72.18,0.17480,-0.00126
72.19,0.17460,-0.00124
72.20,0.17500,-0.00126
72.21,0.17406,-0.00127
72.22,0.17471,-0.00125
72.23,0.17529,-0.00125
72.24,0.17485,-0.00123
72.25,0.17517,-0.00123
72.26,0.17495,-0.00123
72.27,0.17548,-0.00122
72.28,0.17504,-0.00122
72.29,0.17450,-0.00120
72.30,0.17506,-0.00122
72.31,0.17427,-0.00120
72.32,0.17431,-0.00118
72.33,0.17457,-0.00118
72.34,0.17431,-0.00117
72.35,0.17526,-0.00119
72.36,0.17521,-0.00117
72.37,0.17450,-0.00114
72.38,0.17517,-0.00114
72.39,0.17420,-0.00113
72.40,0.17482,-0.00091
72.41,0.17466,-0.00109
72.42,0.17536,-0.00093
72.43,0.17566,-0.00055
72.44,0.17539,-0.00125
72.45,0.17432,-0.00159
72.46,0.17380,-0.00105
72.47,0.17308,-0.00044
72.48,0.17398,-0.00123
72.49,0.17371,-0.00134
72.50,0.17427,-0.00116
72.51,0.17359,-0.00007
72.52,0.17318,-0.00574
72.53,0.17352,-0.00196
72.54,0.17464,-0.00164
72.55,0.17564,-0.00080
72.56,0.17536,-0.00015
72.57,0.17367,-0.00003
72.58,0.17428,-0.00214
72.59,0.17602,-0.00054
72.60,0.17755,0.00084
72.61,0.17754,0.00573
72.62,0.17459,0.03044
72.63,0.16878,-0.02713
72.64,0.16168,-0.00735
72.65,0.16172,-0.00537
72.66,0.16700,-0.00299
72.67,0.16904,-0.00287
72.68,0.17121,-0.00222
72.69,0.17271,-0.00208
72.70,0.17405,-0.00191
72.71,0.17410,-0.00171
72.72,0.17486,-0.00168
72.73,0.17582,-0.00163
72.74,0.17574,-0.00159
72.75,0.17592,-0.00156
72.76,0.17534,-0.00153
72.77,0.17627,-0.00153
72.78,0.17643,-0.00150
72.79,0.17626,-0.00150
72.80,0.17695,-0.00150
72.81,0.17669,-0.00149
72.82,0.17660,-0.00147
72.83,0.17678,-0.00145
72.84,0.17628,-0.00145
72.85,0.17647,-0.00144
72.86,0.17684,-0.00143
72.87,0.17667,-0.00144
72.88,0.17643,-0.00142
72.89,0.17712,-0.00143
72.90,0.17646,-0.00142
72.91,0.17697,-0.00143
72.92,0.17640,-0.00143
72.93,0.17651,-0.00142
72.94,0.17753,-0.00141
72.95,0.17719,-0.00138
72.96,0.17753,-0.00142
72.97,0.17671,-0.00140
72.98,0.17744,-0.00141
72.99,0.17722,-0.00141
73.00,0.17779,-0.00139
73.01,0.17774,-0.00140
73.02,0.17775,-0.00140
73.03,0.17791,-0.00141
73.04,0.17710,-0.00143
73.05,0.17729,-0.00140
73.06,0.17675,-0.00141
73.07,0.17742,-0.00142
73.08,0.17676,-0.00141
73.09,0.17725,-0.00140
73.10,0.17803,-0.00140
73.11,0.17722,-0.00139
73.12,0.17728,-0.00138
73.13,0.17774,-0.00138
73.14,0.17774,-0.00139
73.15,0.17781,-0.00138
73.16,0.17748,-0.00137
73.17,0.17744,-0.00138
73.18,0.17794,-0.00138
73.19,0.17725,-0.00138
73.20,0.17817,-0.00138
73.21,0.17788,-0.00138
73.22,0.17877,-0.00137
73.23,0.17804,-0.00138
73.24,0.17845,-0.00138
73.25,0.17762,-0.00137
73.26,0.17830,-0.00138
73.27,0.17803,-0.00137
73.28,0.17785,-0.00138
73.29,0.17903,-0.00137
73.30,0.17816,-0.00137
73.31,0.17846,-0.00137
73.32,0.17865,-0.00137
73.33,0.17808,-0.00137
73.34,0.17826,-0.00137
73.35,0.17804,-0.00137
73.36,0.17834,-0.00137
73.37,0.17762,-0.00137
73.38,0.17845,-0.00135
73.39,0.17650,-0.00135
73.40,0.17761,-0.00137
73.41,0.17794,-0.00136
73.42,0.17818,-0.00135
73.43,0.17852,-0.00136
73.44,0.17816,-0.00136
73.45,0.17929,-0.00135
73.46,0.17912,-0.00136
73.47,0.17902,-0.00135
73.48,0.17870,-0.00134
73.49,0.17867,-0.00133
73.50,0.17866,-0.00134
73.51,0.17815,-0.00135
73.52,0.17784,-0.00134
73.53,0.17901,-0.00135
73.54,0.17839,-0.00134
73.55,0.17905,-0.00136
73.56,0.17883,-0.00135
73.57,0.17907,-0.00133
73.58,0.17903,-0.00134
73.59,0.17922,-0.00136
73.60,0.17897,-0.00135
73.61,0.17897,-0.00137
73.62,0.17944,-0.00136
73.63,0.17924,-0.00134
73.64,0.17940,-0.00134
73.65,0.17924,-0.00135
73.66,0.17855,-0.00134
73.67,0.17935,-0.00135
73.68,0.17927,-0.00136
73.69,0.17915,-0.00136
73.70,0.17971,-0.00134
73.71,0.17926,-0.00134
73.72,0.17978,-0.00134
73.73,0.17882,-0.00134
73.74,0.17925,-0.00134
73.75,0.17890,-0.00133
73.76,0.17915,-0.00133
73.77,0.17908,-0.00135
73.78,0.17947,-0.00135
73.79,0.17962,-0.00135
73.80,0.17994,-0.00135
73.81,0.17953,-0.00135
73.82,0.17972,-0.00136
73.83,0.17956,-0.00136
73.84,0.18015,-0.00137
73.85,0.17954,-0.00136
73.86,0.17939,-0.00135
73.87,0.17918,-0.00135
73.88,0.17930,-0.00137
73.89,0.17975,-0.00136
73.90,0.18028,-0.00135
73.91,0.18064,-0.00134
73.92,0.18038,-0.00134
73.93,0.17960,-0.00136
73.94,0.18045,-0.00136
73.95,0.18005,-0.00136
73.96,0.17987,-0.00138
73.97,0.17988,-0.00136
73.98,0.18013,-0.00135
73.99,0.18014,-0.00135
74.00,0.17959,-0.00136
