current_mA,ch1_V,ch3_V
72.01,0.17469,-0.00127
72.02,0.17504,-0.00128
72.03,0.17429,-0.00130
72.04,0.17374,-0.00128
72.05,0.17480,-0.00131
72.06,0.17476,-0.00129
72.07,0.17514,-0.00130
72.08,0.17456,-0.00131
72.09,0.17459,-0.00131
72.10,0.17539,-0.00128
72.11,0.17498,-0.00128
72.12,0.17503,-0.00128
72.13,0.17472,-0.00128
72.14,0.17565,-0.00128
72.15,0.17498,-0.00127
72.16,0.17479,-0.00128
72.17,0.17392,-0.00128
72.18,0.17408,-0.00126
72.19,0.17362,-0.00126
72.20,0.17404,-0.00126
72.21,0.17434,-0.00127
72.22,0.17400,-0.00127
72.23,0.17471,-0.00126
72.24,0.17491,-0.00126
72.25,0.17435,-0.00125
72.26,0.17486,-0.00123
72.27,0.17464,-0.00125
72.28,0.17464,-0.00124
72.29,0.17448,-0.00124
72.30,0.17404,-0.00122
72.31,0.17377,-0.00120
72.32,0.17422,-0.00121
72.33,0.17368,-0.00121
72.34,0.17385,-0.00121
72.35,0.17472,-0.00118
72.36,0.17475,-0.00119
72.37,0.17440,-0.00120
72.38,0.17514,-0.00118
72.39,0.17459,-0.00117
72.40,0.17393,-0.00093
72.41,0.17470,-0.00111
72.42,0.17510,-0.00099
72.43,0.17528,-0.00066
72.44,0.17465,-0.00135
72.45,0.17445,-0.00159
72.46,0.17307,-0.00101
72.47,0.17358,-0.00139
72.48,0.17323,-0.00128
72.49,0.17404,-0.00138
72.50,0.17387,-0.00089
72.51,0.17307,-0.00205
72.52,0.17295,-0.00158
72.53,0.17346,-0.00209
72.54,0.17454,-0.00108
72.55,0.17545,-0.00066
72.56,0.17450,0.00159
72.57,0.17358,-0.00037
72.58,0.17437,-0.00091
72.59,0.17662,0.00012
72.60,0.17756,0.00193
72.61,0.17695,0.01125
72.62,0.16817,-0.02856
72.63,0.15649,-0.01261
72.64,0.15956,-0.00702
72.65,0.16341,-0.00545
72.66,0.16629,-0.00325
72.67,0.17054,-0.00246
72.68,0.17166,-0.00223
72.69,0.17287,-0.00200
72.70,0.17335,-0.00191
72.71,0.17462,-0.00175
72.72,0.17504,-0.00169
72.73,0.17511,-0.00165
72.74,0.17599,-0.00163
72.75,0.17533,-0.00160
72.76,0.17545,-0.00160
72.77,0.17608,-0.00156
72.78,0.17527,-0.00154
72.79,0.17589,-0.00154
72.80,0.17634,-0.00152
72.81,0.17606,-0.00149
72.82,0.17657,-0.00148
72.83,0.17646,-0.00149
72.84,0.17587,-0.00149
72.85,0.17716,-0.00147
72.86,0.17580,-0.00145
72.87,0.17665,-0.00145
72.88,0.17648,-0.00146
72.89,0.17639,-0.00147
72.90,0.17652,-0.00144
72.91,0.17659,-0.00144
72.92,0.17726,-0.00143
72.93,0.17661,-0.00143
72.94,0.17665,-0.00142
72.95,0.17774,-0.00141
72.96,0.17618,-0.00141
72.97,0.17745,-0.00140
72.98,0.17673,-0.00141
72.99,0.17705,-0.00139
73.00,0.17689,-0.00139
73.01,0.17737,-0.00141
73.02,0.17743,-0.00139
73.03,0.17767,-0.00139
73.04,0.17701,-0.00138
73.05,0.17700,-0.00137
73.06,0.17748,-0.00138
73.07,0.17768,-0.00140
73.08,0.17674,-0.00139
73.09,0.17737,-0.00138
73.10,0.17766,-0.00138
73.11,0.17693,-0.00138
73.12,0.17703,-0.00140
73.13,0.17660,-0.00140
73.14,0.17824,-0.00138
73.15,0.17760,-0.00140
73.16,0.17778,-0.00139
73.17,0.17700,-0.00138
73.18,0.17743,-0.00138
73.19,0.17774,-0.00137
73.20,0.17782,-0.00137
73.21,0.17785,-0.00137
73.22,0.17898,-0.00139
73.23,0.17779,-0.00137
73.24,0.17767,-0.00136
73.25,0.17729,-0.00136
73.26,0.17692,-0.00138
73.27,0.17821,-0.00137
73.28,0.17778,-0.00136
73.29,0.17808,-0.00137
73.30,0.17771,-0.00138
73.31,0.17799,-0.00138
73.32,0.17772,-0.00139
73.33,0.17799,-0.00139
73.34,0.17674,-0.00140
73.35,0.17760,-0.00139
73.36,0.17793,-0.00139
73.37,0.17800,-0.00138
73.38,0.17785,-0.00137
73.39,0.17800,-0.00139
73.40,0.17792,-0.00138
73.41,0.17834,-0.00138
73.42,0.17832,-0.00138
73.43,0.17814,-0.00137
73.44,0.17762,-0.00137
73.45,0.17834,-0.00138
73.46,0.17844,-0.00138
73.47,0.17881,-0.00139
73.48,0.17848,-0.00138
73.49,0.17794,-0.00136
73.50,0.17808,-0.00137
73.51,0.17812,-0.00137
73.52,0.17815,-0.00138
73.53,0.17805,-0.00137
73.54,0.17791,-0.00138
73.55,0.17793,-0.00139
73.56,0.17937,-0.00138
73.57,0.17902,-0.00138
73.58,0.17914,-0.00138
73.59,0.17836,-0.00137
73.60,0.17823,-0.00137
73.61,0.17837,-0.00138
73.62,0.17914,-0.00136
73.63,0.17907,-0.00135
73.64,0.17893,-0.00136
73.65,0.17887,-0.00135
73.66,0.17925,-0.00134
73.67,0.17893,-0.00133
73.68,0.17872,-0.00134
73.69,0.17907,-0.00135
73.70,0.17844,-0.00136
73.71,0.17882,-0.00136
73.72,0.17908,-0.00134
73.73,0.17938,-0.00136
73.74,0.17884,-0.00135
73.75,0.17890,-0.00135
73.76,0.17921,-0.00136
73.77,0.17883,-0.00134
73.78,0.17898,-0.00134
73.79,0.17903,-0.00135
73.80,0.17987,-0.00136
73.81,0.17957,-0.00136
73.82,0.17945,-0.00137
73.83,0.17909,-0.00137
73.84,0.17931,-0.00138
73.85,0.17941,-0.00138
73.86,0.17931,-0.00138
73.87,0.17979,-0.00138
73.88,0.17927,-0.00135
73.89,0.17970,-0.00136
73.90,0.17963,-0.00136
73.91,0.17927,-0.00137
73.92,0.17963,-0.00137
73.93,0.17951,-0.00138
73.94,0.17983,-0.00137
73.95,0.17966,-0.00138
73.96,0.17982,-0.00138
73.97,0.18047,-0.00139
73.98,0.17946,-0.00139
73.99,0.17994,-0.00139
74.00,0.17932,-0.00138
