current_mA,ch1_V,ch3_V
72.01,0.17485,-0.00128
72.02,0.17473,-0.00129
72.03,0.17456,-0.00128
72.04,0.17459,-0.00126
72.05,0.17480,-0.00127
72.06,0.17469,-0.00127
72.07,0.17448,-0.00125
72.08,0.17476,-0.00127
72.09,0.17515,-0.00128
72.10,0.17470,-0.00125
72.11,0.17507,-0.00127
72.12,0.17548,-0.00127
72.13,0.17477,-0.00127
72.14,0.17556,-0.00129
72.15,0.17482,-0.00127
72.16,0.17477,-0.00128
72.17,0.17405,-0.00129
72.18,0.17463,-0.00128
72.19,0.17409,-0.00127
72.20,0.17437,-0.00126
72.21,0.17431,-0.00126
72.22,0.17404,-0.00125
72.23,0.17518,-0.00126
72.24,0.17453,-0.00126
72.25,0.17427,-0.00123
72.26,0.17495,-0.00123
72.27,0.17456,-0.00122
72.28,0.17499,-0.00124
72.29,0.17455,-0.00121
72.30,0.17428,-0.00120
72.31,0.17421,-0.00122
72.32,0.17458,-0.00121
72.33,0.17376,-0.00119
72.34,0.17480,-0.00120
72.35,0.17494,-0.00119
72.36,0.17479,-0.00119
72.37,0.17481,-0.00120
72.38,0.17515,-0.00117
72.39,0.17484,-0.00116
72.40,0.17484,-0.00092
72.41,0.17456,-0.00084
72.42,0.17533,-0.00061
72.43,0.17482,-0.00089
72.44,0.17515,-0.00156
72.45,0.17465,-0.00154
72.46,0.17419,-0.00108
72.47,0.17352,-0.00082
72.48,0.17349,-0.00107
72.49,0.17355,-0.00135
72.50,0.17399,-0.00114
72.51,0.17390,0.00021
72.52,0.17332,-0.00467
72.53,0.17356,-0.00254
72.54,0.17510,-0.00131
72.55,0.17545,-0.00065
72.56,0.17401,-0.00372
72.57,0.17364,0.00104
72.58,0.17508,-0.00071
72.59,0.17701,-0.00026
72.60,0.17738,0.00207
72.61,0.17722,0.00374
72.62,0.17368,0.02577
72.63,0.16825,-0.02894
72.64,0.15727,-0.01433
72.65,0.15930,-0.00815
72.66,0.16518,-0.00423
72.67,0.16950,-0.00288
72.68,0.17111,-0.00236
72.69,0.17216,-0.00202
72.70,0.17366,-0.00190
72.71,0.17468,-0.00170
72.72,0.17577,-0.00164
72.73,0.17549,-0.00161
72.74,0.17543,-0.00161
72.75,0.17646,-0.00158
72.76,0.17629,-0.00158
72.77,0.17577,-0.00156
72.78,0.17626,-0.00152
72.79,0.17635,-0.00152
72.80,0.17606,-0.00149
72.81,0.17602,-0.00149
72.82,0.17626,-0.00150
72.83,0.17606,-0.00148
72.84,0.17620,-0.00146
72.85,0.17685,-0.00147
72.86,0.17681,-0.00146
72.87,0.17665,-0.00144
72.88,0.17579,-0.00143
