current_mA,ch1_V,ch3_V
72.01,0.17459,-0.00132
72.02,0.17380,-0.00133
72.03,0.17369,-0.00131
72.04,0.17460,-0.00130
72.05,0.17474,-0.00131
72.06,0.17443,-0.00131
72.07,0.17470,-0.00130
72.08,0.17460,-0.00130
72.09,0.17424,-0.00129
72.10,0.17444,-0.00129
72.11,0.17338,-0.00129
72.12,0.17491,-0.00130
72.13,0.17516,-0.00130
72.14,0.17435,-0.00129
72.15,0.17513,-0.00128
72.16,0.17505,-0.00126
72.17,0.17444,-0.00126
72.18,0.17453,-0.00126
72.19,0.17412,-0.00127
72.20,0.17443,-0.00126
72.21,0.17448,-0.00125
72.22,0.17479,-0.00126
72.23,0.17490,-0.00127
72.24,0.17506,-0.00125
72.25,0.17528,-0.00124
72.26,0.17477,-0.00124
72.27,0.17438,-0.00124
72.28,0.17424,-0.00124
72.29,0.17432,-0.00123
72.30,0.17440,-0.00125
72.31,0.17410,-0.00124
72.32,0.17453,-0.00121
72.33,0.17417,-0.00122
72.34,0.17471,-0.00123
72.35,0.17435,-0.00123
72.36,0.17483,-0.00124
72.37,0.17493,-0.00123
72.38,0.17537,-0.00119
72.39,0.17447,-0.00110
72.40,0.17475,-0.00112
72.41,0.17488,-0.00107
72.42,0.17515,-0.00083
72.43,0.17498,-0.00055
72.44,0.17534,-0.00143
72.45,0.17426,-0.00161
72.46,0.17362,-0.00109
72.47,0.17300,-0.00069
72.48,0.17319,-0.00136
72.49,0.17394,-0.00139
72.50,0.17408,-0.00105
72.51,0.17311,0.00069
72.52,0.17356,-0.00026
72.53,0.17374,-0.00196
72.54,0.17522,-0.00094
72.55,0.17526,-0.00071
72.56,0.17488,0.00134
72.57,0.17343,-0.00513
72.58,0.17456,-0.00144
72.59,0.17595,-0.00032
72.60,0.17726,0.00073
72.61,0.17739,0.00472
72.62,0.17035,0.02911
72.63,0.16659,-0.02879
72.64,0.15819,-0.02173
72.65,0.16075,-0.00746
72.66,0.16504,-0.00388
72.67,0.16912,-0.00281
72.68,0.17140,-0.00233
72.69,0.17350,-0.00193
72.70,0.17479,-0.00180
72.71,0.17460,-0.00172
72.72,0.17523,-0.00167
72.73,0.17537,-0.00164
72.74,0.17566,-0.00162
72.75,0.17600,-0.00160
72.76,0.17578,-0.00158
72.77,0.17602,-0.00158
72.78,0.17591,-0.00154
72.79,0.17528,-0.00152
72.80,0.17597,-0.00150
72.81,0.17634,-0.00151
72.82,0.17669,-0.00151
72.83,0.17613,-0.00150
72.84,0.17655,-0.00150
72.85,0.17647,-0.00149
72.86,0.17675,-0.00148
72.87,0.17648,-0.00148
72.88,0.17643,-0.00148
72.89,0.17625,-0.00147
72.90,0.17633,-0.00145
72.91,0.17694,-0.00146
72.92,0.17659,-0.00145
72.93,0.17586,-0.00143
72.94,0.17700,-0.00144
72.95,0.17648,-0.00145
72.96,0.17720,-0.00146
72.97,0.17613,-0.00145
72.98,0.17709,-0.00143
72.99,0.17661,-0.00143
73.00,0.17724,-0.00141
73.01,0.17697,-0.00141
73.02,0.17708,-0.00141
73.03,0.17780,-0.00142
73.04,0.17701,-0.00140
73.05,0.17675,-0.00139
73.06,0.17676,-0.00139
73.07,0.17674,-0.00140
73.08,0.17711,-0.00139
73.09,0.17748,-0.00138
73.10,0.17698,-0.00138
73.11,0.17793,-0.00138
73.12,0.17778,-0.00139
73.13,0.17758,-0.00137
73.14,0.17777,-0.00138
73.15,0.17723,-0.00138
73.16,0.17772,-0.00139
73.17,0.17693,-0.00138
73.18,0.17668,-0.00138
73.19,0.17786,-0.00137
73.20,0.17773,-0.00137
73.21,0.17765,-0.00139
73.22,0.17764,-0.00137
73.23,0.17778,-0.00138
73.24,0.17820,-0.00138
73.25,0.17750,-0.00139
73.26,0.17813,-0.00139
73.27,0.17788,-0.00138
73.28,0.17768,-0.00139
73.29,0.17832,-0.00139
73.30,0.17842,-0.00138
73.31,0.17857,-0.00138
73.32,0.17778,-0.00139
73.33,0.17778,-0.00138
73.34,0.17823,-0.00138
73.35,0.17804,-0.00139
73.36,0.17810,-0.00139
73.37,0.17854,-0.00139
73.38,0.17774,-0.00139
73.39,0.17811,-0.00139
73.40,0.17741,-0.00137
73.41,0.17721,-0.00140
73.42,0.17744,-0.00137
73.43,0.17863,-0.00137
73.44,0.17811,-0.00139
73.45,0.17885,-0.00137
73.46,0.17852,-0.00139
73.47,0.17775,-0.00138
73.48,0.17687,-0.00137
73.49,0.17714,-0.00138
73.50,0.17810,-0.00138
73.51,0.17909,-0.00137
73.52,0.17777,-0.00137
73.53,0.17867,-0.00138
73.54,0.17828,-0.00137
73.55,0.17778,-0.00138
73.56,0.17813,-0.00138
73.57,0.17810,-0.00136
73.58,0.17901,-0.00138
73.59,0.17840,-0.00138
73.60,0.17891,-0.00135
73.61,0.17872,-0.00138
73.62,0.17909,-0.00137
73.63,0.17848,-0.00136
73.64,0.17895,-0.00138
73.65,0.17820,-0.00138
73.66,0.17815,-0.00136
73.67,0.17878,-0.00137
73.68,0.17783,-0.00136
73.69,0.17882,-0.00138
73.70,0.17881,-0.00137
73.71,0.17844,-0.00136
73.72,0.17887,-0.00136
73.73,0.17911,-0.00137
73.74,0.17874,-0.00137
73.75,0.17885,-0.00137
73.76,0.17885,-0.00136
73.77,0.17891,-0.00137
73.78,0.17909,-0.00136
73.79,0.17924,-0.00136
73.80,0.17896,-0.00134
73.81,0.17916,-0.00135
73.82,0.17944,-0.00136
73.83,0.17963,-0.00136
73.84,0.17978,-0.00136
73.85,0.17974,-0.00135
73.86,0.17972,-0.00135
73.87,0.17857,-0.00135
73.88,0.17898,-0.00135
73.89,0.17938,-0.00134
73.90,0.17937,-0.00135
73.91,0.17891,-0.00135
73.92,0.17856,-0.00135
73.93,0.17992,-0.00133
73.94,0.18034,-0.00135
73.95,0.18008,-0.00132
73.96,0.17964,-0.00134
73.97,0.17969,-0.00135
73.98,0.17988,-0.00135
73.99,0.17960,-0.00136
74.00,0.18002,-0.00136
